Country,Year,cause,percentage
Belarus,1995,Lower respiratory infections (%),0.9
Belarus,1995,Neonatal deaths (%),0.5
Belarus,1995,Diarrheal diseases (%),0.1
Belarus,1995,Road incidents (%),2
Belarus,1995,Liver disease (%),0.9
Belgium,1995,Cardiovascular diseases (%),36.3
Belgium,1995,Cancers (%),27.3
Belgium,1995,Respiratory diseases (%),6.8
Belgium,1995,Diabetes (%),4.1
Belgium,1995,Dementia (%),7.6
Belgium,1995,Lower respiratory infections (%),3.2
Belgium,1995,Neonatal deaths (%),0.3
Belgium,1995,Diarrheal diseases (%),0.1
Belgium,1995,Road incidents (%),1.8
Belgium,1995,Liver disease (%),1.6
Belize,1995,Cardiovascular diseases (%),29.7
Belize,1995,Cancers (%),11.8
Belize,1995,Respiratory diseases (%),3.5
Belize,1995,Diabetes (%),9.7
Belize,1995,Dementia (%),2.3
Belize,1995,Lower respiratory infections (%),7.6
Belize,1995,Neonatal deaths (%),6.8
Belize,1995,Diarrheal diseases (%),1.8
Belize,1995,Road incidents (%),3.5
Belize,1995,Liver disease (%),2.2
Benin,1995,Cardiovascular diseases (%),8.9
Benin,1995,Cancers (%),4.4
Benin,1995,Respiratory diseases (%),1.8
Benin,1995,Diabetes (%),3.7
Benin,1995,Dementia (%),0.6
Benin,1995,Lower respiratory infections (%),13.4
Benin,1995,Neonatal deaths (%),11.2
Benin,1995,Diarrheal diseases (%),10.3
Benin,1995,Road incidents (%),1.8
Benin,1995,Liver disease (%),1.7
Bhutan,1995,Cardiovascular diseases (%),14.2
Bhutan,1995,Cancers (%),5.1
Bhutan,1995,Respiratory diseases (%),7.5
Bhutan,1995,Diabetes (%),3.8
Bhutan,1995,Dementia (%),0.7
Bhutan,1995,Lower respiratory infections (%),11.7
Bhutan,1995,Neonatal deaths (%),15.7
Bhutan,1995,Diarrheal diseases (%),5.5
Bhutan,1995,Road incidents (%),1.8
Bhutan,1995,Liver disease (%),1.8
Bolivia,1995,Cardiovascular diseases (%),16.9
Bolivia,1995,Cancers (%),10.9
Bolivia,1995,Respiratory diseases (%),3.5
Bolivia,1995,Diabetes (%),5.4
Bolivia,1995,Dementia (%),1.2
Bolivia,1995,Lower respiratory infections (%),15.2
Bolivia,1995,Neonatal deaths (%),9.3
Bolivia,1995,Diarrheal diseases (%),3.9
Bolivia,1995,Road incidents (%),3.6
Bolivia,1995,Liver disease (%),2.1
Bosnia and Herzegovina,1995,Cardiovascular diseases (%),45.3
Bosnia and Herzegovina,1995,Cancers (%),16.5
Bosnia and Herzegovina,1995,Respiratory diseases (%),3.4
Bosnia and Herzegovina,1995,Diabetes (%),3.7
Bosnia and Herzegovina,1995,Dementia (%),2
Bosnia and Herzegovina,1995,Lower respiratory infections (%),1.2
Bosnia and Herzegovina,1995,Neonatal deaths (%),1.2
Bosnia and Herzegovina,1995,Diarrheal diseases (%),0.1
Bosnia and Herzegovina,1995,Road incidents (%),0.7
Bosnia and Herzegovina,1995,Liver disease (%),1.9
Botswana,1995,Cardiovascular diseases (%),10.9
Botswana,1995,Cancers (%),5.4
Botswana,1995,Respiratory diseases (%),2.7
Botswana,1995,Diabetes (%),3.8
Botswana,1995,Dementia (%),0.6
Botswana,1995,Lower respiratory infections (%),5.4
Botswana,1995,Neonatal deaths (%),4.3
Botswana,1995,Diarrheal diseases (%),5.7
Botswana,1995,Road incidents (%),1.8
Botswana,1995,Liver disease (%),0.7
Brazil,1995,Cardiovascular diseases (%),29.3
Brazil,1995,Cancers (%),13.1
Brazil,1995,Respiratory diseases (%),5.4
Brazil,1995,Diabetes (%),5.7
Brazil,1995,Dementia (%),2.6
Brazil,1995,Lower respiratory infections (%),5.6
Brazil,1995,Neonatal deaths (%),5.7
Brazil,1995,Diarrheal diseases (%),2.8
Brazil,1995,Road incidents (%),4.7
Brazil,1995,Liver disease (%),2.6
Brunei,1995,Cardiovascular diseases (%),29.1
Brunei,1995,Cancers (%),18.1
Brunei,1995,Respiratory diseases (%),6.5
Brunei,1995,Diabetes (%),13
Brunei,1995,Dementia (%),2.6
Brunei,1995,Lower respiratory infections (%),3.3
Brunei,1995,Neonatal deaths (%),2
Brunei,1995,Diarrheal diseases (%),0.1
Brunei,1995,Road incidents (%),6.7
Brunei,1995,Liver disease (%),1.1
Bulgaria,1995,Cardiovascular diseases (%),64.3
Bulgaria,1995,Cancers (%),14.2
Bulgaria,1995,Respiratory diseases (%),2.8
Bulgaria,1995,Diabetes (%),3.4
Bulgaria,1995,Dementia (%),2.3
Bulgaria,1995,Lower respiratory infections (%),2.6
Bulgaria,1995,Neonatal deaths (%),0.3
Bulgaria,1995,Diarrheal diseases (%),0
Bulgaria,1995,Road incidents (%),1.1
Bulgaria,1995,Liver disease (%),1.8
Burkina Faso,1995,Cardiovascular diseases (%),5.8
Burkina Faso,1995,Cancers (%),3.5
Burkina Faso,1995,Respiratory diseases (%),1
Burkina Faso,1995,Diabetes (%),3.1
Burkina Faso,1995,Dementia (%),0.4
Burkina Faso,1995,Lower respiratory infections (%),12
Burkina Faso,1995,Neonatal deaths (%),8
Burkina Faso,1995,Diarrheal diseases (%),10.6
Burkina Faso,1995,Road incidents (%),1.2
Burkina Faso,1995,Liver disease (%),1.1
Burundi,1995,Cardiovascular diseases (%),11.2
Burundi,1995,Cancers (%),4
Burundi,1995,Respiratory diseases (%),2.1
Burundi,1995,Diabetes (%),2
Burundi,1995,Dementia (%),0.3
Burundi,1995,Lower respiratory infections (%),8.1
Burundi,1995,Neonatal deaths (%),7.4
Burundi,1995,Diarrheal diseases (%),9.1
Burundi,1995,Road incidents (%),1.5
Burundi,1995,Liver disease (%),1.6
Cambodia,1995,Cardiovascular diseases (%),15.7
Cambodia,1995,Cancers (%),6.5
Cambodia,1995,Respiratory diseases (%),2.7
Cambodia,1995,Diabetes (%),2.9
Cambodia,1995,Dementia (%),0.9
Cambodia,1995,Lower respiratory infections (%),16.8
Cambodia,1995,Neonatal deaths (%),7
Cambodia,1995,Diarrheal diseases (%),4.7
Cambodia,1995,Road incidents (%),2.2
Cambodia,1995,Liver disease (%),3.8
Cameroon,1995,Cardiovascular diseases (%),9
Cameroon,1995,Cancers (%),5.5
Cameroon,1995,Respiratory diseases (%),2.1
Cameroon,1995,Diabetes (%),3.6
Cameroon,1995,Dementia (%),0.7
Cameroon,1995,Lower respiratory infections (%),10.3
Cameroon,1995,Neonatal deaths (%),8.4
Cameroon,1995,Diarrheal diseases (%),10.4
Cameroon,1995,Road incidents (%),1.4
Cameroon,1995,Liver disease (%),2.1
Canada,1995,Cardiovascular diseases (%),37.3
Canada,1995,Cancers (%),29.1
Canada,1995,Respiratory diseases (%),5.2
Canada,1995,Diabetes (%),5.2
Canada,1995,Dementia (%),4.6
Canada,1995,Lower respiratory infections (%),3.3
Canada,1995,Neonatal deaths (%),0.5
Canada,1995,Diarrheal diseases (%),0
Canada,1995,Road incidents (%),1.8
Canada,1995,Liver disease (%),1.5
Cape Verde,1995,Cardiovascular diseases (%),21.2
Cape Verde,1995,Cancers (%),10.3
Cape Verde,1995,Respiratory diseases (%),3.9
Cape Verde,1995,Diabetes (%),3.3
Cape Verde,1995,Dementia (%),1.3
Cape Verde,1995,Lower respiratory infections (%),8.7
Cape Verde,1995,Neonatal deaths (%),7.1
Cape Verde,1995,Diarrheal diseases (%),13.5
Cape Verde,1995,Road incidents (%),1.2
Cape Verde,1995,Liver disease (%),1.7
Central African Republic,1995,Cardiovascular diseases (%),12
Central African Republic,1995,Cancers (%),3.8
Central African Republic,1995,Respiratory diseases (%),2
Central African Republic,1995,Diabetes (%),1.9
Central African Republic,1995,Dementia (%),0.6
Central African Republic,1995,Lower respiratory infections (%),8.7
Central African Republic,1995,Neonatal deaths (%),6.3
Central African Republic,1995,Diarrheal diseases (%),5.5
Central African Republic,1995,Road incidents (%),2.1
Central African Republic,1995,Liver disease (%),1.2
Chad,1995,Cardiovascular diseases (%),7.5
Chad,1995,Cancers (%),3.4
Chad,1995,Respiratory diseases (%),1.4
Chad,1995,Diabetes (%),2.4
Chad,1995,Dementia (%),0.5
Chad,1995,Lower respiratory infections (%),12.1
Chad,1995,Neonatal deaths (%),8.9
Chad,1995,Diarrheal diseases (%),17.6
Chad,1995,Road incidents (%),1.1
Chad,1995,Liver disease (%),1.2
Chile,1995,Cardiovascular diseases (%),30.6
Chile,1995,Cancers (%),22.7
Chile,1995,Respiratory diseases (%),3.8
Chile,1995,Diabetes (%),5.8
Chile,1995,Dementia (%),3.5
Chile,1995,Lower respiratory infections (%),7.9
Chile,1995,Neonatal deaths (%),1.5
Chile,1995,Diarrheal diseases (%),0.4
Chile,1995,Road incidents (%),2.9
Chile,1995,Liver disease (%),4.7
China,1995,Cardiovascular diseases (%),31.1
China,1995,Cancers (%),19.2
China,1995,Respiratory diseases (%),16.2
China,1995,Diabetes (%),2.9
China,1995,Dementia (%),2.2
China,1995,Lower respiratory infections (%),3.8
China,1995,Neonatal deaths (%),3
China,1995,Diarrheal diseases (%),0.6
China,1995,Road incidents (%),3.3
China,1995,Liver disease (%),2
Colombia,1995,Cardiovascular diseases (%),26.2
Colombia,1995,Cancers (%),14.3
Colombia,1995,Respiratory diseases (%),4.2
Colombia,1995,Diabetes (%),5.6
Colombia,1995,Dementia (%),2.9
Colombia,1995,Lower respiratory infections (%),3.9
Colombia,1995,Neonatal deaths (%),5.9
Colombia,1995,Diarrheal diseases (%),1.9
Colombia,1995,Road incidents (%),4.8
Colombia,1995,Liver disease (%),1.3
Comoros,1995,Cardiovascular diseases (%),16
Comoros,1995,Cancers (%),7
Comoros,1995,Respiratory diseases (%),2.2
Comoros,1995,Diabetes (%),3.1
Comoros,1995,Dementia (%),0.8
Comoros,1995,Lower respiratory infections (%),12.1
Comoros,1995,Neonatal deaths (%),11.7
Comoros,1995,Diarrheal diseases (%),8.3
Comoros,1995,Road incidents (%),2
Comoros,1995,Liver disease (%),1.3
Congo,1995,Cardiovascular diseases (%),15.4
Congo,1995,Cancers (%),5.6
Congo,1995,Respiratory diseases (%),2.4
Congo,1995,Diabetes (%),2.8
Congo,1995,Dementia (%),0.8
Congo,1995,Lower respiratory infections (%),7.3
Congo,1995,Neonatal deaths (%),5.8
Congo,1995,Diarrheal diseases (%),5.1
Congo,1995,Road incidents (%),2.3
Congo,1995,Liver disease (%),2
Costa Rica,1995,Cardiovascular diseases (%),30
Costa Rica,1995,Cancers (%),21.1
Costa Rica,1995,Respiratory diseases (%),4.3
Costa Rica,1995,Diabetes (%),6.2
Costa Rica,1995,Dementia (%),4.6
Costa Rica,1995,Lower respiratory infections (%),3
Costa Rica,1995,Neonatal deaths (%),4.1
Costa Rica,1995,Diarrheal diseases (%),1
Costa Rica,1995,Road incidents (%),4.4
Costa Rica,1995,Liver disease (%),3.2
Côte d'Ivoire,1995,Cardiovascular diseases (%),11.2
Côte d'Ivoire,1995,Cancers (%),4.1
Côte d'Ivoire,1995,Respiratory diseases (%),1.9
Côte d'Ivoire,1995,Diabetes (%),3.2
Côte d'Ivoire,1995,Dementia (%),0.4
Côte d'Ivoire,1995,Lower respiratory infections (%),9.2
Côte d'Ivoire,1995,Neonatal deaths (%),8.6
Côte d'Ivoire,1995,Diarrheal diseases (%),6.8
Côte d'Ivoire,1995,Road incidents (%),1.6
Côte d'Ivoire,1995,Liver disease (%),2.3
Croatia,1995,Cardiovascular diseases (%),50.8
Croatia,1995,Cancers (%),21.6
Croatia,1995,Respiratory diseases (%),2.7
Croatia,1995,Diabetes (%),3.4
Croatia,1995,Dementia (%),2.9
Croatia,1995,Lower respiratory infections (%),2
Croatia,1995,Neonatal deaths (%),0.5
Croatia,1995,Diarrheal diseases (%),0
Croatia,1995,Road incidents (%),1.6
Croatia,1995,Liver disease (%),3.1
Cuba,1995,Cardiovascular diseases (%),42.6
Cuba,1995,Cancers (%),20.5
Cuba,1995,Respiratory diseases (%),3.1
Cuba,1995,Diabetes (%),4.8
Cuba,1995,Dementia (%),4.8
Cuba,1995,Lower respiratory infections (%),4.9
Cuba,1995,Neonatal deaths (%),0.7
Cuba,1995,Diarrheal diseases (%),0.8
Cuba,1995,Road incidents (%),2.9
Cuba,1995,Liver disease (%),1.5
Cyprus,1995,Cardiovascular diseases (%),43.7
Cyprus,1995,Cancers (%),15.3
Cyprus,1995,Respiratory diseases (%),6
Cyprus,1995,Diabetes (%),11.8
Cyprus,1995,Dementia (%),6
Cyprus,1995,Lower respiratory infections (%),2.4
Cyprus,1995,Neonatal deaths (%),0.8
Cyprus,1995,Diarrheal diseases (%),0.3
Cyprus,1995,Road incidents (%),2.7
Cyprus,1995,Liver disease (%),1.4
Czech Republic,1995,Cardiovascular diseases (%),54.7
Czech Republic,1995,Cancers (%),23.4
Czech Republic,1995,Respiratory diseases (%),1.9
Czech Republic,1995,Diabetes (%),2.6
Czech Republic,1995,Dementia (%),2.8
Czech Republic,1995,Lower respiratory infections (%),2
Czech Republic,1995,Neonatal deaths (%),0.3
Czech Republic,1995,Diarrheal diseases (%),0
Czech Republic,1995,Road incidents (%),1.4
Czech Republic,1995,Liver disease (%),1.8
Democratic Republic of Congo,1995,Cardiovascular diseases (%),8.8
Democratic Republic of Congo,1995,Cancers (%),3.4
Democratic Republic of Congo,1995,Respiratory diseases (%),1.5
Democratic Republic of Congo,1995,Diabetes (%),1.7
Democratic Republic of Congo,1995,Dementia (%),0.6
Democratic Republic of Congo,1995,Lower respiratory infections (%),8.7
Democratic Republic of Congo,1995,Neonatal deaths (%),8.2
Democratic Republic of Congo,1995,Diarrheal diseases (%),6.6
Democratic Republic of Congo,1995,Road incidents (%),1.8
Democratic Republic of Congo,1995,Liver disease (%),1.1
Denmark,1995,Cardiovascular diseases (%),42
Denmark,1995,Cancers (%),26
Denmark,1995,Respiratory diseases (%),6.3
Denmark,1995,Diabetes (%),3
Denmark,1995,Dementia (%),5.6
Denmark,1995,Lower respiratory infections (%),2.7
Denmark,1995,Neonatal deaths (%),0.3
Denmark,1995,Diarrheal diseases (%),0.2
Denmark,1995,Road incidents (%),1.1
Denmark,1995,Liver disease (%),1.6
Djibouti,1995,Cardiovascular diseases (%),10.8
Djibouti,1995,Cancers (%),5.5
Djibouti,1995,Respiratory diseases (%),1.6
Djibouti,1995,Diabetes (%),2.3
Djibouti,1995,Dementia (%),0.6
Djibouti,1995,Lower respiratory infections (%),14.8
Djibouti,1995,Neonatal deaths (%),12.2
Djibouti,1995,Diarrheal diseases (%),7.4
Djibouti,1995,Road incidents (%),1.6
Djibouti,1995,Liver disease (%),1.1
Dominican Republic,1995,Cardiovascular diseases (%),28.6
Dominican Republic,1995,Cancers (%),11
Dominican Republic,1995,Respiratory diseases (%),2.7
Dominican Republic,1995,Diabetes (%),5.8
Dominican Republic,1995,Dementia (%),2.2
Dominican Republic,1995,Lower respiratory infections (%),4.2
Dominican Republic,1995,Neonatal deaths (%),10.6
Dominican Republic,1995,Diarrheal diseases (%),4
Dominican Republic,1995,Road incidents (%),4.2
Dominican Republic,1995,Liver disease (%),3.4
Ecuador,1995,Cardiovascular diseases (%),20.8
Ecuador,1995,Cancers (%),13.2
Ecuador,1995,Respiratory diseases (%),3.1
Ecuador,1995,Diabetes (%),6.8
Ecuador,1995,Dementia (%),2.3
Ecuador,1995,Lower respiratory infections (%),8.4
Ecuador,1995,Neonatal deaths (%),8.4
Ecuador,1995,Diarrheal diseases (%),3.6
Ecuador,1995,Road incidents (%),4.9
Ecuador,1995,Liver disease (%),2.7
Egypt,1995,Cardiovascular diseases (%),34.8
Egypt,1995,Cancers (%),6.7
Egypt,1995,Respiratory diseases (%),4.3
Egypt,1995,Diabetes (%),4.9
Egypt,1995,Dementia (%),2
Egypt,1995,Lower respiratory infections (%),9.5
Egypt,1995,Neonatal deaths (%),5.7
Egypt,1995,Diarrheal diseases (%),5.6
Egypt,1995,Road incidents (%),5.5
Egypt,1995,Liver disease (%),9.4
El Salvador,1995,Cardiovascular diseases (%),21.7
El Salvador,1995,Cancers (%),9.9
El Salvador,1995,Respiratory diseases (%),2.9
El Salvador,1995,Diabetes (%),7.4
El Salvador,1995,Dementia (%),2.6
El Salvador,1995,Lower respiratory infections (%),6.6
El Salvador,1995,Neonatal deaths (%),6.5
El Salvador,1995,Diarrheal diseases (%),4.7
El Salvador,1995,Road incidents (%),5.2
El Salvador,1995,Liver disease (%),2.7
Eritrea,1995,Cardiovascular diseases (%),10.5
Eritrea,1995,Cancers (%),5.5
Eritrea,1995,Respiratory diseases (%),1.9
Eritrea,1995,Diabetes (%),2.2
Eritrea,1995,Dementia (%),0.3
Eritrea,1995,Lower respiratory infections (%),11.1
Eritrea,1995,Neonatal deaths (%),7.9
Eritrea,1995,Diarrheal diseases (%),15.7
Eritrea,1995,Road incidents (%),1.6
Eritrea,1995,Liver disease (%),1.4
Estonia,1995,Cardiovascular diseases (%),57
Estonia,1995,Cancers (%),16.6
Estonia,1995,Respiratory diseases (%),1.6
Estonia,1995,Diabetes (%),1.9
Estonia,1995,Dementia (%),2.2
Estonia,1995,Lower respiratory infections (%),1.4
Estonia,1995,Neonatal deaths (%),0.4
Estonia,1995,Diarrheal diseases (%),0
Estonia,1995,Road incidents (%),2.1
Estonia,1995,Liver disease (%),1
Ethiopia,1995,Cardiovascular diseases (%),11.2
Ethiopia,1995,Cancers (%),4.8
Ethiopia,1995,Respiratory diseases (%),1.7
Ethiopia,1995,Diabetes (%),2.4
Ethiopia,1995,Dementia (%),0.4
Ethiopia,1995,Lower respiratory infections (%),10
Ethiopia,1995,Neonatal deaths (%),8.6
Ethiopia,1995,Diarrheal diseases (%),9.6
Ethiopia,1995,Road incidents (%),1.4
Ethiopia,1995,Liver disease (%),1.6
Fiji,1995,Cardiovascular diseases (%),35.2
Fiji,1995,Cancers (%),8.1
Fiji,1995,Respiratory diseases (%),6.4
Fiji,1995,Diabetes (%),21.5
Fiji,1995,Dementia (%),1.2
Fiji,1995,Lower respiratory infections (%),5.3
Fiji,1995,Neonatal deaths (%),3.5
Fiji,1995,Diarrheal diseases (%),1.4
Fiji,1995,Road incidents (%),2
Fiji,1995,Liver disease (%),0.9
Finland,1995,Cardiovascular diseases (%),46.3
Finland,1995,Cancers (%),20.7
Finland,1995,Respiratory diseases (%),2.7
Finland,1995,Diabetes (%),2.5
Finland,1995,Dementia (%),7.3
Finland,1995,Lower respiratory infections (%),4.9
Finland,1995,Neonatal deaths (%),0.2
Finland,1995,Diarrheal diseases (%),0.1
Finland,1995,Road incidents (%),1.1
Finland,1995,Liver disease (%),1.4
France,1995,Cardiovascular diseases (%),32.8
France,1995,Cancers (%),27.9
France,1995,Respiratory diseases (%),4.6
France,1995,Diabetes (%),4
France,1995,Dementia (%),6.9
France,1995,Lower respiratory infections (%),3.1
France,1995,Neonatal deaths (%),0.3
France,1995,Diarrheal diseases (%),0.3
France,1995,Road incidents (%),1.8
France,1995,Liver disease (%),2.4
Gabon,1995,Cardiovascular diseases (%),20.4
Gabon,1995,Cancers (%),8.5
Gabon,1995,Respiratory diseases (%),2.8
Gabon,1995,Diabetes (%),4.3
Gabon,1995,Dementia (%),1.8
Gabon,1995,Lower respiratory infections (%),7.7
Gabon,1995,Neonatal deaths (%),5.5
Gabon,1995,Diarrheal diseases (%),4.7
Gabon,1995,Road incidents (%),2.6
Gabon,1995,Liver disease (%),3.6
Gambia,1995,Cardiovascular diseases (%),9.6
Gambia,1995,Cancers (%),5.3
Gambia,1995,Respiratory diseases (%),1.9
Gambia,1995,Diabetes (%),2.9
Gambia,1995,Dementia (%),0.6
Gambia,1995,Lower respiratory infections (%),11.5
Gambia,1995,Neonatal deaths (%),15.2
Gambia,1995,Diarrheal diseases (%),8
Gambia,1995,Road incidents (%),1.3
Gambia,1995,Liver disease (%),1.4
Georgia,1995,Cardiovascular diseases (%),65.8
Georgia,1995,Cancers (%),10.5
Georgia,1995,Respiratory diseases (%),2
Georgia,1995,Diabetes (%),2.2
Georgia,1995,Dementia (%),2.5
Georgia,1995,Lower respiratory infections (%),2.6
Georgia,1995,Neonatal deaths (%),2.7
Georgia,1995,Diarrheal diseases (%),0.3
Georgia,1995,Road incidents (%),1.5
Georgia,1995,Liver disease (%),2.7
Germany,1995,Cardiovascular diseases (%),46.5
Germany,1995,Cancers (%),23.5
Germany,1995,Respiratory diseases (%),4.5
Germany,1995,Diabetes (%),4.3
Germany,1995,Dementia (%),6.7
Germany,1995,Lower respiratory infections (%),1.7
Germany,1995,Neonatal deaths (%),0.2
Germany,1995,Diarrheal diseases (%),0.1
Germany,1995,Road incidents (%),1.2
Germany,1995,Liver disease (%),2.6
Ghana,1995,Cardiovascular diseases (%),11.9
Ghana,1995,Cancers (%),5.6
Ghana,1995,Respiratory diseases (%),1.5
Ghana,1995,Diabetes (%),3.5
Ghana,1995,Dementia (%),0.5
Ghana,1995,Lower respiratory infections (%),8.9
Ghana,1995,Neonatal deaths (%),10.5
Ghana,1995,Diarrheal diseases (%),6.8
Ghana,1995,Road incidents (%),1.5
Ghana,1995,Liver disease (%),2
Greece,1995,Cardiovascular diseases (%),49.3
Greece,1995,Cancers (%),24.4
Greece,1995,Respiratory diseases (%),3.2
Greece,1995,Diabetes (%),4.6
Greece,1995,Dementia (%),6.5
Greece,1995,Lower respiratory infections (%),1.8
Greece,1995,Neonatal deaths (%),0.4
Greece,1995,Diarrheal diseases (%),0
Greece,1995,Road incidents (%),2.4
