Country,Year,cause,percentage
Barbados,1992,Road incidents (%),1.2
Barbados,1992,Liver disease (%),1.4
Belarus,1992,Cardiovascular diseases (%),55.4
Belarus,1992,Cancers (%),16.7
Belarus,1992,Respiratory diseases (%),6.3
Belarus,1992,Diabetes (%),1.6
Belarus,1992,Dementia (%),2.4
Belarus,1992,Lower respiratory infections (%),0.9
Belarus,1992,Neonatal deaths (%),0.7
Belarus,1992,Diarrheal diseases (%),0.1
Belarus,1992,Road incidents (%),2.2
Belarus,1992,Liver disease (%),0.8
Belgium,1992,Cardiovascular diseases (%),37.8
Belgium,1992,Cancers (%),27.5
Belgium,1992,Respiratory diseases (%),6.3
Belgium,1992,Diabetes (%),4.1
Belgium,1992,Dementia (%),7.1
Belgium,1992,Lower respiratory infections (%),2.9
Belgium,1992,Neonatal deaths (%),0.4
Belgium,1992,Diarrheal diseases (%),0.1
Belgium,1992,Road incidents (%),1.9
Belgium,1992,Liver disease (%),1.6
Belize,1992,Cardiovascular diseases (%),27.9
Belize,1992,Cancers (%),10.7
Belize,1992,Respiratory diseases (%),3.3
Belize,1992,Diabetes (%),8.6
Belize,1992,Dementia (%),2.4
Belize,1992,Lower respiratory infections (%),8.7
Belize,1992,Neonatal deaths (%),9.2
Belize,1992,Diarrheal diseases (%),2.8
Belize,1992,Road incidents (%),3.4
Belize,1992,Liver disease (%),2
Benin,1992,Cardiovascular diseases (%),8.7
Benin,1992,Cancers (%),4.2
Benin,1992,Respiratory diseases (%),2
Benin,1992,Diabetes (%),3.6
Benin,1992,Dementia (%),0.6
Benin,1992,Lower respiratory infections (%),13.8
Benin,1992,Neonatal deaths (%),11.3
Benin,1992,Diarrheal diseases (%),10.8
Benin,1992,Road incidents (%),1.7
Benin,1992,Liver disease (%),1.7
Bhutan,1992,Cardiovascular diseases (%),12.8
Bhutan,1992,Cancers (%),4.7
Bhutan,1992,Respiratory diseases (%),7.1
Bhutan,1992,Diabetes (%),3.4
Bhutan,1992,Dementia (%),0.5
Bhutan,1992,Lower respiratory infections (%),12.2
Bhutan,1992,Neonatal deaths (%),15.7
Bhutan,1992,Diarrheal diseases (%),6
Bhutan,1992,Road incidents (%),1.7
Bhutan,1992,Liver disease (%),1.7
Bolivia,1992,Cardiovascular diseases (%),16.1
Bolivia,1992,Cancers (%),10
Bolivia,1992,Respiratory diseases (%),3.4
Bolivia,1992,Diabetes (%),4.9
Bolivia,1992,Dementia (%),1
Bolivia,1992,Lower respiratory infections (%),16.2
Bolivia,1992,Neonatal deaths (%),9.3
Bolivia,1992,Diarrheal diseases (%),5
Bolivia,1992,Road incidents (%),3.6
Bolivia,1992,Liver disease (%),1.9
Bosnia and Herzegovina,1992,Cardiovascular diseases (%),47.2
Bosnia and Herzegovina,1992,Cancers (%),16.8
Bosnia and Herzegovina,1992,Respiratory diseases (%),3.6
Bosnia and Herzegovina,1992,Diabetes (%),3.7
Bosnia and Herzegovina,1992,Dementia (%),2
Bosnia and Herzegovina,1992,Lower respiratory infections (%),1.3
Bosnia and Herzegovina,1992,Neonatal deaths (%),1.6
Bosnia and Herzegovina,1992,Diarrheal diseases (%),0.1
Bosnia and Herzegovina,1992,Road incidents (%),0.8
Bosnia and Herzegovina,1992,Liver disease (%),2
Botswana,1992,Cardiovascular diseases (%),14.7
Botswana,1992,Cancers (%),7.1
Botswana,1992,Respiratory diseases (%),3.7
Botswana,1992,Diabetes (%),4.7
Botswana,1992,Dementia (%),0.8
Botswana,1992,Lower respiratory infections (%),7.1
Botswana,1992,Neonatal deaths (%),6.3
Botswana,1992,Diarrheal diseases (%),9.8
Botswana,1992,Road incidents (%),2.3
Botswana,1992,Liver disease (%),0.9
Brazil,1992,Cardiovascular diseases (%),29
Brazil,1992,Cancers (%),12.2
Brazil,1992,Respiratory diseases (%),4.8
Brazil,1992,Diabetes (%),5.2
Brazil,1992,Dementia (%),2.4
Brazil,1992,Lower respiratory infections (%),6
Brazil,1992,Neonatal deaths (%),6.7
Brazil,1992,Diarrheal diseases (%),4
Brazil,1992,Road incidents (%),4.7
Brazil,1992,Liver disease (%),2.5
Brunei,1992,Cardiovascular diseases (%),29.2
Brunei,1992,Cancers (%),17.5
Brunei,1992,Respiratory diseases (%),6.6
Brunei,1992,Diabetes (%),12.8
Brunei,1992,Dementia (%),2.6
Brunei,1992,Lower respiratory infections (%),3.4
Brunei,1992,Neonatal deaths (%),2.2
Brunei,1992,Diarrheal diseases (%),0.1
Brunei,1992,Road incidents (%),6.5
Brunei,1992,Liver disease (%),1.1
Bulgaria,1992,Cardiovascular diseases (%),62.9
Bulgaria,1992,Cancers (%),14.5
Bulgaria,1992,Respiratory diseases (%),3
Bulgaria,1992,Diabetes (%),3.3
Bulgaria,1992,Dementia (%),2.3
Bulgaria,1992,Lower respiratory infections (%),3.1
Bulgaria,1992,Neonatal deaths (%),0.5
Bulgaria,1992,Diarrheal diseases (%),0
Bulgaria,1992,Road incidents (%),1.2
Bulgaria,1992,Liver disease (%),1.7
Burkina Faso,1992,Cardiovascular diseases (%),5.9
Burkina Faso,1992,Cancers (%),3.5
Burkina Faso,1992,Respiratory diseases (%),1
Burkina Faso,1992,Diabetes (%),3.1
Burkina Faso,1992,Dementia (%),0.4
Burkina Faso,1992,Lower respiratory infections (%),12.8
Burkina Faso,1992,Neonatal deaths (%),8.1
Burkina Faso,1992,Diarrheal diseases (%),10.5
Burkina Faso,1992,Road incidents (%),1.2
Burkina Faso,1992,Liver disease (%),1.1
Burundi,1992,Cardiovascular diseases (%),11.7
Burundi,1992,Cancers (%),4.1
Burundi,1992,Respiratory diseases (%),2.2
Burundi,1992,Diabetes (%),2.1
Burundi,1992,Dementia (%),0.3
Burundi,1992,Lower respiratory infections (%),8.8
Burundi,1992,Neonatal deaths (%),7.8
Burundi,1992,Diarrheal diseases (%),8.8
Burundi,1992,Road incidents (%),1.5
Burundi,1992,Liver disease (%),1.6
Cambodia,1992,Cardiovascular diseases (%),15
Cambodia,1992,Cancers (%),6.2
Cambodia,1992,Respiratory diseases (%),2.5
Cambodia,1992,Diabetes (%),2.7
Cambodia,1992,Dementia (%),0.8
Cambodia,1992,Lower respiratory infections (%),17
Cambodia,1992,Neonatal deaths (%),7
Cambodia,1992,Diarrheal diseases (%),5
Cambodia,1992,Road incidents (%),2
Cambodia,1992,Liver disease (%),3.5
Cameroon,1992,Cardiovascular diseases (%),9.2
Cameroon,1992,Cancers (%),5.7
Cameroon,1992,Respiratory diseases (%),2.4
Cameroon,1992,Diabetes (%),3.6
Cameroon,1992,Dementia (%),0.7
Cameroon,1992,Lower respiratory infections (%),10.5
Cameroon,1992,Neonatal deaths (%),9
Cameroon,1992,Diarrheal diseases (%),11.5
Cameroon,1992,Road incidents (%),1.6
Cameroon,1992,Liver disease (%),2.3
Canada,1992,Cardiovascular diseases (%),38.2
Canada,1992,Cancers (%),29
Canada,1992,Respiratory diseases (%),4.8
Canada,1992,Diabetes (%),4.7
Canada,1992,Dementia (%),4.5
Canada,1992,Lower respiratory infections (%),3.1
Canada,1992,Neonatal deaths (%),0.6
Canada,1992,Diarrheal diseases (%),0
Canada,1992,Road incidents (%),2
Canada,1992,Liver disease (%),1.5
Cape Verde,1992,Cardiovascular diseases (%),22.6
Cape Verde,1992,Cancers (%),10.5
Cape Verde,1992,Respiratory diseases (%),5.4
Cape Verde,1992,Diabetes (%),3.4
Cape Verde,1992,Dementia (%),1.4
Cape Verde,1992,Lower respiratory infections (%),7.8
Cape Verde,1992,Neonatal deaths (%),7
Cape Verde,1992,Diarrheal diseases (%),9.3
Cape Verde,1992,Road incidents (%),1.1
Cape Verde,1992,Liver disease (%),1.6
Central African Republic,1992,Cardiovascular diseases (%),12.4
Central African Republic,1992,Cancers (%),3.9
Central African Republic,1992,Respiratory diseases (%),2.1
Central African Republic,1992,Diabetes (%),2
Central African Republic,1992,Dementia (%),0.6
Central African Republic,1992,Lower respiratory infections (%),9.2
Central African Republic,1992,Neonatal deaths (%),6.7
Central African Republic,1992,Diarrheal diseases (%),6
Central African Republic,1992,Road incidents (%),2.2
Central African Republic,1992,Liver disease (%),1.3
Chad,1992,Cardiovascular diseases (%),7.5
Chad,1992,Cancers (%),3.5
Chad,1992,Respiratory diseases (%),1.6
Chad,1992,Diabetes (%),2.4
Chad,1992,Dementia (%),0.5
Chad,1992,Lower respiratory infections (%),11.7
Chad,1992,Neonatal deaths (%),8.9
Chad,1992,Diarrheal diseases (%),19.3
Chad,1992,Road incidents (%),1
Chad,1992,Liver disease (%),1.2
Chile,1992,Cardiovascular diseases (%),31.5
Chile,1992,Cancers (%),21.7
Chile,1992,Respiratory diseases (%),3.7
Chile,1992,Diabetes (%),5.2
Chile,1992,Dementia (%),3.3
Chile,1992,Lower respiratory infections (%),8.1
Chile,1992,Neonatal deaths (%),2
Chile,1992,Diarrheal diseases (%),0.5
Chile,1992,Road incidents (%),2.8
Chile,1992,Liver disease (%),4.3
China,1992,Cardiovascular diseases (%),30
China,1992,Cancers (%),18.3
China,1992,Respiratory diseases (%),15.9
China,1992,Diabetes (%),2.7
China,1992,Dementia (%),2
China,1992,Lower respiratory infections (%),4.5
China,1992,Neonatal deaths (%),3.8
China,1992,Diarrheal diseases (%),0.8
China,1992,Road incidents (%),3.1
China,1992,Liver disease (%),2
Colombia,1992,Cardiovascular diseases (%),25.8
Colombia,1992,Cancers (%),13.6
Colombia,1992,Respiratory diseases (%),3.7
Colombia,1992,Diabetes (%),5.3
Colombia,1992,Dementia (%),2.6
Colombia,1992,Lower respiratory infections (%),4
Colombia,1992,Neonatal deaths (%),6.4
Colombia,1992,Diarrheal diseases (%),2.3
Colombia,1992,Road incidents (%),4.7
Colombia,1992,Liver disease (%),1.2
Comoros,1992,Cardiovascular diseases (%),15.8
Comoros,1992,Cancers (%),6.6
Comoros,1992,Respiratory diseases (%),2.2
Comoros,1992,Diabetes (%),2.9
Comoros,1992,Dementia (%),0.7
Comoros,1992,Lower respiratory infections (%),12.6
Comoros,1992,Neonatal deaths (%),11.9
Comoros,1992,Diarrheal diseases (%),7.7
Comoros,1992,Road incidents (%),2
Comoros,1992,Liver disease (%),1.2
Congo,1992,Cardiovascular diseases (%),15.4
Congo,1992,Cancers (%),5.7
Congo,1992,Respiratory diseases (%),2.4
Congo,1992,Diabetes (%),2.7
Congo,1992,Dementia (%),0.8
Congo,1992,Lower respiratory infections (%),7.5
Congo,1992,Neonatal deaths (%),6.1
Congo,1992,Diarrheal diseases (%),5.5
Congo,1992,Road incidents (%),2.3
Congo,1992,Liver disease (%),2.1
Costa Rica,1992,Cardiovascular diseases (%),30
Costa Rica,1992,Cancers (%),21.1
Costa Rica,1992,Respiratory diseases (%),3.9
Costa Rica,1992,Diabetes (%),5.8
Costa Rica,1992,Dementia (%),4.3
Costa Rica,1992,Lower respiratory infections (%),3.3
Costa Rica,1992,Neonatal deaths (%),4.9
Costa Rica,1992,Diarrheal diseases (%),1.1
Costa Rica,1992,Road incidents (%),4.3
Costa Rica,1992,Liver disease (%),2.8
Côte d'Ivoire,1992,Cardiovascular diseases (%),10.8
Côte d'Ivoire,1992,Cancers (%),3.9
Côte d'Ivoire,1992,Respiratory diseases (%),2.1
Côte d'Ivoire,1992,Diabetes (%),3.1
Côte d'Ivoire,1992,Dementia (%),0.4
Côte d'Ivoire,1992,Lower respiratory infections (%),9.6
Côte d'Ivoire,1992,Neonatal deaths (%),9.5
Côte d'Ivoire,1992,Diarrheal diseases (%),7.6
Côte d'Ivoire,1992,Road incidents (%),1.5
Côte d'Ivoire,1992,Liver disease (%),2.3
Croatia,1992,Cardiovascular diseases (%),50.1
Croatia,1992,Cancers (%),20.8
Croatia,1992,Respiratory diseases (%),2.5
Croatia,1992,Diabetes (%),3
Croatia,1992,Dementia (%),2.7
Croatia,1992,Lower respiratory infections (%),1.8
Croatia,1992,Neonatal deaths (%),0.5
Croatia,1992,Diarrheal diseases (%),0.1
Croatia,1992,Road incidents (%),1.7
Croatia,1992,Liver disease (%),3.1
Cuba,1992,Cardiovascular diseases (%),42.8
Cuba,1992,Cancers (%),20.3
Cuba,1992,Respiratory diseases (%),2.9
Cuba,1992,Diabetes (%),4.9
Cuba,1992,Dementia (%),4.5
Cuba,1992,Lower respiratory infections (%),4.8
Cuba,1992,Neonatal deaths (%),0.8
Cuba,1992,Diarrheal diseases (%),0.7
Cuba,1992,Road incidents (%),3.1
Cuba,1992,Liver disease (%),1.5
Cyprus,1992,Cardiovascular diseases (%),44.2
Cyprus,1992,Cancers (%),14.9
Cyprus,1992,Respiratory diseases (%),6
Cyprus,1992,Diabetes (%),11.8
Cyprus,1992,Dementia (%),5.5
Cyprus,1992,Lower respiratory infections (%),2.4
Cyprus,1992,Neonatal deaths (%),1.1
Cyprus,1992,Diarrheal diseases (%),0.3
Cyprus,1992,Road incidents (%),2.6
Cyprus,1992,Liver disease (%),1.4
Czech Republic,1992,Cardiovascular diseases (%),55.2
Czech Republic,1992,Cancers (%),22.1
Czech Republic,1992,Respiratory diseases (%),2.3
Czech Republic,1992,Diabetes (%),3.1
Czech Republic,1992,Dementia (%),2.6
Czech Republic,1992,Lower respiratory infections (%),1.9
Czech Republic,1992,Neonatal deaths (%),0.5
Czech Republic,1992,Diarrheal diseases (%),0
Czech Republic,1992,Road incidents (%),1.4
Czech Republic,1992,Liver disease (%),1.7
Democratic Republic of Congo,1992,Cardiovascular diseases (%),8.9
Democratic Republic of Congo,1992,Cancers (%),3.5
Democratic Republic of Congo,1992,Respiratory diseases (%),1.6
Democratic Republic of Congo,1992,Diabetes (%),1.7
Democratic Republic of Congo,1992,Dementia (%),0.6
Democratic Republic of Congo,1992,Lower respiratory infections (%),9.1
Democratic Republic of Congo,1992,Neonatal deaths (%),8.5
Democratic Republic of Congo,1992,Diarrheal diseases (%),6.7
Democratic Republic of Congo,1992,Road incidents (%),1.9
Democratic Republic of Congo,1992,Liver disease (%),1.1
Denmark,1992,Cardiovascular diseases (%),44.8
Denmark,1992,Cancers (%),24.6
Denmark,1992,Respiratory diseases (%),5.6
Denmark,1992,Diabetes (%),2.7
Denmark,1992,Dementia (%),5.4
Denmark,1992,Lower respiratory infections (%),2.6
Denmark,1992,Neonatal deaths (%),0.3
Denmark,1992,Diarrheal diseases (%),0.1
Denmark,1992,Road incidents (%),1.2
Denmark,1992,Liver disease (%),1.4
Djibouti,1992,Cardiovascular diseases (%),10.4
Djibouti,1992,Cancers (%),5.2
Djibouti,1992,Respiratory diseases (%),1.7
Djibouti,1992,Diabetes (%),2.2
Djibouti,1992,Dementia (%),0.6
Djibouti,1992,Lower respiratory infections (%),15.1
Djibouti,1992,Neonatal deaths (%),12.4
Djibouti,1992,Diarrheal diseases (%),7.3
Djibouti,1992,Road incidents (%),1.6
Djibouti,1992,Liver disease (%),1
Dominican Republic,1992,Cardiovascular diseases (%),28.2
Dominican Republic,1992,Cancers (%),9.8
Dominican Republic,1992,Respiratory diseases (%),2.9
Dominican Republic,1992,Diabetes (%),5.5
Dominican Republic,1992,Dementia (%),2
Dominican Republic,1992,Lower respiratory infections (%),4.3
Dominican Republic,1992,Neonatal deaths (%),11.6
Dominican Republic,1992,Diarrheal diseases (%),5.5
Dominican Republic,1992,Road incidents (%),3.8
Dominican Republic,1992,Liver disease (%),3.5
Ecuador,1992,Cardiovascular diseases (%),20
Ecuador,1992,Cancers (%),12.3
Ecuador,1992,Respiratory diseases (%),3.4
Ecuador,1992,Diabetes (%),5.6
Ecuador,1992,Dementia (%),2
Ecuador,1992,Lower respiratory infections (%),8.9
Ecuador,1992,Neonatal deaths (%),8.7
Ecuador,1992,Diarrheal diseases (%),5.5
Ecuador,1992,Road incidents (%),4.9
Ecuador,1992,Liver disease (%),2.4
Egypt,1992,Cardiovascular diseases (%),31.5
Egypt,1992,Cancers (%),6
Egypt,1992,Respiratory diseases (%),4
Egypt,1992,Diabetes (%),4.3
Egypt,1992,Dementia (%),1.8
Egypt,1992,Lower respiratory infections (%),11.2
Egypt,1992,Neonatal deaths (%),6.2
Egypt,1992,Diarrheal diseases (%),7.1
Egypt,1992,Road incidents (%),5.4
Egypt,1992,Liver disease (%),8.4
El Salvador,1992,Cardiovascular diseases (%),22.1
El Salvador,1992,Cancers (%),8.9
El Salvador,1992,Respiratory diseases (%),3
El Salvador,1992,Diabetes (%),6.4
El Salvador,1992,Dementia (%),2.3
El Salvador,1992,Lower respiratory infections (%),6.3
El Salvador,1992,Neonatal deaths (%),7.1
El Salvador,1992,Diarrheal diseases (%),6.3
El Salvador,1992,Road incidents (%),5.1
El Salvador,1992,Liver disease (%),2.5
Eritrea,1992,Cardiovascular diseases (%),10.1
Eritrea,1992,Cancers (%),4.8
Eritrea,1992,Respiratory diseases (%),1.8
Eritrea,1992,Diabetes (%),2
Eritrea,1992,Dementia (%),0.3
Eritrea,1992,Lower respiratory infections (%),10.5
Eritrea,1992,Neonatal deaths (%),7.1
Eritrea,1992,Diarrheal diseases (%),18.8
Eritrea,1992,Road incidents (%),1.5
Eritrea,1992,Liver disease (%),1.3
Estonia,1992,Cardiovascular diseases (%),57.9
Estonia,1992,Cancers (%),16.4
Estonia,1992,Respiratory diseases (%),1.7
Estonia,1992,Diabetes (%),1.7
Estonia,1992,Dementia (%),2.3
Estonia,1992,Lower respiratory infections (%),1.2
Estonia,1992,Neonatal deaths (%),0.6
Estonia,1992,Diarrheal diseases (%),0
Estonia,1992,Road incidents (%),2.1
Estonia,1992,Liver disease (%),0.7
Ethiopia,1992,Cardiovascular diseases (%),11
Ethiopia,1992,Cancers (%),4.6
Ethiopia,1992,Respiratory diseases (%),1.7
Ethiopia,1992,Diabetes (%),2.4
Ethiopia,1992,Dementia (%),0.4
Ethiopia,1992,Lower respiratory infections (%),9.8
Ethiopia,1992,Neonatal deaths (%),8.9
Ethiopia,1992,Diarrheal diseases (%),9
Ethiopia,1992,Road incidents (%),1.4
Ethiopia,1992,Liver disease (%),1.5
Fiji,1992,Cardiovascular diseases (%),35.1
Fiji,1992,Cancers (%),8.5
Fiji,1992,Respiratory diseases (%),6.6
Fiji,1992,Diabetes (%),19.2
Fiji,1992,Dementia (%),1.2
Fiji,1992,Lower respiratory infections (%),5.5
Fiji,1992,Neonatal deaths (%),3.9
Fiji,1992,Diarrheal diseases (%),1.7
Fiji,1992,Road incidents (%),2
Fiji,1992,Liver disease (%),0.9
Finland,1992,Cardiovascular diseases (%),47.8
Finland,1992,Cancers (%),20.1
Finland,1992,Respiratory diseases (%),2.6
Finland,1992,Diabetes (%),2.4
Finland,1992,Dementia (%),6.6
Finland,1992,Lower respiratory infections (%),4.6
Finland,1992,Neonatal deaths (%),0.3
Finland,1992,Diarrheal diseases (%),0.1
Finland,1992,Road incidents (%),1.4
Finland,1992,Liver disease (%),1.3
France,1992,Cardiovascular diseases (%),33.3
France,1992,Cancers (%),27.6
France,1992,Respiratory diseases (%),4.5
France,1992,Diabetes (%),3.9
France,1992,Dementia (%),6.4
France,1992,Lower respiratory infections (%),2.9
France,1992,Neonatal deaths (%),0.4
France,1992,Diarrheal diseases (%),0.2
France,1992,Road incidents (%),2
France,1992,Liver disease (%),2.5
Gabon,1992,Cardiovascular diseases (%),20.2
Gabon,1992,Cancers (%),8.5
Gabon,1992,Respiratory diseases (%),2.9
Gabon,1992,Diabetes (%),4.1
Gabon,1992,Dementia (%),1.8
Gabon,1992,Lower respiratory infections (%),8.1
Gabon,1992,Neonatal deaths (%),5.8
Gabon,1992,Diarrheal diseases (%),5.1
Gabon,1992,Road incidents (%),2.7
Gabon,1992,Liver disease (%),3.6
Gambia,1992,Cardiovascular diseases (%),9.2
Gambia,1992,Cancers (%),4.9
Gambia,1992,Respiratory diseases (%),2
Gambia,1992,Diabetes (%),2.9
Gambia,1992,Dementia (%),0.5
Gambia,1992,Lower respiratory infections (%),12.6
Gambia,1992,Neonatal deaths (%),15
Gambia,1992,Diarrheal diseases (%),7.9
Gambia,1992,Road incidents (%),1.3
Gambia,1992,Liver disease (%),1.4
Georgia,1992,Cardiovascular diseases (%),62.5
Georgia,1992,Cancers (%),11
Georgia,1992,Respiratory diseases (%),2
Georgia,1992,Diabetes (%),2
Georgia,1992,Dementia (%),2.2
Georgia,1992,Lower respiratory infections (%),3.2
Georgia,1992,Neonatal deaths (%),2.8
Georgia,1992,Diarrheal diseases (%),0.3
Georgia,1992,Road incidents (%),2
Georgia,1992,Liver disease (%),2.6
Germany,1992,Cardiovascular diseases (%),47.9
Germany,1992,Cancers (%),22.8
Germany,1992,Respiratory diseases (%),4.4
Germany,1992,Diabetes (%),4.1
Germany,1992,Dementia (%),6.2
Germany,1992,Lower respiratory infections (%),1.7
Germany,1992,Neonatal deaths (%),0.3
Germany,1992,Diarrheal diseases (%),0.1
Germany,1992,Road incidents (%),1.3
Germany,1992,Liver disease (%),2.5
Ghana,1992,Cardiovascular diseases (%),11.8
Ghana,1992,Cancers (%),5.2
Ghana,1992,Respiratory diseases (%),1.4
Ghana,1992,Diabetes (%),3.3
Ghana,1992,Dementia (%),0.5
Ghana,1992,Lower respiratory infections (%),8.8
Ghana,1992,Neonatal deaths (%),10.7
Ghana,1992,Diarrheal diseases (%),7.8
Ghana,1992,Road incidents (%),1.4
Ghana,1992,Liver disease (%),1.9
Greece,1992,Cardiovascular diseases (%),49.9
Greece,1992,Cancers (%),23.6
Greece,1992,Respiratory diseases (%),3.2
Greece,1992,Diabetes (%),5.2
Greece,1992,Dementia (%),6.2
Greece,1992,Lower respiratory infections (%),1.7
Greece,1992,Neonatal deaths (%),0.4
Greece,1992,Diarrheal diseases (%),0
Greece,1992,Road incidents (%),2.4
Greece,1992,Liver disease (%),1.6
