Country,Year,cause,percentage
Armenia,2012,Respiratory diseases (%),4.5
Armenia,2012,Diabetes (%),8.2
Armenia,2012,Dementia (%),3.3
Armenia,2012,Lower respiratory infections (%),1.7
Armenia,2012,Neonatal deaths (%),0.9
Armenia,2012,Diarrheal diseases (%),0.1
Armenia,2012,Road incidents (%),1
Armenia,2012,Liver disease (%),3.7
Australia,2012,Cardiovascular diseases (%),31.8
Australia,2012,Cancers (%),29.5
Australia,2012,Respiratory diseases (%),6.2
Australia,2012,Diabetes (%),6.7
Australia,2012,Dementia (%),8.9
Australia,2012,Lower respiratory infections (%),2.6
Australia,2012,Neonatal deaths (%),0.4
Australia,2012,Diarrheal diseases (%),0.2
Australia,2012,Road incidents (%),1.1
Australia,2012,Liver disease (%),1.3
Austria,2012,Cardiovascular diseases (%),39.9
Austria,2012,Cancers (%),25.5
Austria,2012,Respiratory diseases (%),4.1
Austria,2012,Diabetes (%),7.3
Austria,2012,Dementia (%),9.4
Austria,2012,Lower respiratory infections (%),1
Austria,2012,Neonatal deaths (%),0.2
Austria,2012,Diarrheal diseases (%),0.1
Austria,2012,Road incidents (%),0.7
Austria,2012,Liver disease (%),2.4
Azerbaijan,2012,Cardiovascular diseases (%),52.1
Azerbaijan,2012,Cancers (%),12.8
Azerbaijan,2012,Respiratory diseases (%),3.2
Azerbaijan,2012,Diabetes (%),5.1
Azerbaijan,2012,Dementia (%),1.8
Azerbaijan,2012,Lower respiratory infections (%),4.8
Azerbaijan,2012,Neonatal deaths (%),3.9
Azerbaijan,2012,Diarrheal diseases (%),0.4
Azerbaijan,2012,Road incidents (%),1.1
Azerbaijan,2012,Liver disease (%),4.8
Bahamas,2012,Cardiovascular diseases (%),33.1
Bahamas,2012,Cancers (%),20.3
Bahamas,2012,Respiratory diseases (%),1.9
Bahamas,2012,Diabetes (%),12
Bahamas,2012,Dementia (%),2.8
Bahamas,2012,Lower respiratory infections (%),4.3
Bahamas,2012,Neonatal deaths (%),1.3
Bahamas,2012,Diarrheal diseases (%),0.2
Bahamas,2012,Road incidents (%),2.5
Bahamas,2012,Liver disease (%),2.3
Bahrain,2012,Cardiovascular diseases (%),27.4
Bahrain,2012,Cancers (%),15.2
Bahrain,2012,Respiratory diseases (%),3.4
Bahrain,2012,Diabetes (%),21.7
Bahrain,2012,Dementia (%),3.3
Bahrain,2012,Lower respiratory infections (%),2.6
Bahrain,2012,Neonatal deaths (%),1.6
Bahrain,2012,Diarrheal diseases (%),0.3
Bahrain,2012,Road incidents (%),4.8
Bahrain,2012,Liver disease (%),2
Bangladesh,2012,Cardiovascular diseases (%),31.5
Bangladesh,2012,Cancers (%),9.3
Bangladesh,2012,Respiratory diseases (%),9.2
Bangladesh,2012,Diabetes (%),6.2
Bangladesh,2012,Dementia (%),1.8
Bangladesh,2012,Lower respiratory infections (%),5.1
Bangladesh,2012,Neonatal deaths (%),7.9
Bangladesh,2012,Diarrheal diseases (%),3.9
Bangladesh,2012,Road incidents (%),2.3
Bangladesh,2012,Liver disease (%),3
Barbados,2012,Cardiovascular diseases (%),29.9
Barbados,2012,Cancers (%),23.6
Barbados,2012,Respiratory diseases (%),2
Barbados,2012,Diabetes (%),15.7
Barbados,2012,Dementia (%),5.2
Barbados,2012,Lower respiratory infections (%),6.4
Barbados,2012,Neonatal deaths (%),1
Barbados,2012,Diarrheal diseases (%),0.2
Barbados,2012,Road incidents (%),1.3
Barbados,2012,Liver disease (%),1.6
Belarus,2012,Cardiovascular diseases (%),62.4
Belarus,2012,Cancers (%),15
Belarus,2012,Respiratory diseases (%),1.9
Belarus,2012,Diabetes (%),1.2
Belarus,2012,Dementia (%),2.9
Belarus,2012,Lower respiratory infections (%),0.8
Belarus,2012,Neonatal deaths (%),0.2
Belarus,2012,Diarrheal diseases (%),0
Belarus,2012,Road incidents (%),1.4
Belarus,2012,Liver disease (%),2.2
Belgium,2012,Cardiovascular diseases (%),30.3
Belgium,2012,Cancers (%),27.7
Belgium,2012,Respiratory diseases (%),6.3
Belgium,2012,Diabetes (%),5
Belgium,2012,Dementia (%),10.5
Belgium,2012,Lower respiratory infections (%),4.6
Belgium,2012,Neonatal deaths (%),0.2
Belgium,2012,Diarrheal diseases (%),0.6
Belgium,2012,Road incidents (%),1.1
Belgium,2012,Liver disease (%),1.8
Belize,2012,Cardiovascular diseases (%),24.8
Belize,2012,Cancers (%),14.3
Belize,2012,Respiratory diseases (%),3.3
Belize,2012,Diabetes (%),14.2
Belize,2012,Dementia (%),2.1
Belize,2012,Lower respiratory infections (%),6.1
Belize,2012,Neonatal deaths (%),4.1
Belize,2012,Diarrheal diseases (%),0.6
Belize,2012,Road incidents (%),3.7
Belize,2012,Liver disease (%),3
Benin,2012,Cardiovascular diseases (%),11.9
Benin,2012,Cancers (%),6.6
Benin,2012,Respiratory diseases (%),2.1
Benin,2012,Diabetes (%),4.5
Benin,2012,Dementia (%),0.7
Benin,2012,Lower respiratory infections (%),9.7
Benin,2012,Neonatal deaths (%),10.7
Benin,2012,Diarrheal diseases (%),12.1
Benin,2012,Road incidents (%),1.9
Benin,2012,Liver disease (%),2.2
Bhutan,2012,Cardiovascular diseases (%),26.4
Bhutan,2012,Cancers (%),9.1
Bhutan,2012,Respiratory diseases (%),9.2
Bhutan,2012,Diabetes (%),7.6
Bhutan,2012,Dementia (%),2.1
Bhutan,2012,Lower respiratory infections (%),6.7
Bhutan,2012,Neonatal deaths (%),9.1
Bhutan,2012,Diarrheal diseases (%),2.3
Bhutan,2012,Road incidents (%),2.3
Bhutan,2012,Liver disease (%),2.9
Bolivia,2012,Cardiovascular diseases (%),22
Bolivia,2012,Cancers (%),15.8
Bolivia,2012,Respiratory diseases (%),4.6
Bolivia,2012,Diabetes (%),9
Bolivia,2012,Dementia (%),2.9
Bolivia,2012,Lower respiratory infections (%),10.7
Bolivia,2012,Neonatal deaths (%),6
Bolivia,2012,Diarrheal diseases (%),1.4
Bolivia,2012,Road incidents (%),3.2
Bolivia,2012,Liver disease (%),3
Bosnia and Herzegovina,2012,Cardiovascular diseases (%),49.2
Bosnia and Herzegovina,2012,Cancers (%),24.7
Bosnia and Herzegovina,2012,Respiratory diseases (%),3.6
Bosnia and Herzegovina,2012,Diabetes (%),8.3
Bosnia and Herzegovina,2012,Dementia (%),4
Bosnia and Herzegovina,2012,Lower respiratory infections (%),0.9
Bosnia and Herzegovina,2012,Neonatal deaths (%),0.3
Bosnia and Herzegovina,2012,Diarrheal diseases (%),0
Bosnia and Herzegovina,2012,Road incidents (%),0.8
Bosnia and Herzegovina,2012,Liver disease (%),1.6
Botswana,2012,Cardiovascular diseases (%),12.7
Botswana,2012,Cancers (%),6.7
Botswana,2012,Respiratory diseases (%),2.9
Botswana,2012,Diabetes (%),6.1
Botswana,2012,Dementia (%),0.8
Botswana,2012,Lower respiratory infections (%),4.5
Botswana,2012,Neonatal deaths (%),2.3
Botswana,2012,Diarrheal diseases (%),3.3
Botswana,2012,Road incidents (%),2.1
Botswana,2012,Liver disease (%),0.9
Brazil,2012,Cardiovascular diseases (%),28.8
Brazil,2012,Cancers (%),17.2
Brazil,2012,Respiratory diseases (%),5.3
Brazil,2012,Diabetes (%),8.7
Brazil,2012,Dementia (%),5.6
Brazil,2012,Lower respiratory infections (%),5.2
Brazil,2012,Neonatal deaths (%),2.4
Brazil,2012,Diarrheal diseases (%),0.5
Brazil,2012,Road incidents (%),4.2
Brazil,2012,Liver disease (%),2.8
Brunei,2012,Cardiovascular diseases (%),28
Brunei,2012,Cancers (%),23.9
Brunei,2012,Respiratory diseases (%),6
Brunei,2012,Diabetes (%),14.6
Brunei,2012,Dementia (%),3.5
Brunei,2012,Lower respiratory infections (%),3.7
Brunei,2012,Neonatal deaths (%),1.4
Brunei,2012,Diarrheal diseases (%),0.2
Brunei,2012,Road incidents (%),3.7
Brunei,2012,Liver disease (%),1.3
Bulgaria,2012,Cardiovascular diseases (%),62.8
Bulgaria,2012,Cancers (%),17
Bulgaria,2012,Respiratory diseases (%),3.1
Bulgaria,2012,Diabetes (%),3.5
Bulgaria,2012,Dementia (%),3.5
Bulgaria,2012,Lower respiratory infections (%),1.5
Bulgaria,2012,Neonatal deaths (%),0.2
Bulgaria,2012,Diarrheal diseases (%),0
Bulgaria,2012,Road incidents (%),0.8
Bulgaria,2012,Liver disease (%),1.8
Burkina Faso,2012,Cardiovascular diseases (%),9.2
Burkina Faso,2012,Cancers (%),4.7
Burkina Faso,2012,Respiratory diseases (%),1.1
Burkina Faso,2012,Diabetes (%),3.6
Burkina Faso,2012,Dementia (%),0.5
Burkina Faso,2012,Lower respiratory infections (%),10.2
Burkina Faso,2012,Neonatal deaths (%),8.7
Burkina Faso,2012,Diarrheal diseases (%),7.4
Burkina Faso,2012,Road incidents (%),1.6
Burkina Faso,2012,Liver disease (%),1.1
Burundi,2012,Cardiovascular diseases (%),11.3
Burundi,2012,Cancers (%),5.5
Burundi,2012,Respiratory diseases (%),1.9
Burundi,2012,Diabetes (%),2.5
Burundi,2012,Dementia (%),0.6
Burundi,2012,Lower respiratory infections (%),8.6
Burundi,2012,Neonatal deaths (%),10.6
Burundi,2012,Diarrheal diseases (%),14.8
Burundi,2012,Road incidents (%),2
Burundi,2012,Liver disease (%),1.5
Cambodia,2012,Cardiovascular diseases (%),22.8
Cambodia,2012,Cancers (%),11.1
Cambodia,2012,Respiratory diseases (%),3.9
Cambodia,2012,Diabetes (%),4.7
Cambodia,2012,Dementia (%),2
Cambodia,2012,Lower respiratory infections (%),11.4
Cambodia,2012,Neonatal deaths (%),5.8
Cambodia,2012,Diarrheal diseases (%),1.8
Cambodia,2012,Road incidents (%),3.5
Cambodia,2012,Liver disease (%),6.8
Cameroon,2012,Cardiovascular diseases (%),10.6
Cameroon,2012,Cancers (%),6.3
Cameroon,2012,Respiratory diseases (%),1.9
Cameroon,2012,Diabetes (%),4.3
Cameroon,2012,Dementia (%),0.7
Cameroon,2012,Lower respiratory infections (%),9.5
Cameroon,2012,Neonatal deaths (%),8.3
Cameroon,2012,Diarrheal diseases (%),6
Cameroon,2012,Road incidents (%),1.6
Cameroon,2012,Liver disease (%),2.3
Canada,2012,Cardiovascular diseases (%),29.4
Canada,2012,Cancers (%),31.3
Canada,2012,Respiratory diseases (%),5.7
Canada,2012,Diabetes (%),6.3
Canada,2012,Dementia (%),7.6
Canada,2012,Lower respiratory infections (%),3.3
Canada,2012,Neonatal deaths (%),0.4
Canada,2012,Diarrheal diseases (%),0.6
Canada,2012,Road incidents (%),1.1
Canada,2012,Liver disease (%),1.7
Cape Verde,2012,Cardiovascular diseases (%),27.9
Cape Verde,2012,Cancers (%),16.6
Cape Verde,2012,Respiratory diseases (%),3.2
Cape Verde,2012,Diabetes (%),6.2
Cape Verde,2012,Dementia (%),2.3
Cape Verde,2012,Lower respiratory infections (%),8.6
Cape Verde,2012,Neonatal deaths (%),5.3
Cape Verde,2012,Diarrheal diseases (%),1.3
Cape Verde,2012,Road incidents (%),1.7
Cape Verde,2012,Liver disease (%),2.5
Central African Republic,2012,Cardiovascular diseases (%),12.2
Central African Republic,2012,Cancers (%),4
Central African Republic,2012,Respiratory diseases (%),1.9
Central African Republic,2012,Diabetes (%),2.3
Central African Republic,2012,Dementia (%),0.7
Central African Republic,2012,Lower respiratory infections (%),8
Central African Republic,2012,Neonatal deaths (%),6.1
Central African Republic,2012,Diarrheal diseases (%),8.1
Central African Republic,2012,Road incidents (%),2.4
Central African Republic,2012,Liver disease (%),1.3
Chad,2012,Cardiovascular diseases (%),8.5
Chad,2012,Cancers (%),4.1
Chad,2012,Respiratory diseases (%),1.4
Chad,2012,Diabetes (%),2.9
Chad,2012,Dementia (%),0.5
Chad,2012,Lower respiratory infections (%),12.3
Chad,2012,Neonatal deaths (%),9.9
Chad,2012,Diarrheal diseases (%),13.5
Chad,2012,Road incidents (%),1.3
Chad,2012,Liver disease (%),1.4
Chile,2012,Cardiovascular diseases (%),27.5
Chile,2012,Cancers (%),26.1
Chile,2012,Respiratory diseases (%),5.7
Chile,2012,Diabetes (%),8.5
Chile,2012,Dementia (%),5.6
Chile,2012,Lower respiratory infections (%),4.4
Chile,2012,Neonatal deaths (%),0.8
Chile,2012,Diarrheal diseases (%),0.3
Chile,2012,Road incidents (%),2.3
Chile,2012,Liver disease (%),4.7
China,2012,Cardiovascular diseases (%),40.5
China,2012,Cancers (%),24.1
China,2012,Respiratory diseases (%),9.9
China,2012,Diabetes (%),3.6
China,2012,Dementia (%),4.3
China,2012,Lower respiratory infections (%),1.7
China,2012,Neonatal deaths (%),0.8
China,2012,Diarrheal diseases (%),0.1
China,2012,Road incidents (%),3.6
China,2012,Liver disease (%),1.7
Colombia,2012,Cardiovascular diseases (%),28.3
Colombia,2012,Cancers (%),18.3
Colombia,2012,Respiratory diseases (%),6.4
Colombia,2012,Diabetes (%),7.7
Colombia,2012,Dementia (%),5.1
Colombia,2012,Lower respiratory infections (%),3
Colombia,2012,Neonatal deaths (%),3
Colombia,2012,Diarrheal diseases (%),0.4
Colombia,2012,Road incidents (%),3.4
Colombia,2012,Liver disease (%),1.6
Comoros,2012,Cardiovascular diseases (%),16.1
Comoros,2012,Cancers (%),9.7
Comoros,2012,Respiratory diseases (%),2.1
Comoros,2012,Diabetes (%),4
Comoros,2012,Dementia (%),1.2
Comoros,2012,Lower respiratory infections (%),10.7
Comoros,2012,Neonatal deaths (%),11.4
Comoros,2012,Diarrheal diseases (%),9.9
Comoros,2012,Road incidents (%),2.1
Comoros,2012,Liver disease (%),1.6
Congo,2012,Cardiovascular diseases (%),15.7
Congo,2012,Cancers (%),7.1
Congo,2012,Respiratory diseases (%),2.3
Congo,2012,Diabetes (%),3.2
Congo,2012,Dementia (%),1.3
Congo,2012,Lower respiratory infections (%),6.9
Congo,2012,Neonatal deaths (%),7
Congo,2012,Diarrheal diseases (%),8.1
Congo,2012,Road incidents (%),2.3
Congo,2012,Liver disease (%),2.2
Costa Rica,2012,Cardiovascular diseases (%),27.1
Costa Rica,2012,Cancers (%),23.4
Costa Rica,2012,Respiratory diseases (%),5.4
Costa Rica,2012,Diabetes (%),8.3
Costa Rica,2012,Dementia (%),7.4
Costa Rica,2012,Lower respiratory infections (%),1.9
Costa Rica,2012,Neonatal deaths (%),1.7
Costa Rica,2012,Diarrheal diseases (%),0.4
Costa Rica,2012,Road incidents (%),3.8
Costa Rica,2012,Liver disease (%),3.8
Côte d'Ivoire,2012,Cardiovascular diseases (%),13.4
Côte d'Ivoire,2012,Cancers (%),5.2
Côte d'Ivoire,2012,Respiratory diseases (%),1.9
Côte d'Ivoire,2012,Diabetes (%),4.1
Côte d'Ivoire,2012,Dementia (%),0.5
Côte d'Ivoire,2012,Lower respiratory infections (%),8.5
Côte d'Ivoire,2012,Neonatal deaths (%),9
Côte d'Ivoire,2012,Diarrheal diseases (%),7.3
Côte d'Ivoire,2012,Road incidents (%),1.7
Côte d'Ivoire,2012,Liver disease (%),2.6
Croatia,2012,Cardiovascular diseases (%),48.8
Croatia,2012,Cancers (%),25.4
Croatia,2012,Respiratory diseases (%),3.6
Croatia,2012,Diabetes (%),4.2
Croatia,2012,Dementia (%),4.4
Croatia,2012,Lower respiratory infections (%),1.2
Croatia,2012,Neonatal deaths (%),0.2
Croatia,2012,Diarrheal diseases (%),0
Croatia,2012,Road incidents (%),0.9
Croatia,2012,Liver disease (%),2.4
Cuba,2012,Cardiovascular diseases (%),37.7
Cuba,2012,Cancers (%),25.8
Cuba,2012,Respiratory diseases (%),4.3
Cuba,2012,Diabetes (%),4.9
Cuba,2012,Dementia (%),6.3
Cuba,2012,Lower respiratory infections (%),5.8
Cuba,2012,Neonatal deaths (%),0.3
Cuba,2012,Diarrheal diseases (%),0.3
Cuba,2012,Road incidents (%),1.2
Cuba,2012,Liver disease (%),1.7
Cyprus,2012,Cardiovascular diseases (%),35.8
Cyprus,2012,Cancers (%),22.8
Cyprus,2012,Respiratory diseases (%),5.8
Cyprus,2012,Diabetes (%),11.8
Cyprus,2012,Dementia (%),8.9
Cyprus,2012,Lower respiratory infections (%),2
Cyprus,2012,Neonatal deaths (%),0.3
Cyprus,2012,Diarrheal diseases (%),0.4
Cyprus,2012,Road incidents (%),1.7
Cyprus,2012,Liver disease (%),1.3
Czech Republic,2012,Cardiovascular diseases (%),47.6
Czech Republic,2012,Cancers (%),26.1
Czech Republic,2012,Respiratory diseases (%),3.1
Czech Republic,2012,Diabetes (%),4
Czech Republic,2012,Dementia (%),4.5
Czech Republic,2012,Lower respiratory infections (%),2.7
Czech Republic,2012,Neonatal deaths (%),0.1
Czech Republic,2012,Diarrheal diseases (%),0.2
Czech Republic,2012,Road incidents (%),0.9
Czech Republic,2012,Liver disease (%),2.1
Democratic Republic of Congo,2012,Cardiovascular diseases (%),11
Democratic Republic of Congo,2012,Cancers (%),4.3
Democratic Republic of Congo,2012,Respiratory diseases (%),1.9
Democratic Republic of Congo,2012,Diabetes (%),2.1
Democratic Republic of Congo,2012,Dementia (%),0.8
Democratic Republic of Congo,2012,Lower respiratory infections (%),7.9
Democratic Republic of Congo,2012,Neonatal deaths (%),9.3
Democratic Republic of Congo,2012,Diarrheal diseases (%),6.5
Democratic Republic of Congo,2012,Road incidents (%),2
Democratic Republic of Congo,2012,Liver disease (%),1.4
Denmark,2012,Cardiovascular diseases (%),28.5
Denmark,2012,Cancers (%),31.7
Denmark,2012,Respiratory diseases (%),7.7
Denmark,2012,Diabetes (%),5.6
Denmark,2012,Dementia (%),7.2
Denmark,2012,Lower respiratory infections (%),4.4
Denmark,2012,Neonatal deaths (%),0.2
Denmark,2012,Diarrheal diseases (%),0.6
Denmark,2012,Road incidents (%),0.6
Denmark,2012,Liver disease (%),1.9
Djibouti,2012,Cardiovascular diseases (%),14.4
Djibouti,2012,Cancers (%),8.3
Djibouti,2012,Respiratory diseases (%),1.7
Djibouti,2012,Diabetes (%),3.7
Djibouti,2012,Dementia (%),1.2
Djibouti,2012,Lower respiratory infections (%),10.4
Djibouti,2012,Neonatal deaths (%),9.3
Djibouti,2012,Diarrheal diseases (%),5.1
Djibouti,2012,Road incidents (%),1.6
Djibouti,2012,Liver disease (%),1.7
Dominican Republic,2012,Cardiovascular diseases (%),34.5
Dominican Republic,2012,Cancers (%),13.3
Dominican Republic,2012,Respiratory diseases (%),2.6
Dominican Republic,2012,Diabetes (%),6.8
Dominican Republic,2012,Dementia (%),3.5
Dominican Republic,2012,Lower respiratory infections (%),3.8
Dominican Republic,2012,Neonatal deaths (%),5.9
Dominican Republic,2012,Diarrheal diseases (%),1.1
Dominican Republic,2012,Road incidents (%),3.6
Dominican Republic,2012,Liver disease (%),2.3
Ecuador,2012,Cardiovascular diseases (%),21.7
Ecuador,2012,Cancers (%),17.1
Ecuador,2012,Respiratory diseases (%),3.5
Ecuador,2012,Diabetes (%),12.4
Ecuador,2012,Dementia (%),3.8
Ecuador,2012,Lower respiratory infections (%),6.3
Ecuador,2012,Neonatal deaths (%),4.1
Ecuador,2012,Diarrheal diseases (%),0.6
Ecuador,2012,Road incidents (%),5.7
Ecuador,2012,Liver disease (%),3.7
Egypt,2012,Cardiovascular diseases (%),41.2
Egypt,2012,Cancers (%),9.2
Egypt,2012,Respiratory diseases (%),4.4
Egypt,2012,Diabetes (%),6.8
Egypt,2012,Dementia (%),2.7
Egypt,2012,Lower respiratory infections (%),4.8
Egypt,2012,Neonatal deaths (%),2.8
Egypt,2012,Diarrheal diseases (%),2.7
Egypt,2012,Road incidents (%),5.3
Egypt,2012,Liver disease (%),11.1
El Salvador,2012,Cardiovascular diseases (%),23.5
El Salvador,2012,Cancers (%),13.3
El Salvador,2012,Respiratory diseases (%),3
El Salvador,2012,Diabetes (%),15.9
El Salvador,2012,Dementia (%),4.9
El Salvador,2012,Lower respiratory infections (%),5.4
El Salvador,2012,Neonatal deaths (%),1.7
El Salvador,2012,Diarrheal diseases (%),0.9
El Salvador,2012,Road incidents (%),3.8
El Salvador,2012,Liver disease (%),3.6
Eritrea,2012,Cardiovascular diseases (%),13.5
Eritrea,2012,Cancers (%),8
Eritrea,2012,Respiratory diseases (%),2.1
Eritrea,2012,Diabetes (%),3.2
Eritrea,2012,Dementia (%),0.7
Eritrea,2012,Lower respiratory infections (%),9.8
Eritrea,2012,Neonatal deaths (%),8
Eritrea,2012,Diarrheal diseases (%),10.9
Eritrea,2012,Road incidents (%),1.9
Eritrea,2012,Liver disease (%),1.9
Estonia,2012,Cardiovascular diseases (%),53.3
Estonia,2012,Cancers (%),21.9
Estonia,2012,Respiratory diseases (%),1.7
Estonia,2012,Diabetes (%),3
Estonia,2012,Dementia (%),4.5
Estonia,2012,Lower respiratory infections (%),1.1
Estonia,2012,Neonatal deaths (%),0.1
Estonia,2012,Diarrheal diseases (%),0
Estonia,2012,Road incidents (%),0.7
Estonia,2012,Liver disease (%),1.8
Ethiopia,2012,Cardiovascular diseases (%),16.2
Ethiopia,2012,Cancers (%),8.2
Ethiopia,2012,Respiratory diseases (%),2.2
Ethiopia,2012,Diabetes (%),3.6
Ethiopia,2012,Dementia (%),1
Ethiopia,2012,Lower respiratory infections (%),9.1
Ethiopia,2012,Neonatal deaths (%),9
Ethiopia,2012,Diarrheal diseases (%),9.4
Ethiopia,2012,Road incidents (%),1.8
Ethiopia,2012,Liver disease (%),2.3
Fiji,2012,Cardiovascular diseases (%),33.1
Fiji,2012,Cancers (%),9.2
Fiji,2012,Respiratory diseases (%),4.9
Fiji,2012,Diabetes (%),30.7
Fiji,2012,Dementia (%),1.4
Fiji,2012,Lower respiratory infections (%),4.1
Fiji,2012,Neonatal deaths (%),2
Fiji,2012,Diarrheal diseases (%),1
Fiji,2012,Road incidents (%),1.3
Fiji,2012,Liver disease (%),0.9
Finland,2012,Cardiovascular diseases (%),41.2
Finland,2012,Cancers (%),23.6
Finland,2012,Respiratory diseases (%),3.3
Finland,2012,Diabetes (%),2.5
Finland,2012,Dementia (%),11.7
Finland,2012,Lower respiratory infections (%),1.7
Finland,2012,Neonatal deaths (%),0.1
Finland,2012,Diarrheal diseases (%),0.1
Finland,2012,Road incidents (%),0.6
Finland,2012,Liver disease (%),2.4
France,2012,Cardiovascular diseases (%),28.4
France,2012,Cancers (%),30.9
France,2012,Respiratory diseases (%),3.7
France,2012,Diabetes (%),5.2
France,2012,Dementia (%),10.1
France,2012,Lower respiratory infections (%),3.5
France,2012,Neonatal deaths (%),0.2
France,2012,Diarrheal diseases (%),0.5
France,2012,Road incidents (%),0.8
France,2012,Liver disease (%),1.9
Gabon,2012,Cardiovascular diseases (%),18.7
Gabon,2012,Cancers (%),9.2
Gabon,2012,Respiratory diseases (%),2.2
Gabon,2012,Diabetes (%),4.9
Gabon,2012,Dementia (%),2.5
Gabon,2012,Lower respiratory infections (%),6.9
Gabon,2012,Neonatal deaths (%),5.9
Gabon,2012,Diarrheal diseases (%),4.1
Gabon,2012,Road incidents (%),2.6
Gabon,2012,Liver disease (%),3.4
Gambia,2012,Cardiovascular diseases (%),13
Gambia,2012,Cancers (%),7.6
Gambia,2012,Respiratory diseases (%),2
Gambia,2012,Diabetes (%),3.6
Gambia,2012,Dementia (%),0.8
Gambia,2012,Lower respiratory infections (%),9.8
Gambia,2012,Neonatal deaths (%),13.5
Gambia,2012,Diarrheal diseases (%),7.5
Gambia,2012,Road incidents (%),1.6
Gambia,2012,Liver disease (%),1.9
Georgia,2012,Cardiovascular diseases (%),61.2
Georgia,2012,Cancers (%),13.9
Georgia,2012,Respiratory diseases (%),4
Georgia,2012,Diabetes (%),4.2
Georgia,2012,Dementia (%),3.5
Georgia,2012,Lower respiratory infections (%),1.1
Georgia,2012,Neonatal deaths (%),1.6
Georgia,2012,Diarrheal diseases (%),0.1
Georgia,2012,Road incidents (%),1.3
Georgia,2012,Liver disease (%),2.6
Germany,2012,Cardiovascular diseases (%),39.2
Germany,2012,Cancers (%),26.3
Germany,2012,Respiratory diseases (%),4.8
Germany,2012,Diabetes (%),6.2
Germany,2012,Dementia (%),8.1
Germany,2012,Lower respiratory infections (%),2.5
Germany,2012,Neonatal deaths (%),0.1
Germany,2012,Diarrheal diseases (%),0.6
Germany,2012,Road incidents (%),0.6
Germany,2012,Liver disease (%),2.2
Ghana,2012,Cardiovascular diseases (%),17.1
Ghana,2012,Cancers (%),6.9
Ghana,2012,Respiratory diseases (%),2
Ghana,2012,Diabetes (%),5.2
Ghana,2012,Dementia (%),0.9
Ghana,2012,Lower respiratory infections (%),8.6
Ghana,2012,Neonatal deaths (%),10.1
Ghana,2012,Diarrheal diseases (%),2.8
Ghana,2012,Road incidents (%),1.7
Ghana,2012,Liver disease (%),3
Greece,2012,Cardiovascular diseases (%),45.4
Greece,2012,Cancers (%),25.2
Greece,2012,Respiratory diseases (%),5.8
Greece,2012,Diabetes (%),4.2
Greece,2012,Dementia (%),9
Greece,2012,Lower respiratory infections (%),1.9
Greece,2012,Neonatal deaths (%),0.1
Greece,2012,Diarrheal diseases (%),0
Greece,2012,Road incidents (%),1.2
