Country,Year,cause,percentage
Bolivia,2011,Liver disease (%),2.9
Bosnia and Herzegovina,2011,Cardiovascular diseases (%),49.3
Bosnia and Herzegovina,2011,Cancers (%),24.6
Bosnia and Herzegovina,2011,Respiratory diseases (%),3.6
Bosnia and Herzegovina,2011,Diabetes (%),8.3
Bosnia and Herzegovina,2011,Dementia (%),3.8
Bosnia and Herzegovina,2011,Lower respiratory infections (%),0.9
Bosnia and Herzegovina,2011,Neonatal deaths (%),0.3
Bosnia and Herzegovina,2011,Diarrheal diseases (%),0
Bosnia and Herzegovina,2011,Road incidents (%),0.8
Bosnia and Herzegovina,2011,Liver disease (%),1.6
Botswana,2011,Cardiovascular diseases (%),11.7
Botswana,2011,Cancers (%),6.1
Botswana,2011,Respiratory diseases (%),2.7
Botswana,2011,Diabetes (%),5.5
Botswana,2011,Dementia (%),0.7
Botswana,2011,Lower respiratory infections (%),4.3
Botswana,2011,Neonatal deaths (%),2.4
Botswana,2011,Diarrheal diseases (%),3.3
Botswana,2011,Road incidents (%),2
Botswana,2011,Liver disease (%),0.8
Brazil,2011,Cardiovascular diseases (%),29
Brazil,2011,Cancers (%),17.1
Brazil,2011,Respiratory diseases (%),5.4
Brazil,2011,Diabetes (%),8.5
Brazil,2011,Dementia (%),5.4
Brazil,2011,Lower respiratory infections (%),5.2
Brazil,2011,Neonatal deaths (%),2.5
Brazil,2011,Diarrheal diseases (%),0.6
Brazil,2011,Road incidents (%),4.2
Brazil,2011,Liver disease (%),2.8
Brunei,2011,Cardiovascular diseases (%),28
Brunei,2011,Cancers (%),23.5
Brunei,2011,Respiratory diseases (%),6.1
Brunei,2011,Diabetes (%),14.5
Brunei,2011,Dementia (%),3.5
Brunei,2011,Lower respiratory infections (%),3.7
Brunei,2011,Neonatal deaths (%),1.5
Brunei,2011,Diarrheal diseases (%),0.2
Brunei,2011,Road incidents (%),3.9
Brunei,2011,Liver disease (%),1.2
Bulgaria,2011,Cardiovascular diseases (%),63
Bulgaria,2011,Cancers (%),16.8
Bulgaria,2011,Respiratory diseases (%),3.2
Bulgaria,2011,Diabetes (%),3.5
Bulgaria,2011,Dementia (%),3.4
Bulgaria,2011,Lower respiratory infections (%),1.5
Bulgaria,2011,Neonatal deaths (%),0.2
Bulgaria,2011,Diarrheal diseases (%),0
Bulgaria,2011,Road incidents (%),0.8
Bulgaria,2011,Liver disease (%),1.8
Burkina Faso,2011,Cardiovascular diseases (%),8.9
Burkina Faso,2011,Cancers (%),4.5
Burkina Faso,2011,Respiratory diseases (%),1
Burkina Faso,2011,Diabetes (%),3.4
Burkina Faso,2011,Dementia (%),0.5
Burkina Faso,2011,Lower respiratory infections (%),10
Burkina Faso,2011,Neonatal deaths (%),8.8
Burkina Faso,2011,Diarrheal diseases (%),7.4
Burkina Faso,2011,Road incidents (%),1.5
Burkina Faso,2011,Liver disease (%),1
Burundi,2011,Cardiovascular diseases (%),11.1
Burundi,2011,Cancers (%),5.3
Burundi,2011,Respiratory diseases (%),1.9
Burundi,2011,Diabetes (%),2.4
Burundi,2011,Dementia (%),0.6
Burundi,2011,Lower respiratory infections (%),8.3
Burundi,2011,Neonatal deaths (%),10.4
Burundi,2011,Diarrheal diseases (%),14.7
Burundi,2011,Road incidents (%),1.9
Burundi,2011,Liver disease (%),1.5
Cambodia,2011,Cardiovascular diseases (%),22.2
Cambodia,2011,Cancers (%),10.7
Cambodia,2011,Respiratory diseases (%),3.8
Cambodia,2011,Diabetes (%),4.6
Cambodia,2011,Dementia (%),1.9
Cambodia,2011,Lower respiratory infections (%),11.6
Cambodia,2011,Neonatal deaths (%),6
Cambodia,2011,Diarrheal diseases (%),1.9
Cambodia,2011,Road incidents (%),3.4
Cambodia,2011,Liver disease (%),6.6
Cameroon,2011,Cardiovascular diseases (%),10.4
Cameroon,2011,Cancers (%),6.1
Cameroon,2011,Respiratory diseases (%),1.9
Cameroon,2011,Diabetes (%),4.2
Cameroon,2011,Dementia (%),0.7
Cameroon,2011,Lower respiratory infections (%),9.5
Cameroon,2011,Neonatal deaths (%),8.2
Cameroon,2011,Diarrheal diseases (%),6.6
Cameroon,2011,Road incidents (%),1.6
Cameroon,2011,Liver disease (%),2.3
Canada,2011,Cardiovascular diseases (%),29.6
Canada,2011,Cancers (%),31.2
Canada,2011,Respiratory diseases (%),5.8
Canada,2011,Diabetes (%),6.4
Canada,2011,Dementia (%),7.4
Canada,2011,Lower respiratory infections (%),3.3
Canada,2011,Neonatal deaths (%),0.4
Canada,2011,Diarrheal diseases (%),0.6
Canada,2011,Road incidents (%),1.1
Canada,2011,Liver disease (%),1.7
Cape Verde,2011,Cardiovascular diseases (%),27.8
Cape Verde,2011,Cancers (%),16.5
Cape Verde,2011,Respiratory diseases (%),3.3
Cape Verde,2011,Diabetes (%),6
Cape Verde,2011,Dementia (%),2.2
Cape Verde,2011,Lower respiratory infections (%),8.6
Cape Verde,2011,Neonatal deaths (%),5.5
Cape Verde,2011,Diarrheal diseases (%),1.4
Cape Verde,2011,Road incidents (%),1.7
Cape Verde,2011,Liver disease (%),2.6
Central African Republic,2011,Cardiovascular diseases (%),12.1
Central African Republic,2011,Cancers (%),3.9
Central African Republic,2011,Respiratory diseases (%),1.9
Central African Republic,2011,Diabetes (%),2.2
Central African Republic,2011,Dementia (%),0.7
Central African Republic,2011,Lower respiratory infections (%),8.1
Central African Republic,2011,Neonatal deaths (%),6.1
Central African Republic,2011,Diarrheal diseases (%),8.1
Central African Republic,2011,Road incidents (%),2.4
Central African Republic,2011,Liver disease (%),1.2
Chad,2011,Cardiovascular diseases (%),8.4
Chad,2011,Cancers (%),4
Chad,2011,Respiratory diseases (%),1.4
Chad,2011,Diabetes (%),2.9
Chad,2011,Dementia (%),0.5
Chad,2011,Lower respiratory infections (%),12.4
Chad,2011,Neonatal deaths (%),9.7
Chad,2011,Diarrheal diseases (%),14.1
Chad,2011,Road incidents (%),1.3
Chad,2011,Liver disease (%),1.4
Chile,2011,Cardiovascular diseases (%),27.5
Chile,2011,Cancers (%),26
Chile,2011,Respiratory diseases (%),5.7
Chile,2011,Diabetes (%),8.4
Chile,2011,Dementia (%),5.5
Chile,2011,Lower respiratory infections (%),4.4
Chile,2011,Neonatal deaths (%),0.9
Chile,2011,Diarrheal diseases (%),0.3
Chile,2011,Road incidents (%),2.4
Chile,2011,Liver disease (%),4.7
China,2011,Cardiovascular diseases (%),40.1
China,2011,Cancers (%),23.9
China,2011,Respiratory diseases (%),10.1
China,2011,Diabetes (%),3.5
China,2011,Dementia (%),4.1
China,2011,Lower respiratory infections (%),1.8
China,2011,Neonatal deaths (%),0.9
China,2011,Diarrheal diseases (%),0.1
China,2011,Road incidents (%),3.8
China,2011,Liver disease (%),1.7
Colombia,2011,Cardiovascular diseases (%),28.3
Colombia,2011,Cancers (%),17.9
Colombia,2011,Respiratory diseases (%),6.4
Colombia,2011,Diabetes (%),7.6
Colombia,2011,Dementia (%),4.9
Colombia,2011,Lower respiratory infections (%),3.1
Colombia,2011,Neonatal deaths (%),3.2
Colombia,2011,Diarrheal diseases (%),0.4
Colombia,2011,Road incidents (%),3.4
Colombia,2011,Liver disease (%),1.6
Comoros,2011,Cardiovascular diseases (%),15.5
Comoros,2011,Cancers (%),9.2
Comoros,2011,Respiratory diseases (%),2
Comoros,2011,Diabetes (%),3.8
Comoros,2011,Dementia (%),1.1
Comoros,2011,Lower respiratory infections (%),10.8
Comoros,2011,Neonatal deaths (%),11.6
Comoros,2011,Diarrheal diseases (%),10
Comoros,2011,Road incidents (%),2
Comoros,2011,Liver disease (%),1.6
Congo,2011,Cardiovascular diseases (%),15.5
Congo,2011,Cancers (%),7
Congo,2011,Respiratory diseases (%),2.3
Congo,2011,Diabetes (%),3.2
Congo,2011,Dementia (%),1.3
Congo,2011,Lower respiratory infections (%),7.1
Congo,2011,Neonatal deaths (%),7.1
Congo,2011,Diarrheal diseases (%),8.1
Congo,2011,Road incidents (%),2.3
Congo,2011,Liver disease (%),2.2
Costa Rica,2011,Cardiovascular diseases (%),27
Costa Rica,2011,Cancers (%),23.3
Costa Rica,2011,Respiratory diseases (%),5.4
Costa Rica,2011,Diabetes (%),8.2
Costa Rica,2011,Dementia (%),7.3
Costa Rica,2011,Lower respiratory infections (%),1.9
Costa Rica,2011,Neonatal deaths (%),1.9
Costa Rica,2011,Diarrheal diseases (%),0.4
Costa Rica,2011,Road incidents (%),3.8
Costa Rica,2011,Liver disease (%),3.8
Côte d'Ivoire,2011,Cardiovascular diseases (%),13
Côte d'Ivoire,2011,Cancers (%),5
Côte d'Ivoire,2011,Respiratory diseases (%),1.9
Côte d'Ivoire,2011,Diabetes (%),3.9
Côte d'Ivoire,2011,Dementia (%),0.5
Côte d'Ivoire,2011,Lower respiratory infections (%),8.1
Côte d'Ivoire,2011,Neonatal deaths (%),8.9
Côte d'Ivoire,2011,Diarrheal diseases (%),6.7
Côte d'Ivoire,2011,Road incidents (%),1.6
Côte d'Ivoire,2011,Liver disease (%),2.6
Croatia,2011,Cardiovascular diseases (%),48.9
Croatia,2011,Cancers (%),25.3
Croatia,2011,Respiratory diseases (%),3.6
Croatia,2011,Diabetes (%),4.2
Croatia,2011,Dementia (%),4.2
Croatia,2011,Lower respiratory infections (%),1.3
Croatia,2011,Neonatal deaths (%),0.2
Croatia,2011,Diarrheal diseases (%),0
Croatia,2011,Road incidents (%),1
Croatia,2011,Liver disease (%),2.5
Cuba,2011,Cardiovascular diseases (%),38
Cuba,2011,Cancers (%),25.6
Cuba,2011,Respiratory diseases (%),4.3
Cuba,2011,Diabetes (%),4.8
Cuba,2011,Dementia (%),6.2
Cuba,2011,Lower respiratory infections (%),5.8
Cuba,2011,Neonatal deaths (%),0.3
Cuba,2011,Diarrheal diseases (%),0.3
Cuba,2011,Road incidents (%),1.2
Cuba,2011,Liver disease (%),1.7
Cyprus,2011,Cardiovascular diseases (%),36.1
Cyprus,2011,Cancers (%),22.6
Cyprus,2011,Respiratory diseases (%),5.7
Cyprus,2011,Diabetes (%),11.9
Cyprus,2011,Dementia (%),8.5
Cyprus,2011,Lower respiratory infections (%),2
Cyprus,2011,Neonatal deaths (%),0.3
Cyprus,2011,Diarrheal diseases (%),0.4
Cyprus,2011,Road incidents (%),1.7
Cyprus,2011,Liver disease (%),1.3
Czech Republic,2011,Cardiovascular diseases (%),47.8
Czech Republic,2011,Cancers (%),26.2
Czech Republic,2011,Respiratory diseases (%),3
Czech Republic,2011,Diabetes (%),3.8
Czech Republic,2011,Dementia (%),4.3
Czech Republic,2011,Lower respiratory infections (%),2.7
Czech Republic,2011,Neonatal deaths (%),0.1
Czech Republic,2011,Diarrheal diseases (%),0.1
Czech Republic,2011,Road incidents (%),0.9
Czech Republic,2011,Liver disease (%),2.2
Democratic Republic of Congo,2011,Cardiovascular diseases (%),10.7
Democratic Republic of Congo,2011,Cancers (%),4.1
Democratic Republic of Congo,2011,Respiratory diseases (%),1.9
Democratic Republic of Congo,2011,Diabetes (%),2.1
Democratic Republic of Congo,2011,Dementia (%),0.8
Democratic Republic of Congo,2011,Lower respiratory infections (%),7.7
Democratic Republic of Congo,2011,Neonatal deaths (%),9.2
Democratic Republic of Congo,2011,Diarrheal diseases (%),6.5
Democratic Republic of Congo,2011,Road incidents (%),1.9
Democratic Republic of Congo,2011,Liver disease (%),1.3
Denmark,2011,Cardiovascular diseases (%),28.9
Denmark,2011,Cancers (%),31.4
Denmark,2011,Respiratory diseases (%),7.7
Denmark,2011,Diabetes (%),5.6
Denmark,2011,Dementia (%),7
Denmark,2011,Lower respiratory infections (%),4.4
Denmark,2011,Neonatal deaths (%),0.2
Denmark,2011,Diarrheal diseases (%),0.6
Denmark,2011,Road incidents (%),0.6
Denmark,2011,Liver disease (%),2
Djibouti,2011,Cardiovascular diseases (%),14
Djibouti,2011,Cancers (%),7.9
Djibouti,2011,Respiratory diseases (%),1.7
Djibouti,2011,Diabetes (%),3.6
Djibouti,2011,Dementia (%),1.1
Djibouti,2011,Lower respiratory infections (%),10.9
Djibouti,2011,Neonatal deaths (%),9.5
Djibouti,2011,Diarrheal diseases (%),5.3
Djibouti,2011,Road incidents (%),1.6
Djibouti,2011,Liver disease (%),1.6
Dominican Republic,2011,Cardiovascular diseases (%),33.8
Dominican Republic,2011,Cancers (%),13.1
Dominican Republic,2011,Respiratory diseases (%),2.6
Dominican Republic,2011,Diabetes (%),6.6
Dominican Republic,2011,Dementia (%),3.4
Dominican Republic,2011,Lower respiratory infections (%),3.8
Dominican Republic,2011,Neonatal deaths (%),6.2
Dominican Republic,2011,Diarrheal diseases (%),1.7
Dominican Republic,2011,Road incidents (%),3.6
Dominican Republic,2011,Liver disease (%),2.3
Ecuador,2011,Cardiovascular diseases (%),21.6
Ecuador,2011,Cancers (%),16.9
Ecuador,2011,Respiratory diseases (%),3.4
Ecuador,2011,Diabetes (%),12.2
Ecuador,2011,Dementia (%),3.7
Ecuador,2011,Lower respiratory infections (%),6.4
Ecuador,2011,Neonatal deaths (%),4.3
Ecuador,2011,Diarrheal diseases (%),0.6
Ecuador,2011,Road incidents (%),5.7
Ecuador,2011,Liver disease (%),3.6
Egypt,2011,Cardiovascular diseases (%),40.8
Egypt,2011,Cancers (%),9.1
Egypt,2011,Respiratory diseases (%),4.4
Egypt,2011,Diabetes (%),6.7
Egypt,2011,Dementia (%),2.6
Egypt,2011,Lower respiratory infections (%),5
Egypt,2011,Neonatal deaths (%),3
Egypt,2011,Diarrheal diseases (%),2.9
Egypt,2011,Road incidents (%),5.3
Egypt,2011,Liver disease (%),11
El Salvador,2011,Cardiovascular diseases (%),23
El Salvador,2011,Cancers (%),13.2
El Salvador,2011,Respiratory diseases (%),2.9
El Salvador,2011,Diabetes (%),15.4
El Salvador,2011,Dementia (%),4.8
El Salvador,2011,Lower respiratory infections (%),5.4
El Salvador,2011,Neonatal deaths (%),1.8
El Salvador,2011,Diarrheal diseases (%),0.9
El Salvador,2011,Road incidents (%),4
El Salvador,2011,Liver disease (%),3.6
Eritrea,2011,Cardiovascular diseases (%),13.1
Eritrea,2011,Cancers (%),7.7
Eritrea,2011,Respiratory diseases (%),2
Eritrea,2011,Diabetes (%),3.1
Eritrea,2011,Dementia (%),0.7
Eritrea,2011,Lower respiratory infections (%),9.9
Eritrea,2011,Neonatal deaths (%),8.2
Eritrea,2011,Diarrheal diseases (%),11
Eritrea,2011,Road incidents (%),1.9
Eritrea,2011,Liver disease (%),1.9
Estonia,2011,Cardiovascular diseases (%),53.5
Estonia,2011,Cancers (%),21.8
Estonia,2011,Respiratory diseases (%),1.7
Estonia,2011,Diabetes (%),3
Estonia,2011,Dementia (%),4.3
Estonia,2011,Lower respiratory infections (%),1
Estonia,2011,Neonatal deaths (%),0.1
Estonia,2011,Diarrheal diseases (%),0
Estonia,2011,Road incidents (%),0.8
Estonia,2011,Liver disease (%),1.8
Ethiopia,2011,Cardiovascular diseases (%),15.6
Ethiopia,2011,Cancers (%),7.8
Ethiopia,2011,Respiratory diseases (%),2.2
Ethiopia,2011,Diabetes (%),3.5
Ethiopia,2011,Dementia (%),1
Ethiopia,2011,Lower respiratory infections (%),9.5
Ethiopia,2011,Neonatal deaths (%),9.2
Ethiopia,2011,Diarrheal diseases (%),9.5
Ethiopia,2011,Road incidents (%),1.8
Ethiopia,2011,Liver disease (%),2.2
Fiji,2011,Cardiovascular diseases (%),33.1
Fiji,2011,Cancers (%),9.2
Fiji,2011,Respiratory diseases (%),5
Fiji,2011,Diabetes (%),30.4
Fiji,2011,Dementia (%),1.4
Fiji,2011,Lower respiratory infections (%),4.3
Fiji,2011,Neonatal deaths (%),2.2
Fiji,2011,Diarrheal diseases (%),1
Fiji,2011,Road incidents (%),1.3
Fiji,2011,Liver disease (%),0.9
Finland,2011,Cardiovascular diseases (%),41.3
Finland,2011,Cancers (%),23.5
Finland,2011,Respiratory diseases (%),3.3
Finland,2011,Diabetes (%),2.5
Finland,2011,Dementia (%),11.4
Finland,2011,Lower respiratory infections (%),1.7
Finland,2011,Neonatal deaths (%),0.1
Finland,2011,Diarrheal diseases (%),0.1
Finland,2011,Road incidents (%),0.7
Finland,2011,Liver disease (%),2.4
France,2011,Cardiovascular diseases (%),28.5
France,2011,Cancers (%),31
France,2011,Respiratory diseases (%),3.7
France,2011,Diabetes (%),5.2
France,2011,Dementia (%),9.8
France,2011,Lower respiratory infections (%),3.4
France,2011,Neonatal deaths (%),0.2
France,2011,Diarrheal diseases (%),0.5
France,2011,Road incidents (%),0.9
France,2011,Liver disease (%),2
Gabon,2011,Cardiovascular diseases (%),18.7
Gabon,2011,Cancers (%),9.1
Gabon,2011,Respiratory diseases (%),2.2
Gabon,2011,Diabetes (%),4.8
Gabon,2011,Dementia (%),2.5
Gabon,2011,Lower respiratory infections (%),7
Gabon,2011,Neonatal deaths (%),5.9
Gabon,2011,Diarrheal diseases (%),4.2
Gabon,2011,Road incidents (%),2.6
Gabon,2011,Liver disease (%),3.4
Gambia,2011,Cardiovascular diseases (%),12.7
Gambia,2011,Cancers (%),7.3
Gambia,2011,Respiratory diseases (%),1.9
Gambia,2011,Diabetes (%),3.5
Gambia,2011,Dementia (%),0.8
Gambia,2011,Lower respiratory infections (%),9.7
Gambia,2011,Neonatal deaths (%),13.6
Gambia,2011,Diarrheal diseases (%),7.3
Gambia,2011,Road incidents (%),1.5
Gambia,2011,Liver disease (%),1.8
Georgia,2011,Cardiovascular diseases (%),62
Georgia,2011,Cancers (%),13.5
Georgia,2011,Respiratory diseases (%),4.3
Georgia,2011,Diabetes (%),3.8
Georgia,2011,Dementia (%),3.3
Georgia,2011,Lower respiratory infections (%),1.1
Georgia,2011,Neonatal deaths (%),1.7
Georgia,2011,Diarrheal diseases (%),0.1
Georgia,2011,Road incidents (%),1.3
Georgia,2011,Liver disease (%),2.6
Germany,2011,Cardiovascular diseases (%),39.4
Germany,2011,Cancers (%),26.4
Germany,2011,Respiratory diseases (%),4.8
Germany,2011,Diabetes (%),6.1
Germany,2011,Dementia (%),8
Germany,2011,Lower respiratory infections (%),2.5
Germany,2011,Neonatal deaths (%),0.1
Germany,2011,Diarrheal diseases (%),0.5
Germany,2011,Road incidents (%),0.6
Germany,2011,Liver disease (%),2.2
Ghana,2011,Cardiovascular diseases (%),16.6
Ghana,2011,Cancers (%),6.5
Ghana,2011,Respiratory diseases (%),1.9
Ghana,2011,Diabetes (%),5
Ghana,2011,Dementia (%),0.9
Ghana,2011,Lower respiratory infections (%),8.6
Ghana,2011,Neonatal deaths (%),10.2
Ghana,2011,Diarrheal diseases (%),3.1
Ghana,2011,Road incidents (%),1.6
Ghana,2011,Liver disease (%),2.9
Greece,2011,Cardiovascular diseases (%),45.4
Greece,2011,Cancers (%),25.5
Greece,2011,Respiratory diseases (%),5.7
Greece,2011,Diabetes (%),4.2
Greece,2011,Dementia (%),8.8
Greece,2011,Lower respiratory infections (%),1.9
Greece,2011,Neonatal deaths (%),0.1
Greece,2011,Diarrheal diseases (%),0
Greece,2011,Road incidents (%),1.3
Greece,2011,Liver disease (%),1.1
