Country	Year	cause	percentage
Antigua and	2000	Drowning (%)                            	0.8
Antigua and	2000	Maternal deaths (%)                     	0.1
Antigua and	2000	Parkinson disease (%)                   	0.3
Antigua and	2000	Alcohol disorders (%)                   	0.8
Antigua and	2000	Intestinal infectious diseases (%)      	0
Antigua and	2000	Drug disorders (%)                      	0.1
Antigua and	2000	Hepatitis (%)                           	0
Antigua and	2000	Fire (%)                                	0.5
Antigua and	2000	Heat-related (hot and cold exposure) (%)	0.1
Antigua and	2000	Natural disasters (%)                   	0
Antigua and	2000	Conflict (%)                            	0
Antigua and	2000	Terrorism (%)                           	0
Argentina  	2000	Cardiovascular diseases (%)             	36.1
Argentina  	2000	Cancers (%)                             	21.4
Argentina  	2000	Respiratory diseases (%)                	5.9
Argentina  	2000	Diabetes (%)                            	7.4
Argentina  	2000	Dementia (%)                            	3.4
Argentina  	2000	Lower respiratory infections (%)        	5.7
Argentina  	2000	Neonatal deaths (%)                     	2.2
Argentina  	2000	Diarrheal diseases (%)                  	0.3
Argentina  	2000	Road incidents (%)                      	2
Argentina  	2000	Liver disease (%)                       	2
Argentina  	2000	Tuberculosis (%)                        	0.3
Argentina  	2000	Kidney disease (%)                      	3
Argentina  	2000	Digestive diseases (%)                  	2.1
Argentina  	2000	HIV/AIDS (%)                            	0.6
Argentina  	2000	Suicide (%)                             	1.6
Argentina  	2000	Malaria (%)                             	0
Argentina  	2000	Homicide (%)                            	0.8
Argentina  	2000	Nutritional deficiencies (%)            	0.6
Argentina  	2000	Meningitis (%)                          	0.2
Argentina  	2000	Protein-energy malnutrition (%)         	0.6
Argentina  	2000	Drowning (%)                            	0.4
Argentina  	2000	Maternal deaths (%)                     	0.1
Argentina  	2000	Parkinson disease (%)                   	0.7
Argentina  	2000	Alcohol disorders (%)                   	0.3
Argentina  	2000	Intestinal infectious diseases (%)      	0
Argentina  	2000	Drug disorders (%)                      	0.2
Argentina  	2000	Hepatitis (%)                           	0.1
Argentina  	2000	Fire (%)                                	0.3
Argentina  	2000	Heat-related (hot and cold exposure) (%)	0
Argentina  	2000	Natural disasters (%)                   	0
Argentina  	2000	Conflict (%)                            	0
Argentina  	2000	Terrorism (%)                           	0
Armenia    	2000	Cardiovascular diseases (%)             	52.5
Armenia    	2000	Cancers (%)                             	17.7
Armenia    	2000	Respiratory diseases (%)                	5
Armenia    	2000	Diabetes (%)                            	6.2
Armenia    	2000	Dementia (%)                            	2.3
Armenia    	2000	Lower respiratory infections (%)        	1.8
Armenia    	2000	Neonatal deaths (%)                     	1.8
Armenia    	2000	Diarrheal diseases (%)                  	0.4
Armenia    	2000	Road incidents (%)                      	1.4
Armenia    	2000	Liver disease (%)                       	2
Armenia    	2000	Tuberculosis (%)                        	0.6
Armenia    	2000	Kidney disease (%)                      	0.7
Armenia    	2000	Digestive diseases (%)                  	1.5
Armenia    	2000	HIV/AIDS (%)                            	0
Armenia    	2000	Suicide (%)                             	0.5
Armenia    	2000	Malaria (%)                             	0
Armenia    	2000	Homicide (%)                            	0.5
Armenia    	2000	Nutritional deficiencies (%)            	0.2
Armenia    	2000	Meningitis (%)                          	0.1
Armenia    	2000	Protein-energy malnutrition (%)         	0.1
Armenia    	2000	Drowning (%)                            	0.8
Armenia    	2000	Maternal deaths (%)                     	0.1
Armenia    	2000	Parkinson disease (%)                   	0.3
Armenia    	2000	Alcohol disorders (%)                   	0.2
Armenia    	2000	Intestinal infectious diseases (%)      	0
Armenia    	2000	Drug disorders (%)                      	0.2
Armenia    	2000	Hepatitis (%)                           	0
Armenia    	2000	Fire (%)                                	0.4
Armenia    	2000	Heat-related (hot and cold exposure) (%)	0.2
Armenia    	2000	Natural disasters (%)                   	0
Armenia    	2000	Conflict (%)                            	0
Armenia    	2000	Terrorism (%)                           	0
Australia  	2000	Cardiovascular diseases (%)             	38
Australia  	2000	Cancers (%)                             	27.5
Australia  	2000	Respiratory diseases (%)                	6
Australia  	2000	Diabetes (%)                            	5.5
Australia  	2000	Dementia (%)                            	6.5
Australia  	2000	Lower respiratory infections (%)        	2.1
Australia  	2000	Neonatal deaths (%)                     	0.5
Australia  	2000	Diarrheal diseases (%)                  	0.1
Australia  	2000	Road incidents (%)                      	1.6
Australia  	2000	Liver disease (%)                       	1.1
Australia  	2000	Tuberculosis (%)                        	0.1
Australia  	2000	Kidney disease (%)                      	1.9
Australia  	2000	Digestive diseases (%)                  	2.1
Australia  	2000	HIV/AIDS (%)                            	0.1
Australia  	2000	Suicide (%)                             	2
Australia  	2000	Malaria (%)                             	0
Australia  	2000	Homicide (%)                            	0.3
Australia  	2000	Nutritional deficiencies (%)            	0.1
Australia  	2000	Meningitis (%)                          	0.1
Australia  	2000	Protein-energy malnutrition (%)         	0.1
Australia  	2000	Drowning (%)                            	0.2
Australia  	2000	Maternal deaths (%)                     	0
Australia  	2000	Parkinson disease (%)                   	0.8
Australia  	2000	Alcohol disorders (%)                   	0.2
Australia  	2000	Intestinal infectious diseases (%)      	0
Australia  	2000	Drug disorders (%)                      	0.7
Australia  	2000	Hepatitis (%)                           	0.1
Australia  	2000	Fire (%)                                	0.2
Australia  	2000	Heat-related (hot and cold exposure) (%)	0
Australia  	2000	Natural disasters (%)                   	0
Australia  	2000	Conflict (%)                            	0
Australia  	2000	Terrorism (%)                           	0
Austria    	2000	Cardiovascular diseases (%)             	46.7
Austria    	2000	Cancers (%)                             	24.2
Austria    	2000	Respiratory diseases (%)                	3.9
Austria    	2000	Diabetes (%)                            	3.9
Austria    	2000	Dementia (%)                            	7.2
Austria    	2000	Lower respiratory infections (%)        	1.2
Austria    	2000	Neonatal deaths (%)                     	0.2
Austria    	2000	Diarrheal diseases (%)                  	0
Austria    	2000	Road incidents (%)                      	1.2
Austria    	2000	Liver disease (%)                       	2.6
Austria    	2000	Tuberculosis (%)                        	0.1
Austria    	2000	Kidney disease (%)                      	1.2
Austria    	2000	Digestive diseases (%)                  	1.8
Austria    	2000	HIV/AIDS (%)                            	0.1
Austria    	2000	Suicide (%)                             	2.1
Austria    	2000	Malaria (%)                             	0
Austria    	2000	Homicide (%)                            	0.1
Austria    	2000	Nutritional deficiencies (%)            	0
Austria    	2000	Meningitis (%)                          	0.1
Austria    	2000	Protein-energy malnutrition (%)         	0
Austria    	2000	Drowning (%)                            	0.1
Austria    	2000	Maternal deaths (%)                     	0
Austria    	2000	Parkinson disease (%)                   	0.6
Austria    	2000	Alcohol disorders (%)                   	0.4
Austria    	2000	Intestinal infectious diseases (%)      	0
Austria    	2000	Drug disorders (%)                      	0.2
Austria    	2000	Hepatitis (%)                           	0
Austria    	2000	Fire (%)                                	0.2
Austria    	2000	Heat-related (hot and cold exposure) (%)	0
Austria    	2000	Natural disasters (%)                   	0
Austria    	2000	Conflict (%)                            	0
Austria    	2000	Terrorism (%)                           	0
Azerbaijan 	2000	Cardiovascular diseases (%)             	48
Azerbaijan 	2000	Cancers (%)                             	11.6
Azerbaijan 	2000	Respiratory diseases (%)                	3.6
Azerbaijan 	2000	Diabetes (%)                            	4.4
Azerbaijan 	2000	Dementia (%)                            	1.2
Azerbaijan 	2000	Lower respiratory infections (%)        	8.1
Azerbaijan 	2000	Neonatal deaths (%)                     	4.1
Azerbaijan 	2000	Diarrheal diseases (%)                  	1.1
Azerbaijan 	2000	Road incidents (%)                      	1.2
Azerbaijan 	2000	Liver disease (%)                       	4.1
Azerbaijan 	2000	Tuberculosis (%)                        	2.2
Azerbaijan 	2000	Kidney disease (%)                      	1.2
Azerbaijan 	2000	Digestive diseases (%)                  	1.2
Azerbaijan 	2000	HIV/AIDS (%)                            	0.1
Azerbaijan 	2000	Suicide (%)                             	0.4
Azerbaijan 	2000	Malaria (%)                             	0
Azerbaijan 	2000	Homicide (%)                            	0.8
Azerbaijan 	2000	Nutritional deficiencies (%)            	0.1
Azerbaijan 	2000	Meningitis (%)                          	0.4
Azerbaijan 	2000	Protein-energy malnutrition (%)         	0.1
Azerbaijan 	2000	Drowning (%)                            	0.9
Azerbaijan 	2000	Maternal deaths (%)                     	0.1
Azerbaijan 	2000	Parkinson disease (%)                   	0.2
Azerbaijan 	2000	Alcohol disorders (%)                   	0.8
Azerbaijan 	2000	Intestinal infectious diseases (%)      	0
Azerbaijan 	2000	Drug disorders (%)                      	0.2
Azerbaijan 	2000	Hepatitis (%)                           	0.1
Azerbaijan 	2000	Fire (%)                                	0.8
Azerbaijan 	2000	Heat-related (hot and cold exposure) (%)	0.1
Azerbaijan 	2000	Natural disasters (%)                   	0.1
Azerbaijan 	2000	Conflict (%)                            	0
Azerbaijan 	2000	Terrorism (%)                           	0
Bahamas    	2000	Cardiovascular diseases (%)             	29.9
Bahamas    	2000	Cancers (%)                             	17.5
Bahamas    	2000	Respiratory diseases (%)                	1.8
Bahamas    	2000	Diabetes (%)                            	10.8
Bahamas    	2000	Dementia (%)                            	2.2
Bahamas    	2000	Lower respiratory infections (%)        	3.9
Bahamas    	2000	Neonatal deaths (%)                     	1.7
Bahamas    	2000	Diarrheal diseases (%)                  	0.3
Bahamas    	2000	Road incidents (%)                      	2.8
Bahamas    	2000	Liver disease (%)                       	2.2
Bahamas    	2000	Tuberculosis (%)                        	0.5
Bahamas    	2000	Kidney disease (%)                      	3.1
Bahamas    	2000	Digestive diseases (%)                  	1.8
Bahamas    	2000	HIV/AIDS (%)                            	13.6
Bahamas    	2000	Suicide (%)                             	0.4
Bahamas    	2000	Malaria (%)                             	0
Bahamas    	2000	Homicide (%)                            	2.6
Bahamas    	2000	Nutritional deficiencies (%)            	0.3
Bahamas    	2000	Meningitis (%)                          	0.3
Bahamas    	2000	Protein-energy malnutrition (%)         	0.2
Bahamas    	2000	Drowning (%)                            	1
Bahamas    	2000	Maternal deaths (%)                     	0.2
Bahamas    	2000	Parkinson disease (%)                   	0.2
Bahamas    	2000	Alcohol disorders (%)                   	0.5
Bahamas    	2000	Intestinal infectious diseases (%)      	0
Bahamas    	2000	Drug disorders (%)                      	0.1
Bahamas    	2000	Hepatitis (%)                           	0
Bahamas    	2000	Fire (%)                                	0.5
Bahamas    	2000	Heat-related (hot and cold exposure) (%)	0.1
Bahamas    	2000	Natural disasters (%)                   	0
Bahamas    	2000	Conflict (%)                            	0
Bahamas    	2000	Terrorism (%)                           	0
Bahrain    	2000	Cardiovascular diseases (%)             	31.9
Bahrain    	2000	Cancers (%)                             	12.2
Bahrain    	2000	Respiratory diseases (%)                	4.1
Bahrain    	2000	Diabetes (%)                            	16.4
Bahrain    	2000	Dementia (%)                            	2.5
Bahrain    	2000	Lower respiratory infections (%)        	2.2
Bahrain    	2000	Neonatal deaths (%)                     	2.2
Bahrain    	2000	Diarrheal diseases (%)                  	0.3
Bahrain    	2000	Road incidents (%)                      	4.9
Bahrain    	2000	Liver disease (%)                       	1.7
Bahrain    	2000	Tuberculosis (%)                        	0.5
Bahrain    	2000	Kidney disease (%)                      	3.5
Bahrain    	2000	Digestive diseases (%)                  	2.3
Bahrain    	2000	HIV/AIDS (%)                            	0.3
Bahrain    	2000	Suicide (%)                             	2.2
Bahrain    	2000	Malaria (%)                             	0
Bahrain    	2000	Homicide (%)                            	0.6
Bahrain    	2000	Nutritional deficiencies (%)            	0.2
Bahrain    	2000	Meningitis (%)                          	0.2
Bahrain    	2000	Protein-energy malnutrition (%)         	0.2
Bahrain    	2000	Drowning (%)                            	0.4
Bahrain    	2000	Maternal deaths (%)                     	0.2
Bahrain    	2000	Parkinson disease (%)                   	0.2
Bahrain    	2000	Alcohol disorders (%)                   	0.2
Bahrain    	2000	Intestinal infectious diseases (%)      	0.1
Bahrain    	2000	Drug disorders (%)                      	0.3
Bahrain    	2000	Hepatitis (%)                           	0.5
Bahrain    	2000	Fire (%)                                	0.3
Bahrain    	2000	Heat-related (hot and cold exposure) (%)	0.1
Bahrain    	2000	Natural disasters (%)                   	0
Bahrain    	2000	Conflict (%)                            	0
Bahrain    	2000	Terrorism (%)                           	0
Bangladesh 	2000	Cardiovascular diseases (%)             	18.9
Bangladesh 	2000	Cancers (%)                             	7.3
Bangladesh 	2000	Respiratory diseases (%)                	8.1
Bangladesh 	2000	Diabetes (%)                            	4.5
Bangladesh 	2000	Dementia (%)                            	1.1
Bangladesh 	2000	Lower respiratory infections (%)        	9.3
Bangladesh 	2000	Neonatal deaths (%)                     	11.9
Bangladesh 	2000	Diarrheal diseases (%)                  	6.5
Bangladesh 	2000	Road incidents (%)                      	1.1
Bangladesh 	2000	Liver disease (%)                       	2.7
Bangladesh 	2000	Tuberculosis (%)                        	3.1
Bangladesh 	2000	Kidney disease (%)                      	1.6
Bangladesh 	2000	Digestive diseases (%)                  	3.3
Bangladesh 	2000	HIV/AIDS (%)                            	0
Bangladesh 	2000	Suicide (%)                             	1.5
Bangladesh 	2000	Malaria (%)                             	0.4
Bangladesh 	2000	Homicide (%)                            	0.5
Bangladesh 	2000	Nutritional deficiencies (%)            	1.7
Bangladesh 	2000	Meningitis (%)                          	0.2
Bangladesh 	2000	Protein-energy malnutrition (%)         	1.6
Bangladesh 	2000	Drowning (%)                            	4.4
Bangladesh 	2000	Maternal deaths (%)                     	1.7
Bangladesh 	2000	Parkinson disease (%)                   	0.1
Bangladesh 	2000	Alcohol disorders (%)                   	0.1
Bangladesh 	2000	Intestinal infectious diseases (%)      	1.8
Bangladesh 	2000	Drug disorders (%)                      	0.1
Bangladesh 	2000	Hepatitis (%)                           	0.6
Bangladesh 	2000	Fire (%)                                	0.3
Bangladesh 	2000	Heat-related (hot and cold exposure) (%)	0
Bangladesh 	2000	Natural disasters (%)                   	0
Bangladesh 	2000	Conflict (%)                            	0
Bangladesh 	2000	Terrorism (%)                           	1
Barbados   	2000	Cardiovascular diseases (%)             	32.5
Barbados   	2000	Cancers (%)                             	21.7
Barbados   	2000	Respiratory diseases (%)                	2.2
Barbados   	2000	Diabetes (%)                            	14.8
Barbados   	2000	Dementia (%)                            	4.5
Barbados   	2000	Lower respiratory infections (%)        	5.5
Barbados   	2000	Neonatal deaths (%)                     	1.3
Barbados   	2000	Diarrheal diseases (%)                  	0.2
Barbados   	2000	Road incidents (%)                      	1.3
Barbados   	2000	Liver disease (%)                       	1.4
Barbados   	2000	Tuberculosis (%)                        	0.1
Barbados   	2000	Kidney disease (%)                      	3
Barbados   	2000	Digestive diseases (%)                  	1.9
Barbados   	2000	HIV/AIDS (%)                            	3.1
Barbados   	2000	Suicide (%)                             	0.6
Barbados   	2000	Malaria (%)                             	0
Barbados   	2000	Homicide (%)                            	1
Barbados   	2000	Nutritional deficiencies (%)            	0.4
Barbados   	2000	Meningitis (%)                          	0.3
Barbados   	2000	Protein-energy malnutrition (%)         	0.4
Barbados   	2000	Drowning (%)                            	0.5
Barbados   	2000	Maternal deaths (%)                     	0.1
Barbados   	2000	Parkinson disease (%)                   	0.4
Barbados   	2000	Alcohol disorders (%)                   	0.2
Barbados   	2000	Intestinal infectious diseases (%)      	0
Barbados   	2000	Drug disorders (%)                      	0
Barbados   	2000	Hepatitis (%)                           	0
Barbados   	2000	Fire (%)                                	0.3
Barbados   	2000	Heat-related (hot and cold exposure) (%)	0
Barbados   	2000	Natural disasters (%)                   	0
Barbados   	2000	Conflict (%)                            	0
Barbados   	2000	Terrorism (%)                           	0
Belarus    	2000	Cardiovascular diseases (%)             	58.6
Belarus    	2000	Cancers (%)                             	15.4
Belarus    	2000	Respiratory diseases (%)                	4.7
Belarus    	2000	Diabetes (%)                            	1.4
Belarus    	2000	Dementia (%)                            	2
Belarus    	2000	Lower respiratory infections (%)        	0.9
Belarus    	2000	Neonatal deaths (%)                     	0.3
Belarus    	2000	Diarrheal diseases (%)                  	0
Belarus    	2000	Road incidents (%)                      	1.8
Belarus    	2000	Liver disease (%)                       	1.2
Belarus    	2000	Tuberculosis (%)                        	0.5
Belarus    	2000	Kidney disease (%)                      	0.4
Belarus    	2000	Digestive diseases (%)                  	1.2
Belarus    	2000	HIV/AIDS (%)                            	0.1
Belarus    	2000	Suicide (%)                             	3
Belarus    	2000	Malaria (%)                             	0
Belarus    	2000	Homicide (%)                            	0.9
Belarus    	2000	Nutritional deficiencies (%)            	0
Belarus    	2000	Meningitis (%)                          	0.1
Belarus    	2000	Protein-energy malnutrition (%)         	0
Belarus    	2000	Drowning (%)                            	1.4
Belarus    	2000	Maternal deaths (%)                     	0
Belarus    	2000	Parkinson disease (%)                   	0.3
Belarus    	2000	Alcohol disorders (%)                   	1.2
Belarus    	2000	Intestinal infectious diseases (%)      	0
Belarus    	2000	Drug disorders (%)                      	0.4
Belarus    	2000	Hepatitis (%)                           	0
Belarus    	2000	Fire (%)                                	0.7
Belarus    	2000	Heat-related (hot and cold exposure) (%)	0.2
Belarus    	2000	Natural disasters (%)                   	0
Belarus    	2000	Conflict (%)                            	0
Belarus    	2000	Terrorism (%)                           	0
Belgium    	2000	Cardiovascular diseases (%)             	35.3
Belgium    	2000	Cancers (%)                             	26
Belgium    	2000	Respiratory diseases (%)                	6.8
Belgium    	2000	Diabetes (%)                            	4.1
Belgium    	2000	Dementia (%)                            	8.5
Belgium    	2000	Lower respiratory infections (%)        	4.2
Belgium    	2000	Neonatal deaths (%)                     	0.2
Belgium    	2000	Diarrheal diseases (%)                  	0.2
Belgium    	2000	Road incidents (%)                      	1.7
Belgium    	2000	Liver disease (%)                       	1.7
Belgium    	2000	Tuberculosis (%)                        	0.1
Belgium    	2000	Kidney disease (%)                      	1.4
Belgium    	2000	Digestive diseases (%)                  	2.7
Belgium    	2000	HIV/AIDS (%)                            	0.1
Belgium    	2000	Suicide (%)                             	2.3
Belgium    	2000	Malaria (%)                             	0
Belgium    	2000	Homicide (%)                            	0.2
Belgium    	2000	Nutritional deficiencies (%)            	0.2
Belgium    	2000	Meningitis (%)                          	0.1
Belgium    	2000	Protein-energy malnutrition (%)         	0.1
Belgium    	2000	Drowning (%)                            	0.1
Belgium    	2000	Maternal deaths (%)                     	0
Belgium    	2000	Parkinson disease (%)                   	0.6
Belgium    	2000	Alcohol disorders (%)                   	0.3
Belgium    	2000	Intestinal infectious diseases (%)      	0
Belgium    	2000	Drug disorders (%)                      	0.2
Belgium    	2000	Hepatitis (%)                           	0.1
Belgium    	2000	Fire (%)                                	0.2
Belgium    	2000	Heat-related (hot and cold exposure) (%)	0.1
Belgium    	2000	Natural disasters (%)                   	0
Belgium    	2000	Conflict (%)                            	0
Belgium    	2000	Terrorism (%)                           	0
Belize     	2000	Cardiovascular diseases (%)             	26.9
Belize     	2000	Cancers (%)                             	12.1
Belize     	2000	Respiratory diseases (%)                	3.4
Belize     	2000	Diabetes (%)                            	10.9
Belize     	2000	Dementia (%)                            	1.9
Belize     	2000	Lower respiratory infections (%)        	6.8
Belize     	2000	Neonatal deaths (%)                     	6.4
Belize     	2000	Diarrheal diseases (%)                  	1.1
Belize     	2000	Road incidents (%)                      	4.1
Belize     	2000	Liver disease (%)                       	2.3
Belize     	2000	Tuberculosis (%)                        	1.3
Belize     	2000	Kidney disease (%)                      	3.4
Belize     	2000	Digestive diseases (%)                  	1.7
Belize     	2000	HIV/AIDS (%)                            	4.6
Belize     	2000	Suicide (%)                             	1.1
Belize     	2000	Malaria (%)                             	0
Belize     	2000	Homicide (%)                            	3
Belize     	2000	Nutritional deficiencies (%)            	1.1
Belize     	2000	Meningitis (%)                          	0.4
Belize     	2000	Protein-energy malnutrition (%)         	1
Belize     	2000	Drowning (%)                            	1.4
Belize     	2000	Maternal deaths (%)                     	0.3
Belize     	2000	Parkinson disease (%)                   	0.2
Belize     	2000	Alcohol disorders (%)                   	0.3
Belize     	2000	Intestinal infectious diseases (%)      	0
Belize     	2000	Drug disorders (%)                      	0.1
Belize     	2000	Hepatitis (%)                           	0.1
Belize     	2000	Fire (%)                                	0.3
Belize     	2000	Heat-related (hot and cold exposure) (%)	0
Belize     	2000	Natural disasters (%)                   	1
Belize     	2000	Conflict (%)                            	0
Belize     	2000	Terrorism (%)                           	0
Benin      	2000	Cardiovascular diseases (%)             	9.4
Benin      	2000	Cancers (%)                             	4.7
Benin      	2000	Respiratory diseases (%)                	1.7
Benin      	2000	Diabetes (%)                            	3.7
Benin      	2000	Dementia (%)                            	0.6
Benin      	2000	Lower respiratory infections (%)        	12.1
Benin      	2000	Neonatal deaths (%)                     	10.6
Benin      	2000	Diarrheal diseases (%)                  	10
Benin      	2000	Road incidents (%)                      	1.8
Benin      	2000	Liver disease (%)                       	1.8
Benin      	2000	Tuberculosis (%)                        	3.6
Benin      	2000	Kidney disease (%)                      	0.8
