Country,Year,cause,percentage
Burkina Faso,2002,Road incidents (%),1.2
Burkina Faso,2002,Liver disease (%),1.1
Burundi,2002,Cardiovascular diseases (%),9.8
Burundi,2002,Cancers (%),3.9
Burundi,2002,Respiratory diseases (%),1.7
Burundi,2002,Diabetes (%),1.9
Burundi,2002,Dementia (%),0.4
Burundi,2002,Lower respiratory infections (%),7.7
Burundi,2002,Neonatal deaths (%),8
Burundi,2002,Diarrheal diseases (%),10.7
Burundi,2002,Road incidents (%),1.4
Burundi,2002,Liver disease (%),1.4
Cambodia,2002,Cardiovascular diseases (%),17.7
Cambodia,2002,Cancers (%),7.8
Cambodia,2002,Respiratory diseases (%),3
Cambodia,2002,Diabetes (%),3.5
Cambodia,2002,Dementia (%),1.1
Cambodia,2002,Lower respiratory infections (%),15.2
Cambodia,2002,Neonatal deaths (%),7
Cambodia,2002,Diarrheal diseases (%),3.6
Cambodia,2002,Road incidents (%),2.9
Cambodia,2002,Liver disease (%),4.9
Cameroon,2002,Cardiovascular diseases (%),9.6
Cameroon,2002,Cancers (%),5.3
Cameroon,2002,Respiratory diseases (%),1.8
Cameroon,2002,Diabetes (%),3.5
Cameroon,2002,Dementia (%),0.6
Cameroon,2002,Lower respiratory infections (%),9.3
Cameroon,2002,Neonatal deaths (%),7.5
Cameroon,2002,Diarrheal diseases (%),7.9
Cameroon,2002,Road incidents (%),1.4
Cameroon,2002,Liver disease (%),2.1
Canada,2002,Cardiovascular diseases (%),33.8
Canada,2002,Cancers (%),30.1
Canada,2002,Respiratory diseases (%),5.6
Canada,2002,Diabetes (%),6.4
Canada,2002,Dementia (%),5.7
Canada,2002,Lower respiratory infections (%),3.1
Canada,2002,Neonatal deaths (%),0.4
Canada,2002,Diarrheal diseases (%),0.2
Canada,2002,Road incidents (%),1.5
Canada,2002,Liver disease (%),1.6
Cape Verde,2002,Cardiovascular diseases (%),24.5
Cape Verde,2002,Cancers (%),13.7
Cape Verde,2002,Respiratory diseases (%),3
Cape Verde,2002,Diabetes (%),4.8
Cape Verde,2002,Dementia (%),1.6
Cape Verde,2002,Lower respiratory infections (%),9.7
Cape Verde,2002,Neonatal deaths (%),7.7
Cape Verde,2002,Diarrheal diseases (%),2.1
Cape Verde,2002,Road incidents (%),1.7
Cape Verde,2002,Liver disease (%),2.1
Central African Republic,2002,Cardiovascular diseases (%),11.1
Central African Republic,2002,Cancers (%),3.5
Central African Republic,2002,Respiratory diseases (%),1.8
Central African Republic,2002,Diabetes (%),1.9
Central African Republic,2002,Dementia (%),0.6
Central African Republic,2002,Lower respiratory infections (%),7.6
Central African Republic,2002,Neonatal deaths (%),5.5
Central African Republic,2002,Diarrheal diseases (%),6.6
Central African Republic,2002,Road incidents (%),2.1
Central African Republic,2002,Liver disease (%),1.1
Chad,2002,Cardiovascular diseases (%),7.6
Chad,2002,Cancers (%),3.3
Chad,2002,Respiratory diseases (%),1.3
Chad,2002,Diabetes (%),2.4
Chad,2002,Dementia (%),0.4
Chad,2002,Lower respiratory infections (%),11.8
Chad,2002,Neonatal deaths (%),8.6
Chad,2002,Diarrheal diseases (%),14.3
Chad,2002,Road incidents (%),1.1
Chad,2002,Liver disease (%),1.1
Chile,2002,Cardiovascular diseases (%),28.3
Chile,2002,Cancers (%),24.8
Chile,2002,Respiratory diseases (%),5
Chile,2002,Diabetes (%),7.4
Chile,2002,Dementia (%),4.5
Chile,2002,Lower respiratory infections (%),5.2
Chile,2002,Neonatal deaths (%),1
Chile,2002,Diarrheal diseases (%),0.3
Chile,2002,Road incidents (%),2.7
Chile,2002,Liver disease (%),4.9
China,2002,Cardiovascular diseases (%),35.8
China,2002,Cancers (%),21.7
China,2002,Respiratory diseases (%),14.1
China,2002,Diabetes (%),3.4
China,2002,Dementia (%),2.8
China,2002,Lower respiratory infections (%),2.4
China,2002,Neonatal deaths (%),1.7
China,2002,Diarrheal diseases (%),0.2
China,2002,Road incidents (%),3.9
China,2002,Liver disease (%),1.9
Colombia,2002,Cardiovascular diseases (%),25.6
Colombia,2002,Cancers (%),15.6
Colombia,2002,Respiratory diseases (%),5.2
Colombia,2002,Diabetes (%),6.5
Colombia,2002,Dementia (%),3.5
Colombia,2002,Lower respiratory infections (%),3.2
Colombia,2002,Neonatal deaths (%),4.5
Colombia,2002,Diarrheal diseases (%),0.9
Colombia,2002,Road incidents (%),4.3
Colombia,2002,Liver disease (%),1.5
Comoros,2002,Cardiovascular diseases (%),14.5
Comoros,2002,Cancers (%),7.4
Comoros,2002,Respiratory diseases (%),2
Comoros,2002,Diabetes (%),3.1
Comoros,2002,Dementia (%),0.9
Comoros,2002,Lower respiratory infections (%),11.2
Comoros,2002,Neonatal deaths (%),12.3
Comoros,2002,Diarrheal diseases (%),14.6
Comoros,2002,Road incidents (%),1.5
Comoros,2002,Liver disease (%),1.3
Congo,2002,Cardiovascular diseases (%),13.3
Congo,2002,Cancers (%),5.2
Congo,2002,Respiratory diseases (%),2
Congo,2002,Diabetes (%),2.5
Congo,2002,Dementia (%),0.9
Congo,2002,Lower respiratory infections (%),7
Congo,2002,Neonatal deaths (%),6.5
Congo,2002,Diarrheal diseases (%),5.9
Congo,2002,Road incidents (%),2
Congo,2002,Liver disease (%),1.8
Costa Rica,2002,Cardiovascular diseases (%),28.1
Costa Rica,2002,Cancers (%),21.6
Costa Rica,2002,Respiratory diseases (%),5.8
Costa Rica,2002,Diabetes (%),7.4
Costa Rica,2002,Dementia (%),5.6
Costa Rica,2002,Lower respiratory infections (%),2.3
Costa Rica,2002,Neonatal deaths (%),2.9
Costa Rica,2002,Diarrheal diseases (%),0.6
Costa Rica,2002,Road incidents (%),4.5
Costa Rica,2002,Liver disease (%),3.5
Côte d'Ivoire,2002,Cardiovascular diseases (%),11.4
Côte d'Ivoire,2002,Cancers (%),4.1
Côte d'Ivoire,2002,Respiratory diseases (%),1.7
Côte d'Ivoire,2002,Diabetes (%),3.3
Côte d'Ivoire,2002,Dementia (%),0.4
Côte d'Ivoire,2002,Lower respiratory infections (%),8.1
Côte d'Ivoire,2002,Neonatal deaths (%),8.2
Côte d'Ivoire,2002,Diarrheal diseases (%),6.1
Côte d'Ivoire,2002,Road incidents (%),1.5
Côte d'Ivoire,2002,Liver disease (%),2.3
Croatia,2002,Cardiovascular diseases (%),50.3
Croatia,2002,Cancers (%),24.1
Croatia,2002,Respiratory diseases (%),3.1
Croatia,2002,Diabetes (%),3.6
Croatia,2002,Dementia (%),3.2
Croatia,2002,Lower respiratory infections (%),2.1
Croatia,2002,Neonatal deaths (%),0.3
Croatia,2002,Diarrheal diseases (%),0
Croatia,2002,Road incidents (%),1.4
Croatia,2002,Liver disease (%),3.1
Cuba,2002,Cardiovascular diseases (%),40.3
Cuba,2002,Cancers (%),23.1
Cuba,2002,Respiratory diseases (%),3.9
Cuba,2002,Diabetes (%),4.2
Cuba,2002,Dementia (%),5.7
Cuba,2002,Lower respiratory infections (%),6
Cuba,2002,Neonatal deaths (%),0.5
Cuba,2002,Diarrheal diseases (%),0.4
Cuba,2002,Road incidents (%),2
Cuba,2002,Liver disease (%),1.6
Cyprus,2002,Cardiovascular diseases (%),41.1
Cyprus,2002,Cancers (%),17.6
Cyprus,2002,Respiratory diseases (%),5.8
Cyprus,2002,Diabetes (%),12.1
Cyprus,2002,Dementia (%),7
Cyprus,2002,Lower respiratory infections (%),2.2
Cyprus,2002,Neonatal deaths (%),0.4
Cyprus,2002,Diarrheal diseases (%),0.3
Cyprus,2002,Road incidents (%),2.5
Cyprus,2002,Liver disease (%),1.4
Czech Republic,2002,Cardiovascular diseases (%),51.3
Czech Republic,2002,Cancers (%),25.8
Czech Republic,2002,Respiratory diseases (%),2.1
Czech Republic,2002,Diabetes (%),2.8
Czech Republic,2002,Dementia (%),3.4
Czech Republic,2002,Lower respiratory infections (%),2.3
Czech Republic,2002,Neonatal deaths (%),0.2
Czech Republic,2002,Diarrheal diseases (%),0
Czech Republic,2002,Road incidents (%),1.4
Czech Republic,2002,Liver disease (%),2.1
Democratic Republic of Congo,2002,Cardiovascular diseases (%),8.9
Democratic Republic of Congo,2002,Cancers (%),3.4
Democratic Republic of Congo,2002,Respiratory diseases (%),1.6
Democratic Republic of Congo,2002,Diabetes (%),1.7
Democratic Republic of Congo,2002,Dementia (%),0.6
Democratic Republic of Congo,2002,Lower respiratory infections (%),7.9
Democratic Republic of Congo,2002,Neonatal deaths (%),8.4
Democratic Republic of Congo,2002,Diarrheal diseases (%),7.1
Democratic Republic of Congo,2002,Road incidents (%),1.7
Democratic Republic of Congo,2002,Liver disease (%),1.1
Denmark,2002,Cardiovascular diseases (%),35.6
Denmark,2002,Cancers (%),28.1
Denmark,2002,Respiratory diseases (%),7.3
Denmark,2002,Diabetes (%),4.7
Denmark,2002,Dementia (%),6.3
Denmark,2002,Lower respiratory infections (%),3.2
Denmark,2002,Neonatal deaths (%),0.3
Denmark,2002,Diarrheal diseases (%),0.3
Denmark,2002,Road incidents (%),0.9
Denmark,2002,Liver disease (%),1.9
Djibouti,2002,Cardiovascular diseases (%),11.1
Djibouti,2002,Cancers (%),6
Djibouti,2002,Respiratory diseases (%),1.5
Djibouti,2002,Diabetes (%),2.6
Djibouti,2002,Dementia (%),0.8
Djibouti,2002,Lower respiratory infections (%),12.7
Djibouti,2002,Neonatal deaths (%),10.9
Djibouti,2002,Diarrheal diseases (%),6.2
Djibouti,2002,Road incidents (%),1.5
Djibouti,2002,Liver disease (%),1.2
Dominican Republic,2002,Cardiovascular diseases (%),29
Dominican Republic,2002,Cancers (%),12.1
Dominican Republic,2002,Respiratory diseases (%),2.6
Dominican Republic,2002,Diabetes (%),6.1
Dominican Republic,2002,Dementia (%),2.8
Dominican Republic,2002,Lower respiratory infections (%),3.8
Dominican Republic,2002,Neonatal deaths (%),8.2
Dominican Republic,2002,Diarrheal diseases (%),1.8
Dominican Republic,2002,Road incidents (%),3.8
Dominican Republic,2002,Liver disease (%),2.9
Ecuador,2002,Cardiovascular diseases (%),21.8
Ecuador,2002,Cancers (%),14.8
Ecuador,2002,Respiratory diseases (%),3.2
Ecuador,2002,Diabetes (%),9.2
Ecuador,2002,Dementia (%),3
Ecuador,2002,Lower respiratory infections (%),7.1
Ecuador,2002,Neonatal deaths (%),6.8
Ecuador,2002,Diarrheal diseases (%),1.7
Ecuador,2002,Road incidents (%),5.3
Ecuador,2002,Liver disease (%),3.1
Egypt,2002,Cardiovascular diseases (%),38.2
Egypt,2002,Cancers (%),8.1
Egypt,2002,Respiratory diseases (%),4.3
Egypt,2002,Diabetes (%),5.9
Egypt,2002,Dementia (%),2.4
Egypt,2002,Lower respiratory infections (%),6.9
Egypt,2002,Neonatal deaths (%),4.5
Egypt,2002,Diarrheal diseases (%),3.2
Egypt,2002,Road incidents (%),5.4
Egypt,2002,Liver disease (%),10.8
El Salvador,2002,Cardiovascular diseases (%),21.5
El Salvador,2002,Cancers (%),12.2
El Salvador,2002,Respiratory diseases (%),2.6
El Salvador,2002,Diabetes (%),11
El Salvador,2002,Dementia (%),3.5
El Salvador,2002,Lower respiratory infections (%),6.6
El Salvador,2002,Neonatal deaths (%),3.9
El Salvador,2002,Diarrheal diseases (%),2.1
El Salvador,2002,Road incidents (%),5.3
El Salvador,2002,Liver disease (%),3.4
Eritrea,2002,Cardiovascular diseases (%),11.3
Eritrea,2002,Cancers (%),6.8
Eritrea,2002,Respiratory diseases (%),1.8
Eritrea,2002,Diabetes (%),2.7
Eritrea,2002,Dementia (%),0.5
Eritrea,2002,Lower respiratory infections (%),11.3
Eritrea,2002,Neonatal deaths (%),8.9
Eritrea,2002,Diarrheal diseases (%),11.5
Eritrea,2002,Road incidents (%),1.8
Eritrea,2002,Liver disease (%),1.7
Estonia,2002,Cardiovascular diseases (%),55.5
Estonia,2002,Cancers (%),18.7
Estonia,2002,Respiratory diseases (%),1.5
Estonia,2002,Diabetes (%),2.4
Estonia,2002,Dementia (%),2.8
Estonia,2002,Lower respiratory infections (%),1.4
Estonia,2002,Neonatal deaths (%),0.2
Estonia,2002,Diarrheal diseases (%),0
Estonia,2002,Road incidents (%),1.4
Estonia,2002,Liver disease (%),1.7
Ethiopia,2002,Cardiovascular diseases (%),11.7
Ethiopia,2002,Cancers (%),5.2
Ethiopia,2002,Respiratory diseases (%),1.7
Ethiopia,2002,Diabetes (%),2.6
Ethiopia,2002,Dementia (%),0.5
Ethiopia,2002,Lower respiratory infections (%),10.2
Ethiopia,2002,Neonatal deaths (%),8.7
Ethiopia,2002,Diarrheal diseases (%),9.7
Ethiopia,2002,Road incidents (%),1.4
Ethiopia,2002,Liver disease (%),1.6
Fiji,2002,Cardiovascular diseases (%),34.1
Fiji,2002,Cancers (%),8
Fiji,2002,Respiratory diseases (%),6.3
Fiji,2002,Diabetes (%),25.6
Fiji,2002,Dementia (%),1.2
Fiji,2002,Lower respiratory infections (%),4.9
Fiji,2002,Neonatal deaths (%),3
Fiji,2002,Diarrheal diseases (%),1.1
Fiji,2002,Road incidents (%),1.8
Fiji,2002,Liver disease (%),0.9
Finland,2002,Cardiovascular diseases (%),43.2
Finland,2002,Cancers (%),22
Finland,2002,Respiratory diseases (%),3.1
Finland,2002,Diabetes (%),2.5
Finland,2002,Dementia (%),9
Finland,2002,Lower respiratory infections (%),3.8
Finland,2002,Neonatal deaths (%),0.2
Finland,2002,Diarrheal diseases (%),0.1
Finland,2002,Road incidents (%),1
Finland,2002,Liver disease (%),1.8
France,2002,Cardiovascular diseases (%),31.2
France,2002,Cancers (%),29.3
France,2002,Respiratory diseases (%),3.9
France,2002,Diabetes (%),4.9
France,2002,Dementia (%),8
France,2002,Lower respiratory infections (%),3.3
France,2002,Neonatal deaths (%),0.3
France,2002,Diarrheal diseases (%),0.3
France,2002,Road incidents (%),1.4
France,2002,Liver disease (%),2.2
Gabon,2002,Cardiovascular diseases (%),19.2
Gabon,2002,Cancers (%),8.1
Gabon,2002,Respiratory diseases (%),2.4
Gabon,2002,Diabetes (%),4.1
Gabon,2002,Dementia (%),1.9
Gabon,2002,Lower respiratory infections (%),7
Gabon,2002,Neonatal deaths (%),5.4
Gabon,2002,Diarrheal diseases (%),4.3
Gabon,2002,Road incidents (%),2.3
Gabon,2002,Liver disease (%),3.1
Gambia,2002,Cardiovascular diseases (%),11.2
Gambia,2002,Cancers (%),6
Gambia,2002,Respiratory diseases (%),1.7
Gambia,2002,Diabetes (%),3.1
Gambia,2002,Dementia (%),0.7
Gambia,2002,Lower respiratory infections (%),10.5
Gambia,2002,Neonatal deaths (%),14.5
Gambia,2002,Diarrheal diseases (%),7.8
Gambia,2002,Road incidents (%),1.4
Gambia,2002,Liver disease (%),1.5
Georgia,2002,Cardiovascular diseases (%),66.3
Georgia,2002,Cancers (%),11.5
Georgia,2002,Respiratory diseases (%),3.1
Georgia,2002,Diabetes (%),2.6
Georgia,2002,Dementia (%),2.7
Georgia,2002,Lower respiratory infections (%),1.7
Georgia,2002,Neonatal deaths (%),2.3
Georgia,2002,Diarrheal diseases (%),0.1
Georgia,2002,Road incidents (%),1
Georgia,2002,Liver disease (%),2.6
Germany,2002,Cardiovascular diseases (%),43.6
Germany,2002,Cancers (%),25
Germany,2002,Respiratory diseases (%),4.5
Germany,2002,Diabetes (%),5
Germany,2002,Dementia (%),7.1
Germany,2002,Lower respiratory infections (%),2.1
Germany,2002,Neonatal deaths (%),0.2
Germany,2002,Diarrheal diseases (%),0.1
Germany,2002,Road incidents (%),0.9
Germany,2002,Liver disease (%),2.6
Ghana,2002,Cardiovascular diseases (%),14.2
Ghana,2002,Cancers (%),5.8
Ghana,2002,Respiratory diseases (%),1.5
Ghana,2002,Diabetes (%),3.9
Ghana,2002,Dementia (%),0.6
Ghana,2002,Lower respiratory infections (%),8.6
Ghana,2002,Neonatal deaths (%),9.6
Ghana,2002,Diarrheal diseases (%),4.3
Ghana,2002,Road incidents (%),1.5
Ghana,2002,Liver disease (%),2.3
Greece,2002,Cardiovascular diseases (%),47.6
Greece,2002,Cancers (%),26.1
Greece,2002,Respiratory diseases (%),3.3
Greece,2002,Diabetes (%),4.3
Greece,2002,Dementia (%),7.2
Greece,2002,Lower respiratory infections (%),2.2
Greece,2002,Neonatal deaths (%),0.2
Greece,2002,Diarrheal diseases (%),0
Greece,2002,Road incidents (%),1.9
