Country,Year,cause,percentage
Belize,1999,Diarrheal diseases (%),1.2
Belize,1999,Road incidents (%),4.2
Belize,1999,Liver disease (%),2.4
Benin,1999,Cardiovascular diseases (%),9.2
Benin,1999,Cancers (%),4.6
Benin,1999,Respiratory diseases (%),1.7
Benin,1999,Diabetes (%),3.7
Benin,1999,Dementia (%),0.6
Benin,1999,Lower respiratory infections (%),12.4
Benin,1999,Neonatal deaths (%),10.8
Benin,1999,Diarrheal diseases (%),10
Benin,1999,Road incidents (%),1.8
Benin,1999,Liver disease (%),1.7
Bhutan,1999,Cardiovascular diseases (%),16.1
Bhutan,1999,Cancers (%),5.7
Bhutan,1999,Respiratory diseases (%),7.7
Bhutan,1999,Diabetes (%),4.3
Bhutan,1999,Dementia (%),0.9
Bhutan,1999,Lower respiratory infections (%),11.9
Bhutan,1999,Neonatal deaths (%),16.1
Bhutan,1999,Diarrheal diseases (%),5
Bhutan,1999,Road incidents (%),2
Bhutan,1999,Liver disease (%),2
Bolivia,1999,Cardiovascular diseases (%),17.8
Bolivia,1999,Cancers (%),12
Bolivia,1999,Respiratory diseases (%),3.7
Bolivia,1999,Diabetes (%),6.2
Bolivia,1999,Dementia (%),1.5
Bolivia,1999,Lower respiratory infections (%),13.9
Bolivia,1999,Neonatal deaths (%),9
Bolivia,1999,Diarrheal diseases (%),3.6
Bolivia,1999,Road incidents (%),3.7
Bolivia,1999,Liver disease (%),2.3
Bosnia and Herzegovina,1999,Cardiovascular diseases (%),52.7
Bosnia and Herzegovina,1999,Cancers (%),21.6
Bosnia and Herzegovina,1999,Respiratory diseases (%),3.8
Bosnia and Herzegovina,1999,Diabetes (%),4.9
Bosnia and Herzegovina,1999,Dementia (%),2.7
Bosnia and Herzegovina,1999,Lower respiratory infections (%),1.2
Bosnia and Herzegovina,1999,Neonatal deaths (%),0.8
Bosnia and Herzegovina,1999,Diarrheal diseases (%),0
Bosnia and Herzegovina,1999,Road incidents (%),0.8
Bosnia and Herzegovina,1999,Liver disease (%),2.2
Botswana,1999,Cardiovascular diseases (%),8.8
Botswana,1999,Cancers (%),4.1
Botswana,1999,Respiratory diseases (%),2.1
Botswana,1999,Diabetes (%),3.4
Botswana,1999,Dementia (%),0.4
Botswana,1999,Lower respiratory infections (%),4
Botswana,1999,Neonatal deaths (%),2.7
Botswana,1999,Diarrheal diseases (%),3
Botswana,1999,Road incidents (%),1.4
Botswana,1999,Liver disease (%),0.6
Brazil,1999,Cardiovascular diseases (%),29.9
Brazil,1999,Cancers (%),14.5
Brazil,1999,Respiratory diseases (%),6
Brazil,1999,Diabetes (%),6.4
Brazil,1999,Dementia (%),3.1
Brazil,1999,Lower respiratory infections (%),4.9
Brazil,1999,Neonatal deaths (%),4.7
Brazil,1999,Diarrheal diseases (%),1.7
Brazil,1999,Road incidents (%),4.4
Brazil,1999,Liver disease (%),2.7
Brunei,1999,Cardiovascular diseases (%),27.8
Brunei,1999,Cancers (%),19.4
Brunei,1999,Respiratory diseases (%),6.3
Brunei,1999,Diabetes (%),13.3
Brunei,1999,Dementia (%),2.9
Brunei,1999,Lower respiratory infections (%),3.3
Brunei,1999,Neonatal deaths (%),2.2
Brunei,1999,Diarrheal diseases (%),0.1
Brunei,1999,Road incidents (%),6.3
Brunei,1999,Liver disease (%),1.2
Bulgaria,1999,Cardiovascular diseases (%),65.2
Bulgaria,1999,Cancers (%),14.5
Bulgaria,1999,Respiratory diseases (%),2.8
Bulgaria,1999,Diabetes (%),3.4
Bulgaria,1999,Dementia (%),2.4
Bulgaria,1999,Lower respiratory infections (%),2.1
Bulgaria,1999,Neonatal deaths (%),0.4
Bulgaria,1999,Diarrheal diseases (%),0
Bulgaria,1999,Road incidents (%),1
Bulgaria,1999,Liver disease (%),1.7
Burkina Faso,1999,Cardiovascular diseases (%),6.3
Burkina Faso,1999,Cancers (%),3.6
Burkina Faso,1999,Respiratory diseases (%),1
Burkina Faso,1999,Diabetes (%),3.1
Burkina Faso,1999,Dementia (%),0.4
Burkina Faso,1999,Lower respiratory infections (%),11.2
Burkina Faso,1999,Neonatal deaths (%),7.9
Burkina Faso,1999,Diarrheal diseases (%),11
Burkina Faso,1999,Road incidents (%),1.2
Burkina Faso,1999,Liver disease (%),1.1
Burundi,1999,Cardiovascular diseases (%),10.4
Burundi,1999,Cancers (%),3.8
Burundi,1999,Respiratory diseases (%),1.8
Burundi,1999,Diabetes (%),1.9
Burundi,1999,Dementia (%),0.4
Burundi,1999,Lower respiratory infections (%),7.6
Burundi,1999,Neonatal deaths (%),7.3
Burundi,1999,Diarrheal diseases (%),10.1
Burundi,1999,Road incidents (%),1.4
Burundi,1999,Liver disease (%),1.5
Cambodia,1999,Cardiovascular diseases (%),16.4
Cambodia,1999,Cancers (%),7.1
Cambodia,1999,Respiratory diseases (%),2.8
Cambodia,1999,Diabetes (%),3.2
Cambodia,1999,Dementia (%),1
Cambodia,1999,Lower respiratory infections (%),15.9
Cambodia,1999,Neonatal deaths (%),7
Cambodia,1999,Diarrheal diseases (%),4.3
Cambodia,1999,Road incidents (%),2.5
Cambodia,1999,Liver disease (%),4.3
Cameroon,1999,Cardiovascular diseases (%),9.4
Cameroon,1999,Cancers (%),5.4
Cameroon,1999,Respiratory diseases (%),1.8
Cameroon,1999,Diabetes (%),3.5
Cameroon,1999,Dementia (%),0.6
Cameroon,1999,Lower respiratory infections (%),9.7
Cameroon,1999,Neonatal deaths (%),7.7
Cameroon,1999,Diarrheal diseases (%),8.6
Cameroon,1999,Road incidents (%),1.4
Cameroon,1999,Liver disease (%),2
Canada,1999,Cardiovascular diseases (%),35.7
Canada,1999,Cancers (%),29.7
Canada,1999,Respiratory diseases (%),5.5
Canada,1999,Diabetes (%),5.8
Canada,1999,Dementia (%),5
Canada,1999,Lower respiratory infections (%),3.2
Canada,1999,Neonatal deaths (%),0.4
Canada,1999,Diarrheal diseases (%),0.1
Canada,1999,Road incidents (%),1.6
Canada,1999,Liver disease (%),1.5
Cape Verde,1999,Cardiovascular diseases (%),23.3
Cape Verde,1999,Cancers (%),12.7
Cape Verde,1999,Respiratory diseases (%),2.9
Cape Verde,1999,Diabetes (%),4.4
Cape Verde,1999,Dementia (%),1.5
Cape Verde,1999,Lower respiratory infections (%),10.4
Cape Verde,1999,Neonatal deaths (%),8.1
Cape Verde,1999,Diarrheal diseases (%),2.5
Cape Verde,1999,Road incidents (%),1.6
Cape Verde,1999,Liver disease (%),2
Central African Republic,1999,Cardiovascular diseases (%),11.4
Central African Republic,1999,Cancers (%),3.6
Central African Republic,1999,Respiratory diseases (%),1.8
Central African Republic,1999,Diabetes (%),1.9
Central African Republic,1999,Dementia (%),0.5
Central African Republic,1999,Lower respiratory infections (%),8.1
Central African Republic,1999,Neonatal deaths (%),5.7
Central African Republic,1999,Diarrheal diseases (%),5.8
Central African Republic,1999,Road incidents (%),2.1
Central African Republic,1999,Liver disease (%),1.2
Chad,1999,Cardiovascular diseases (%),7.7
Chad,1999,Cancers (%),3.4
Chad,1999,Respiratory diseases (%),1.3
Chad,1999,Diabetes (%),2.4
Chad,1999,Dementia (%),0.4
Chad,1999,Lower respiratory infections (%),11.9
Chad,1999,Neonatal deaths (%),8.4
Chad,1999,Diarrheal diseases (%),14.4
Chad,1999,Road incidents (%),1.1
Chad,1999,Liver disease (%),1.2
Chile,1999,Cardiovascular diseases (%),29.1
Chile,1999,Cancers (%),24
Chile,1999,Respiratory diseases (%),4.6
Chile,1999,Diabetes (%),6.7
Chile,1999,Dementia (%),4.2
Chile,1999,Lower respiratory infections (%),6.6
Chile,1999,Neonatal deaths (%),1.2
Chile,1999,Diarrheal diseases (%),0.3
Chile,1999,Road incidents (%),2.7
Chile,1999,Liver disease (%),4.7
China,1999,Cardiovascular diseases (%),33.3
China,1999,Cancers (%),20.8
China,1999,Respiratory diseases (%),15.2
China,1999,Diabetes (%),3.2
China,1999,Dementia (%),2.5
China,1999,Lower respiratory infections (%),2.9
China,1999,Neonatal deaths (%),2.2
China,1999,Diarrheal diseases (%),0.3
China,1999,Road incidents (%),3.7
China,1999,Liver disease (%),2
Colombia,1999,Cardiovascular diseases (%),25.9
Colombia,1999,Cancers (%),15
Colombia,1999,Respiratory diseases (%),5
Colombia,1999,Diabetes (%),6.2
Colombia,1999,Dementia (%),3.3
Colombia,1999,Lower respiratory infections (%),3.4
Colombia,1999,Neonatal deaths (%),5.1
Colombia,1999,Diarrheal diseases (%),1.3
Colombia,1999,Road incidents (%),4.5
Colombia,1999,Liver disease (%),1.4
Comoros,1999,Cardiovascular diseases (%),15.2
Comoros,1999,Cancers (%),7.2
Comoros,1999,Respiratory diseases (%),2.1
Comoros,1999,Diabetes (%),3.1
Comoros,1999,Dementia (%),0.8
Comoros,1999,Lower respiratory infections (%),11.4
Comoros,1999,Neonatal deaths (%),11.8
Comoros,1999,Diarrheal diseases (%),13.2
Comoros,1999,Road incidents (%),1.6
Comoros,1999,Liver disease (%),1.3
Congo,1999,Cardiovascular diseases (%),14.2
Congo,1999,Cancers (%),5.2
Congo,1999,Respiratory diseases (%),2.1
Congo,1999,Diabetes (%),2.6
Congo,1999,Dementia (%),0.8
Congo,1999,Lower respiratory infections (%),7
Congo,1999,Neonatal deaths (%),5.9
Congo,1999,Diarrheal diseases (%),5.2
Congo,1999,Road incidents (%),2.2
Congo,1999,Liver disease (%),1.9
Costa Rica,1999,Cardiovascular diseases (%),28.7
Costa Rica,1999,Cancers (%),21
Costa Rica,1999,Respiratory diseases (%),5.8
Costa Rica,1999,Diabetes (%),7
Costa Rica,1999,Dementia (%),5.1
Costa Rica,1999,Lower respiratory infections (%),2.7
Costa Rica,1999,Neonatal deaths (%),3.3
Costa Rica,1999,Diarrheal diseases (%),0.8
Costa Rica,1999,Road incidents (%),4.6
Costa Rica,1999,Liver disease (%),3.3
Côte d'Ivoire,1999,Cardiovascular diseases (%),11.2
Côte d'Ivoire,1999,Cancers (%),4.1
Côte d'Ivoire,1999,Respiratory diseases (%),1.6
Côte d'Ivoire,1999,Diabetes (%),3.3
Côte d'Ivoire,1999,Dementia (%),0.4
Côte d'Ivoire,1999,Lower respiratory infections (%),8.8
Côte d'Ivoire,1999,Neonatal deaths (%),8.4
Côte d'Ivoire,1999,Diarrheal diseases (%),6.1
Côte d'Ivoire,1999,Road incidents (%),1.6
Côte d'Ivoire,1999,Liver disease (%),2.2
Croatia,1999,Cardiovascular diseases (%),51
Croatia,1999,Cancers (%),23.3
Croatia,1999,Respiratory diseases (%),3
Croatia,1999,Diabetes (%),3.6
Croatia,1999,Dementia (%),3.1
Croatia,1999,Lower respiratory infections (%),2.2
Croatia,1999,Neonatal deaths (%),0.3
Croatia,1999,Diarrheal diseases (%),0
Croatia,1999,Road incidents (%),1.4
Croatia,1999,Liver disease (%),3.1
Cuba,1999,Cardiovascular diseases (%),41.4
Cuba,1999,Cancers (%),21.6
Cuba,1999,Respiratory diseases (%),3.7
Cuba,1999,Diabetes (%),4.2
Cuba,1999,Dementia (%),5.4
Cuba,1999,Lower respiratory infections (%),5.6
Cuba,1999,Neonatal deaths (%),0.6
Cuba,1999,Diarrheal diseases (%),0.5
Cuba,1999,Road incidents (%),2.4
Cuba,1999,Liver disease (%),1.5
Cyprus,1999,Cardiovascular diseases (%),42.6
Cyprus,1999,Cancers (%),16
Cyprus,1999,Respiratory diseases (%),5.8
Cyprus,1999,Diabetes (%),12
Cyprus,1999,Dementia (%),6.6
Cyprus,1999,Lower respiratory infections (%),2.3
Cyprus,1999,Neonatal deaths (%),0.5
Cyprus,1999,Diarrheal diseases (%),0.3
Cyprus,1999,Road incidents (%),2.7
Cyprus,1999,Liver disease (%),1.4
Czech Republic,1999,Cardiovascular diseases (%),52.9
Czech Republic,1999,Cancers (%),25
Czech Republic,1999,Respiratory diseases (%),2
Czech Republic,1999,Diabetes (%),2.6
Czech Republic,1999,Dementia (%),3.1
Czech Republic,1999,Lower respiratory infections (%),2.2
Czech Republic,1999,Neonatal deaths (%),0.2
Czech Republic,1999,Diarrheal diseases (%),0
Czech Republic,1999,Road incidents (%),1.4
Czech Republic,1999,Liver disease (%),2
Democratic Republic of Congo,1999,Cardiovascular diseases (%),8.6
Democratic Republic of Congo,1999,Cancers (%),3.3
Democratic Republic of Congo,1999,Respiratory diseases (%),1.5
Democratic Republic of Congo,1999,Diabetes (%),1.7
Democratic Republic of Congo,1999,Dementia (%),0.6
Democratic Republic of Congo,1999,Lower respiratory infections (%),8.3
Democratic Republic of Congo,1999,Neonatal deaths (%),8.3
Democratic Republic of Congo,1999,Diarrheal diseases (%),6.7
Democratic Republic of Congo,1999,Road incidents (%),1.7
Democratic Republic of Congo,1999,Liver disease (%),1.1
Denmark,1999,Cardiovascular diseases (%),37.8
Denmark,1999,Cancers (%),27.4
Denmark,1999,Respiratory diseases (%),7.2
Denmark,1999,Diabetes (%),4.1
Denmark,1999,Dementia (%),6.2
Denmark,1999,Lower respiratory infections (%),2.8
Denmark,1999,Neonatal deaths (%),0.3
Denmark,1999,Diarrheal diseases (%),0.2
Denmark,1999,Road incidents (%),1
Denmark,1999,Liver disease (%),1.8
Djibouti,1999,Cardiovascular diseases (%),10.9
Djibouti,1999,Cancers (%),5.8
Djibouti,1999,Respiratory diseases (%),1.5
Djibouti,1999,Diabetes (%),2.5
Djibouti,1999,Dementia (%),0.7
Djibouti,1999,Lower respiratory infections (%),13.8
Djibouti,1999,Neonatal deaths (%),11.5
Djibouti,1999,Diarrheal diseases (%),6.7
Djibouti,1999,Road incidents (%),1.5
Djibouti,1999,Liver disease (%),1.1
Dominican Republic,1999,Cardiovascular diseases (%),28.7
Dominican Republic,1999,Cancers (%),12.1
Dominican Republic,1999,Respiratory diseases (%),2.5
Dominican Republic,1999,Diabetes (%),6
Dominican Republic,1999,Dementia (%),2.6
Dominican Republic,1999,Lower respiratory infections (%),3.9
Dominican Republic,1999,Neonatal deaths (%),9.1
Dominican Republic,1999,Diarrheal diseases (%),2.5
Dominican Republic,1999,Road incidents (%),4.2
Dominican Republic,1999,Liver disease (%),3.2
Ecuador,1999,Cardiovascular diseases (%),21.4
Ecuador,1999,Cancers (%),14.1
Ecuador,1999,Respiratory diseases (%),3.1
Ecuador,1999,Diabetes (%),8.3
Ecuador,1999,Dementia (%),2.7
Ecuador,1999,Lower respiratory infections (%),7.5
Ecuador,1999,Neonatal deaths (%),7.6
Ecuador,1999,Diarrheal diseases (%),2.3
Ecuador,1999,Road incidents (%),5
Ecuador,1999,Liver disease (%),3
Egypt,1999,Cardiovascular diseases (%),37
Egypt,1999,Cancers (%),7.7
Egypt,1999,Respiratory diseases (%),4.3
Egypt,1999,Diabetes (%),5.6
Egypt,1999,Dementia (%),2.3
Egypt,1999,Lower respiratory infections (%),7.8
Egypt,1999,Neonatal deaths (%),5.1
Egypt,1999,Diarrheal diseases (%),3.9
Egypt,1999,Road incidents (%),5.5
Egypt,1999,Liver disease (%),10.3
El Salvador,1999,Cardiovascular diseases (%),20.9
El Salvador,1999,Cancers (%),11.4
El Salvador,1999,Respiratory diseases (%),2.6
El Salvador,1999,Diabetes (%),9.4
El Salvador,1999,Dementia (%),3.1
El Salvador,1999,Lower respiratory infections (%),6.9
El Salvador,1999,Neonatal deaths (%),5.1
El Salvador,1999,Diarrheal diseases (%),3.1
El Salvador,1999,Road incidents (%),5.5
El Salvador,1999,Liver disease (%),3.3
Eritrea,1999,Cardiovascular diseases (%),6.8
Eritrea,1999,Cancers (%),4
Eritrea,1999,Respiratory diseases (%),1.1
Eritrea,1999,Diabetes (%),1.6
Eritrea,1999,Dementia (%),0.3
Eritrea,1999,Lower respiratory infections (%),7
Eritrea,1999,Neonatal deaths (%),5.5
Eritrea,1999,Diarrheal diseases (%),7.6
Eritrea,1999,Road incidents (%),1.1
Eritrea,1999,Liver disease (%),1
Estonia,1999,Cardiovascular diseases (%),56.2
Estonia,1999,Cancers (%),17.9
Estonia,1999,Respiratory diseases (%),1.4
Estonia,1999,Diabetes (%),2.2
Estonia,1999,Dementia (%),2.6
Estonia,1999,Lower respiratory infections (%),1.5
Estonia,1999,Neonatal deaths (%),0.3
Estonia,1999,Diarrheal diseases (%),0
Estonia,1999,Road incidents (%),1.6
Estonia,1999,Liver disease (%),1.4
Ethiopia,1999,Cardiovascular diseases (%),11
Ethiopia,1999,Cancers (%),4.8
Ethiopia,1999,Respiratory diseases (%),1.6
Ethiopia,1999,Diabetes (%),2.4
Ethiopia,1999,Dementia (%),0.5
Ethiopia,1999,Lower respiratory infections (%),9.7
Ethiopia,1999,Neonatal deaths (%),8.4
Ethiopia,1999,Diarrheal diseases (%),9.3
Ethiopia,1999,Road incidents (%),1.4
Ethiopia,1999,Liver disease (%),1.5
Fiji,1999,Cardiovascular diseases (%),34.8
Fiji,1999,Cancers (%),8
Fiji,1999,Respiratory diseases (%),6.3
Fiji,1999,Diabetes (%),23.8
Fiji,1999,Dementia (%),1.1
Fiji,1999,Lower respiratory infections (%),5.2
Fiji,1999,Neonatal deaths (%),3.1
Fiji,1999,Diarrheal diseases (%),1.2
Fiji,1999,Road incidents (%),1.9
Fiji,1999,Liver disease (%),0.9
Finland,1999,Cardiovascular diseases (%),43.9
Finland,1999,Cancers (%),21.4
Finland,1999,Respiratory diseases (%),3
Finland,1999,Diabetes (%),2.5
Finland,1999,Dementia (%),8.2
Finland,1999,Lower respiratory infections (%),4.8
Finland,1999,Neonatal deaths (%),0.2
Finland,1999,Diarrheal diseases (%),0.1
Finland,1999,Road incidents (%),1
Finland,1999,Liver disease (%),1.5
France,1999,Cardiovascular diseases (%),32.1
France,1999,Cancers (%),28.5
France,1999,Respiratory diseases (%),4.4
France,1999,Diabetes (%),4.6
France,1999,Dementia (%),7.6
France,1999,Lower respiratory infections (%),3.3
France,1999,Neonatal deaths (%),0.3
France,1999,Diarrheal diseases (%),0.3
France,1999,Road incidents (%),1.6
France,1999,Liver disease (%),2.3
Gabon,1999,Cardiovascular diseases (%),19.9
Gabon,1999,Cancers (%),8.3
Gabon,1999,Respiratory diseases (%),2.6
Gabon,1999,Diabetes (%),4.1
Gabon,1999,Dementia (%),1.8
Gabon,1999,Lower respiratory infections (%),7.1
Gabon,1999,Neonatal deaths (%),5.3
Gabon,1999,Diarrheal diseases (%),4.3
Gabon,1999,Road incidents (%),2.4
Gabon,1999,Liver disease (%),3.3
Gambia,1999,Cardiovascular diseases (%),10.3
Gambia,1999,Cancers (%),5.7
Gambia,1999,Respiratory diseases (%),1.6
Gambia,1999,Diabetes (%),3
Gambia,1999,Dementia (%),0.6
Gambia,1999,Lower respiratory infections (%),10.4
Gambia,1999,Neonatal deaths (%),14.9
Gambia,1999,Diarrheal diseases (%),7.9
Gambia,1999,Road incidents (%),1.3
Gambia,1999,Liver disease (%),1.4
Georgia,1999,Cardiovascular diseases (%),67
Georgia,1999,Cancers (%),10.8
Georgia,1999,Respiratory diseases (%),2.5
Georgia,1999,Diabetes (%),2.4
Georgia,1999,Dementia (%),2.7
Georgia,1999,Lower respiratory infections (%),2.1
Georgia,1999,Neonatal deaths (%),2.3
Georgia,1999,Diarrheal diseases (%),0.2
Georgia,1999,Road incidents (%),1
Georgia,1999,Liver disease (%),2.6
Germany,1999,Cardiovascular diseases (%),44.9
Germany,1999,Cancers (%),24.5
Germany,1999,Respiratory diseases (%),4.5
Germany,1999,Diabetes (%),4.6
Germany,1999,Dementia (%),6.8
Germany,1999,Lower respiratory infections (%),2
Germany,1999,Neonatal deaths (%),0.2
Germany,1999,Diarrheal diseases (%),0.1
Germany,1999,Road incidents (%),1
Germany,1999,Liver disease (%),2.6
Ghana,1999,Cardiovascular diseases (%),13.8
Ghana,1999,Cancers (%),5.8
Ghana,1999,Respiratory diseases (%),1.5
Ghana,1999,Diabetes (%),3.7
Ghana,1999,Dementia (%),0.6
Ghana,1999,Lower respiratory infections (%),8.7
Ghana,1999,Neonatal deaths (%),9.8
Ghana,1999,Diarrheal diseases (%),5.2
Ghana,1999,Road incidents (%),1.5
Ghana,1999,Liver disease (%),2.1
Greece,1999,Cardiovascular diseases (%),48.8
Greece,1999,Cancers (%),25.3
Greece,1999,Respiratory diseases (%),3.2
Greece,1999,Diabetes (%),4.2
Greece,1999,Dementia (%),6.8
Greece,1999,Lower respiratory infections (%),2.1
Greece,1999,Neonatal deaths (%),0.3
Greece,1999,Diarrheal diseases (%),0
Greece,1999,Road incidents (%),2.2
Greece,1999,Liver disease (%),1.3
