Country,Year,cause,percentage
Argentina,1997,Diarrheal diseases (%),0.3
Argentina,1997,Road incidents (%),2
Argentina,1997,Liver disease (%),2
Armenia,1997,Cardiovascular diseases (%),51.5
Armenia,1997,Cancers (%),16.8
Armenia,1997,Respiratory diseases (%),5
Armenia,1997,Diabetes (%),5.5
Armenia,1997,Dementia (%),2.1
Armenia,1997,Lower respiratory infections (%),2.3
Armenia,1997,Neonatal deaths (%),2.4
Armenia,1997,Diarrheal diseases (%),0.8
Armenia,1997,Road incidents (%),1.6
Armenia,1997,Liver disease (%),2
Australia,1997,Cardiovascular diseases (%),39.9
Australia,1997,Cancers (%),27
Australia,1997,Respiratory diseases (%),6.2
Australia,1997,Diabetes (%),5.1
Australia,1997,Dementia (%),5.8
Australia,1997,Lower respiratory infections (%),1.9
Australia,1997,Neonatal deaths (%),0.5
Australia,1997,Diarrheal diseases (%),0.1
Australia,1997,Road incidents (%),1.7
Australia,1997,Liver disease (%),1.1
Austria,1997,Cardiovascular diseases (%),48.5
Austria,1997,Cancers (%),23.7
Austria,1997,Respiratory diseases (%),3.5
Austria,1997,Diabetes (%),3.5
Austria,1997,Dementia (%),6.6
Austria,1997,Lower respiratory infections (%),1.2
Austria,1997,Neonatal deaths (%),0.3
Austria,1997,Diarrheal diseases (%),0
Austria,1997,Road incidents (%),1.3
Austria,1997,Liver disease (%),2.6
Azerbaijan,1997,Cardiovascular diseases (%),44.3
Azerbaijan,1997,Cancers (%),11.1
Azerbaijan,1997,Respiratory diseases (%),3.8
Azerbaijan,1997,Diabetes (%),3.8
Azerbaijan,1997,Dementia (%),1.1
Azerbaijan,1997,Lower respiratory infections (%),10.6
Azerbaijan,1997,Neonatal deaths (%),4.5
Azerbaijan,1997,Diarrheal diseases (%),1.7
Azerbaijan,1997,Road incidents (%),1.5
Azerbaijan,1997,Liver disease (%),3.8
Bahamas,1997,Cardiovascular diseases (%),30.4
Bahamas,1997,Cancers (%),17.7
Bahamas,1997,Respiratory diseases (%),2
Bahamas,1997,Diabetes (%),11.1
Bahamas,1997,Dementia (%),2
Bahamas,1997,Lower respiratory infections (%),4.2
Bahamas,1997,Neonatal deaths (%),2.3
Bahamas,1997,Diarrheal diseases (%),0.4
Bahamas,1997,Road incidents (%),3
Bahamas,1997,Liver disease (%),2.4
Bahrain,1997,Cardiovascular diseases (%),35.7
Bahrain,1997,Cancers (%),12.7
Bahrain,1997,Respiratory diseases (%),4.6
Bahrain,1997,Diabetes (%),16.1
Bahrain,1997,Dementia (%),2.6
Bahrain,1997,Lower respiratory infections (%),2.3
Bahrain,1997,Neonatal deaths (%),2.4
Bahrain,1997,Diarrheal diseases (%),0.3
Bahrain,1997,Road incidents (%),5
Bahrain,1997,Liver disease (%),1.8
Bangladesh,1997,Cardiovascular diseases (%),15.4
Bangladesh,1997,Cancers (%),6.7
Bangladesh,1997,Respiratory diseases (%),7.8
Bangladesh,1997,Diabetes (%),4
Bangladesh,1997,Dementia (%),0.9
Bangladesh,1997,Lower respiratory infections (%),10.1
Bangladesh,1997,Neonatal deaths (%),12.6
Bangladesh,1997,Diarrheal diseases (%),8.1
Bangladesh,1997,Road incidents (%),1
Bangladesh,1997,Liver disease (%),2.6
Barbados,1997,Cardiovascular diseases (%),36.2
Barbados,1997,Cancers (%),20.9
Barbados,1997,Respiratory diseases (%),2.3
Barbados,1997,Diabetes (%),14.3
Barbados,1997,Dementia (%),4.1
Barbados,1997,Lower respiratory infections (%),4.8
Barbados,1997,Neonatal deaths (%),1.3
Barbados,1997,Diarrheal diseases (%),0.3
Barbados,1997,Road incidents (%),1.2
Barbados,1997,Liver disease (%),1.4
Belarus,1997,Cardiovascular diseases (%),57.5
Belarus,1997,Cancers (%),15.9
Belarus,1997,Respiratory diseases (%),5.4
Belarus,1997,Diabetes (%),1.6
Belarus,1997,Dementia (%),2.1
Belarus,1997,Lower respiratory infections (%),0.9
Belarus,1997,Neonatal deaths (%),0.4
Belarus,1997,Diarrheal diseases (%),0.1
Belarus,1997,Road incidents (%),1.9
Belarus,1997,Liver disease (%),1
Belgium,1997,Cardiovascular diseases (%),36.1
Belgium,1997,Cancers (%),26.4
Belgium,1997,Respiratory diseases (%),6.9
Belgium,1997,Diabetes (%),4.2
Belgium,1997,Dementia (%),8
Belgium,1997,Lower respiratory infections (%),3.6
Belgium,1997,Neonatal deaths (%),0.3
Belgium,1997,Diarrheal diseases (%),0.2
Belgium,1997,Road incidents (%),1.7
Belgium,1997,Liver disease (%),1.7
Belize,1997,Cardiovascular diseases (%),28.6
Belize,1997,Cancers (%),12.2
Belize,1997,Respiratory diseases (%),3.5
Belize,1997,Diabetes (%),9.9
Belize,1997,Dementia (%),2.2
Belize,1997,Lower respiratory infections (%),7.2
Belize,1997,Neonatal deaths (%),6.4
Belize,1997,Diarrheal diseases (%),1.4
Belize,1997,Road incidents (%),3.9
Belize,1997,Liver disease (%),2.3
Benin,1997,Cardiovascular diseases (%),9
Benin,1997,Cancers (%),4.5
Benin,1997,Respiratory diseases (%),1.7
Benin,1997,Diabetes (%),3.7
Benin,1997,Dementia (%),0.6
Benin,1997,Lower respiratory infections (%),13.1
Benin,1997,Neonatal deaths (%),11
Benin,1997,Diarrheal diseases (%),10
Benin,1997,Road incidents (%),1.8
Benin,1997,Liver disease (%),1.7
Bhutan,1997,Cardiovascular diseases (%),15.2
Bhutan,1997,Cancers (%),5.4
Bhutan,1997,Respiratory diseases (%),7.7
Bhutan,1997,Diabetes (%),4.1
Bhutan,1997,Dementia (%),0.8
Bhutan,1997,Lower respiratory infections (%),12.3
Bhutan,1997,Neonatal deaths (%),16
Bhutan,1997,Diarrheal diseases (%),5.5
Bhutan,1997,Road incidents (%),1.9
Bhutan,1997,Liver disease (%),2
Bolivia,1997,Cardiovascular diseases (%),17.4
Bolivia,1997,Cancers (%),11.4
Bolivia,1997,Respiratory diseases (%),3.6
Bolivia,1997,Diabetes (%),5.8
Bolivia,1997,Dementia (%),1.3
Bolivia,1997,Lower respiratory infections (%),14.5
Bolivia,1997,Neonatal deaths (%),9.2
Bolivia,1997,Diarrheal diseases (%),3.6
Bolivia,1997,Road incidents (%),3.6
Bolivia,1997,Liver disease (%),2.2
Bosnia and Herzegovina,1997,Cardiovascular diseases (%),52.8
Bosnia and Herzegovina,1997,Cancers (%),20.4
Bosnia and Herzegovina,1997,Respiratory diseases (%),3.9
Bosnia and Herzegovina,1997,Diabetes (%),4.6
Bosnia and Herzegovina,1997,Dementia (%),2.5
Bosnia and Herzegovina,1997,Lower respiratory infections (%),1.3
Bosnia and Herzegovina,1997,Neonatal deaths (%),1.1
Bosnia and Herzegovina,1997,Diarrheal diseases (%),0
Bosnia and Herzegovina,1997,Road incidents (%),0.8
Bosnia and Herzegovina,1997,Liver disease (%),2.2
Botswana,1997,Cardiovascular diseases (%),9.5
Botswana,1997,Cancers (%),4.6
Botswana,1997,Respiratory diseases (%),2.3
Botswana,1997,Diabetes (%),3.5
Botswana,1997,Dementia (%),0.5
Botswana,1997,Lower respiratory infections (%),4.5
Botswana,1997,Neonatal deaths (%),3.3
Botswana,1997,Diarrheal diseases (%),4
Botswana,1997,Road incidents (%),1.6
Botswana,1997,Liver disease (%),0.6
Brazil,1997,Cardiovascular diseases (%),29.7
Brazil,1997,Cancers (%),13.8
Brazil,1997,Respiratory diseases (%),5.8
Brazil,1997,Diabetes (%),6
Brazil,1997,Dementia (%),2.8
Brazil,1997,Lower respiratory infections (%),5.2
Brazil,1997,Neonatal deaths (%),5.2
Brazil,1997,Diarrheal diseases (%),2.1
Brazil,1997,Road incidents (%),4.7
Brazil,1997,Liver disease (%),2.6
Brunei,1997,Cardiovascular diseases (%),28.4
Brunei,1997,Cancers (%),18.7
Brunei,1997,Respiratory diseases (%),6.4
Brunei,1997,Diabetes (%),13
Brunei,1997,Dementia (%),2.7
Brunei,1997,Lower respiratory infections (%),3.2
Brunei,1997,Neonatal deaths (%),2
Brunei,1997,Diarrheal diseases (%),0.1
Brunei,1997,Road incidents (%),6.8
Brunei,1997,Liver disease (%),1.2
Bulgaria,1997,Cardiovascular diseases (%),65.1
Bulgaria,1997,Cancers (%),14
Bulgaria,1997,Respiratory diseases (%),2.8
Bulgaria,1997,Diabetes (%),3.4
Bulgaria,1997,Dementia (%),2.3
Bulgaria,1997,Lower respiratory infections (%),2.4
Bulgaria,1997,Neonatal deaths (%),0.3
Bulgaria,1997,Diarrheal diseases (%),0
Bulgaria,1997,Road incidents (%),1
Bulgaria,1997,Liver disease (%),1.7
Burkina Faso,1997,Cardiovascular diseases (%),5.8
Burkina Faso,1997,Cancers (%),3.5
Burkina Faso,1997,Respiratory diseases (%),1
Burkina Faso,1997,Diabetes (%),3
Burkina Faso,1997,Dementia (%),0.4
Burkina Faso,1997,Lower respiratory infections (%),11.4
Burkina Faso,1997,Neonatal deaths (%),7.9
Burkina Faso,1997,Diarrheal diseases (%),10.8
Burkina Faso,1997,Road incidents (%),1.2
Burkina Faso,1997,Liver disease (%),1.1
Burundi,1997,Cardiovascular diseases (%),10.8
Burundi,1997,Cancers (%),3.9
Burundi,1997,Respiratory diseases (%),1.9
Burundi,1997,Diabetes (%),1.9
Burundi,1997,Dementia (%),0.3
Burundi,1997,Lower respiratory infections (%),7.9
Burundi,1997,Neonatal deaths (%),7.3
Burundi,1997,Diarrheal diseases (%),9.8
Burundi,1997,Road incidents (%),1.4
Burundi,1997,Liver disease (%),1.5
Cambodia,1997,Cardiovascular diseases (%),15.9
Cambodia,1997,Cancers (%),6.7
Cambodia,1997,Respiratory diseases (%),2.7
Cambodia,1997,Diabetes (%),3
Cambodia,1997,Dementia (%),0.9
Cambodia,1997,Lower respiratory infections (%),16.5
Cambodia,1997,Neonatal deaths (%),7
Cambodia,1997,Diarrheal diseases (%),4.4
Cambodia,1997,Road incidents (%),2.3
Cambodia,1997,Liver disease (%),4
Cameroon,1997,Cardiovascular diseases (%),9.1
Cameroon,1997,Cancers (%),5.5
Cameroon,1997,Respiratory diseases (%),1.9
Cameroon,1997,Diabetes (%),3.6
Cameroon,1997,Dementia (%),0.7
Cameroon,1997,Lower respiratory infections (%),10.2
Cameroon,1997,Neonatal deaths (%),8.1
Cameroon,1997,Diarrheal diseases (%),9.6
Cameroon,1997,Road incidents (%),1.4
Cameroon,1997,Liver disease (%),2
Canada,1997,Cardiovascular diseases (%),36.7
Canada,1997,Cancers (%),29.4
Canada,1997,Respiratory diseases (%),5.4
Canada,1997,Diabetes (%),5.5
Canada,1997,Dementia (%),4.8
Canada,1997,Lower respiratory infections (%),3.3
Canada,1997,Neonatal deaths (%),0.4
Canada,1997,Diarrheal diseases (%),0.1
Canada,1997,Road incidents (%),1.7
Canada,1997,Liver disease (%),1.5
Cape Verde,1997,Cardiovascular diseases (%),22.9
Cape Verde,1997,Cancers (%),12.2
Cape Verde,1997,Respiratory diseases (%),3.1
Cape Verde,1997,Diabetes (%),4.2
Cape Verde,1997,Dementia (%),1.5
Cape Verde,1997,Lower respiratory infections (%),10.8
Cape Verde,1997,Neonatal deaths (%),8.4
Cape Verde,1997,Diarrheal diseases (%),3
Cape Verde,1997,Road incidents (%),1.6
Cape Verde,1997,Liver disease (%),2
Central African Republic,1997,Cardiovascular diseases (%),11.5
Central African Republic,1997,Cancers (%),3.6
Central African Republic,1997,Respiratory diseases (%),1.9
Central African Republic,1997,Diabetes (%),1.9
Central African Republic,1997,Dementia (%),0.5
Central African Republic,1997,Lower respiratory infections (%),8.3
Central African Republic,1997,Neonatal deaths (%),5.9
Central African Republic,1997,Diarrheal diseases (%),5.5
Central African Republic,1997,Road incidents (%),2
Central African Republic,1997,Liver disease (%),1.2
Chad,1997,Cardiovascular diseases (%),7.6
Chad,1997,Cancers (%),3.4
Chad,1997,Respiratory diseases (%),1.3
Chad,1997,Diabetes (%),2.4
Chad,1997,Dementia (%),0.4
Chad,1997,Lower respiratory infections (%),12.1
Chad,1997,Neonatal deaths (%),8.6
Chad,1997,Diarrheal diseases (%),16.2
Chad,1997,Road incidents (%),1.1
Chad,1997,Liver disease (%),1.2
Chile,1997,Cardiovascular diseases (%),29.4
Chile,1997,Cancers (%),23.4
Chile,1997,Respiratory diseases (%),4
Chile,1997,Diabetes (%),6.1
Chile,1997,Dementia (%),3.9
Chile,1997,Lower respiratory infections (%),7.6
Chile,1997,Neonatal deaths (%),1.3
Chile,1997,Diarrheal diseases (%),0.3
Chile,1997,Road incidents (%),2.9
Chile,1997,Liver disease (%),4.8
China,1997,Cardiovascular diseases (%),31.9
China,1997,Cancers (%),19.9
China,1997,Respiratory diseases (%),15.8
China,1997,Diabetes (%),3
China,1997,Dementia (%),2.3
China,1997,Lower respiratory infections (%),3.4
China,1997,Neonatal deaths (%),2.6
China,1997,Diarrheal diseases (%),0.4
China,1997,Road incidents (%),3.6
China,1997,Liver disease (%),2
Colombia,1997,Cardiovascular diseases (%),26.1
Colombia,1997,Cancers (%),14.7
Colombia,1997,Respiratory diseases (%),4.6
Colombia,1997,Diabetes (%),5.9
Colombia,1997,Dementia (%),3.1
Colombia,1997,Lower respiratory infections (%),3.7
Colombia,1997,Neonatal deaths (%),5.5
Colombia,1997,Diarrheal diseases (%),1.6
Colombia,1997,Road incidents (%),4.7
Colombia,1997,Liver disease (%),1.4
Comoros,1997,Cardiovascular diseases (%),15.7
Comoros,1997,Cancers (%),7.1
Comoros,1997,Respiratory diseases (%),2.1
Comoros,1997,Diabetes (%),3.1
Comoros,1997,Dementia (%),0.8
Comoros,1997,Lower respiratory infections (%),11.6
Comoros,1997,Neonatal deaths (%),11.5
Comoros,1997,Diarrheal diseases (%),9.5
Comoros,1997,Road incidents (%),2
Comoros,1997,Liver disease (%),1.3
Congo,1997,Cardiovascular diseases (%),12.1
Congo,1997,Cancers (%),4.4
Congo,1997,Respiratory diseases (%),1.8
Congo,1997,Diabetes (%),2.2
Congo,1997,Dementia (%),0.6
Congo,1997,Lower respiratory infections (%),5.8
Congo,1997,Neonatal deaths (%),4.6
Congo,1997,Diarrheal diseases (%),4.1
Congo,1997,Road incidents (%),1.9
Congo,1997,Liver disease (%),1.6
Costa Rica,1997,Cardiovascular diseases (%),29
Costa Rica,1997,Cancers (%),20.9
Costa Rica,1997,Respiratory diseases (%),5.3
Costa Rica,1997,Diabetes (%),6.6
Costa Rica,1997,Dementia (%),4.8
Costa Rica,1997,Lower respiratory infections (%),2.9
Costa Rica,1997,Neonatal deaths (%),3.6
Costa Rica,1997,Diarrheal diseases (%),0.9
Costa Rica,1997,Road incidents (%),4.5
Costa Rica,1997,Liver disease (%),3.2
Côte d'Ivoire,1997,Cardiovascular diseases (%),11.1
Côte d'Ivoire,1997,Cancers (%),4.1
Côte d'Ivoire,1997,Respiratory diseases (%),1.7
Côte d'Ivoire,1997,Diabetes (%),3.2
Côte d'Ivoire,1997,Dementia (%),0.4
Côte d'Ivoire,1997,Lower respiratory infections (%),9.1
Côte d'Ivoire,1997,Neonatal deaths (%),8.5
Côte d'Ivoire,1997,Diarrheal diseases (%),6.3
Côte d'Ivoire,1997,Road incidents (%),1.6
Côte d'Ivoire,1997,Liver disease (%),2.2
Croatia,1997,Cardiovascular diseases (%),51.3
Croatia,1997,Cancers (%),22.7
Croatia,1997,Respiratory diseases (%),2.9
Croatia,1997,Diabetes (%),3.6
Croatia,1997,Dementia (%),3
Croatia,1997,Lower respiratory infections (%),2.1
Croatia,1997,Neonatal deaths (%),0.4
Croatia,1997,Diarrheal diseases (%),0
Croatia,1997,Road incidents (%),1.5
Croatia,1997,Liver disease (%),3.2
Cuba,1997,Cardiovascular diseases (%),42
Cuba,1997,Cancers (%),20.8
Cuba,1997,Respiratory diseases (%),3.5
Cuba,1997,Diabetes (%),4.5
Cuba,1997,Dementia (%),5.1
Cuba,1997,Lower respiratory infections (%),5.3
Cuba,1997,Neonatal deaths (%),0.6
Cuba,1997,Diarrheal diseases (%),0.7
Cuba,1997,Road incidents (%),2.7
Cuba,1997,Liver disease (%),1.5
Cyprus,1997,Cardiovascular diseases (%),43.1
Cyprus,1997,Cancers (%),15.6
Cyprus,1997,Respiratory diseases (%),5.9
Cyprus,1997,Diabetes (%),11.9
Cyprus,1997,Dementia (%),6.4
Cyprus,1997,Lower respiratory infections (%),2.3
Cyprus,1997,Neonatal deaths (%),0.7
Cyprus,1997,Diarrheal diseases (%),0.3
Cyprus,1997,Road incidents (%),2.8
Cyprus,1997,Liver disease (%),1.4
Czech Republic,1997,Cardiovascular diseases (%),53.9
Czech Republic,1997,Cancers (%),24.4
Czech Republic,1997,Respiratory diseases (%),1.8
Czech Republic,1997,Diabetes (%),2.6
Czech Republic,1997,Dementia (%),3
Czech Republic,1997,Lower respiratory infections (%),2.1
Czech Republic,1997,Neonatal deaths (%),0.3
Czech Republic,1997,Diarrheal diseases (%),0
Czech Republic,1997,Road incidents (%),1.4
Czech Republic,1997,Liver disease (%),1.9
Democratic Republic of Congo,1997,Cardiovascular diseases (%),8.5
Democratic Republic of Congo,1997,Cancers (%),3.3
Democratic Republic of Congo,1997,Respiratory diseases (%),1.5
Democratic Republic of Congo,1997,Diabetes (%),1.6
Democratic Republic of Congo,1997,Dementia (%),0.6
Democratic Republic of Congo,1997,Lower respiratory infections (%),8.4
Democratic Republic of Congo,1997,Neonatal deaths (%),8.1
Democratic Republic of Congo,1997,Diarrheal diseases (%),6.5
Democratic Republic of Congo,1997,Road incidents (%),1.7
Democratic Republic of Congo,1997,Liver disease (%),1.1
Denmark,1997,Cardiovascular diseases (%),39.5
Denmark,1997,Cancers (%),27
Denmark,1997,Respiratory diseases (%),6.8
Denmark,1997,Diabetes (%),3.5
Denmark,1997,Dementia (%),5.9
Denmark,1997,Lower respiratory infections (%),2.7
Denmark,1997,Neonatal deaths (%),0.3
Denmark,1997,Diarrheal diseases (%),0.2
Denmark,1997,Road incidents (%),1
Denmark,1997,Liver disease (%),1.8
Djibouti,1997,Cardiovascular diseases (%),10.9
Djibouti,1997,Cancers (%),5.6
Djibouti,1997,Respiratory diseases (%),1.6
Djibouti,1997,Diabetes (%),2.4
Djibouti,1997,Dementia (%),0.7
Djibouti,1997,Lower respiratory infections (%),14.3
Djibouti,1997,Neonatal deaths (%),11.8
Djibouti,1997,Diarrheal diseases (%),7.8
Djibouti,1997,Road incidents (%),1.6
Djibouti,1997,Liver disease (%),1.1
Dominican Republic,1997,Cardiovascular diseases (%),28.5
Dominican Republic,1997,Cancers (%),11.7
Dominican Republic,1997,Respiratory diseases (%),2.6
Dominican Republic,1997,Diabetes (%),6
Dominican Republic,1997,Dementia (%),2.4
Dominican Republic,1997,Lower respiratory infections (%),4.1
Dominican Republic,1997,Neonatal deaths (%),9.8
Dominican Republic,1997,Diarrheal diseases (%),3.1
Dominican Republic,1997,Road incidents (%),4.3
Dominican Republic,1997,Liver disease (%),3.4
Ecuador,1997,Cardiovascular diseases (%),20.8
Ecuador,1997,Cancers (%),13.8
Ecuador,1997,Respiratory diseases (%),3
Ecuador,1997,Diabetes (%),7.6
Ecuador,1997,Dementia (%),2.5
Ecuador,1997,Lower respiratory infections (%),8
Ecuador,1997,Neonatal deaths (%),8.1
Ecuador,1997,Diarrheal diseases (%),2.9
Ecuador,1997,Road incidents (%),5
Ecuador,1997,Liver disease (%),2.9
Egypt,1997,Cardiovascular diseases (%),36.6
Egypt,1997,Cancers (%),7.2
Egypt,1997,Respiratory diseases (%),4.3
Egypt,1997,Diabetes (%),5.3
Egypt,1997,Dementia (%),2.1
Egypt,1997,Lower respiratory infections (%),8.2
Egypt,1997,Neonatal deaths (%),5.3
Egypt,1997,Diarrheal diseases (%),4.5
Egypt,1997,Road incidents (%),5.5
Egypt,1997,Liver disease (%),10
El Salvador,1997,Cardiovascular diseases (%),20.7
El Salvador,1997,Cancers (%),10.8
El Salvador,1997,Respiratory diseases (%),2.7
El Salvador,1997,Diabetes (%),8.4
El Salvador,1997,Dementia (%),2.9
El Salvador,1997,Lower respiratory infections (%),6.9
El Salvador,1997,Neonatal deaths (%),6
El Salvador,1997,Diarrheal diseases (%),3.9
El Salvador,1997,Road incidents (%),5.3
El Salvador,1997,Liver disease (%),3.1
Eritrea,1997,Cardiovascular diseases (%),10.8
Eritrea,1997,Cancers (%),6
Eritrea,1997,Respiratory diseases (%),1.9
Eritrea,1997,Diabetes (%),2.4
Eritrea,1997,Dementia (%),0.4
Eritrea,1997,Lower respiratory infections (%),11.2
Eritrea,1997,Neonatal deaths (%),8.5
Eritrea,1997,Diarrheal diseases (%),13.6
Eritrea,1997,Road incidents (%),1.7
Eritrea,1997,Liver disease (%),1.5
Estonia,1997,Cardiovascular diseases (%),56.6
Estonia,1997,Cancers (%),17.5
Estonia,1997,Respiratory diseases (%),1.5
Estonia,1997,Diabetes (%),2.1
Estonia,1997,Dementia (%),2.5
Estonia,1997,Lower respiratory infections (%),1.5
Estonia,1997,Neonatal deaths (%),0.3
Estonia,1997,Diarrheal diseases (%),0
Estonia,1997,Road incidents (%),1.8
Estonia,1997,Liver disease (%),1.1
Ethiopia,1997,Cardiovascular diseases (%),11.3
Ethiopia,1997,Cancers (%),4.9
Ethiopia,1997,Respiratory diseases (%),1.7
Ethiopia,1997,Diabetes (%),2.5
Ethiopia,1997,Dementia (%),0.5
Ethiopia,1997,Lower respiratory infections (%),10.1
Ethiopia,1997,Neonatal deaths (%),8.6
Ethiopia,1997,Diarrheal diseases (%),9.8
Ethiopia,1997,Road incidents (%),1.4
Ethiopia,1997,Liver disease (%),1.6
Fiji,1997,Cardiovascular diseases (%),35
Fiji,1997,Cancers (%),8
Fiji,1997,Respiratory diseases (%),6.4
Fiji,1997,Diabetes (%),22.6
Fiji,1997,Dementia (%),1.1
Fiji,1997,Lower respiratory infections (%),5.1
Fiji,1997,Neonatal deaths (%),3.3
Fiji,1997,Diarrheal diseases (%),1.3
Fiji,1997,Road incidents (%),1.9
Fiji,1997,Liver disease (%),0.9
Finland,1997,Cardiovascular diseases (%),44.7
Finland,1997,Cancers (%),21.1
Finland,1997,Respiratory diseases (%),2.9
Finland,1997,Diabetes (%),2.5
Finland,1997,Dementia (%),7.8
Finland,1997,Lower respiratory infections (%),5
Finland,1997,Neonatal deaths (%),0.2
Finland,1997,Diarrheal diseases (%),0.1
Finland,1997,Road incidents (%),1.1
Finland,1997,Liver disease (%),1.5
France,1997,Cardiovascular diseases (%),32.5
France,1997,Cancers (%),28.1
France,1997,Respiratory diseases (%),4.6
France,1997,Diabetes (%),4.2
France,1997,Dementia (%),7.3
France,1997,Lower respiratory infections (%),3.2
France,1997,Neonatal deaths (%),0.3
France,1997,Diarrheal diseases (%),0.3
France,1997,Road incidents (%),1.7
France,1997,Liver disease (%),2.4
Gabon,1997,Cardiovascular diseases (%),20.3
Gabon,1997,Cancers (%),8.5
Gabon,1997,Respiratory diseases (%),2.7
Gabon,1997,Diabetes (%),4.2
Gabon,1997,Dementia (%),1.8
Gabon,1997,Lower respiratory infections (%),7.5
Gabon,1997,Neonatal deaths (%),5.4
Gabon,1997,Diarrheal diseases (%),4.4
Gabon,1997,Road incidents (%),2.5
Gabon,1997,Liver disease (%),3.4
Gambia,1997,Cardiovascular diseases (%),9.7
Gambia,1997,Cancers (%),5.5
Gambia,1997,Respiratory diseases (%),1.7
Gambia,1997,Diabetes (%),2.9
Gambia,1997,Dementia (%),0.6
Gambia,1997,Lower respiratory infections (%),10.8
Gambia,1997,Neonatal deaths (%),15
Gambia,1997,Diarrheal diseases (%),7.9
Gambia,1997,Road incidents (%),1.3
Gambia,1997,Liver disease (%),1.4
Georgia,1997,Cardiovascular diseases (%),66.4
Georgia,1997,Cancers (%),10.7
Georgia,1997,Respiratory diseases (%),2.3
Georgia,1997,Diabetes (%),2.2
Georgia,1997,Dementia (%),2.7
Georgia,1997,Lower respiratory infections (%),2.3
Georgia,1997,Neonatal deaths (%),2.5
Georgia,1997,Diarrheal diseases (%),0.3
Georgia,1997,Road incidents (%),1.2
Georgia,1997,Liver disease (%),2.7
Germany,1997,Cardiovascular diseases (%),45.6
Germany,1997,Cancers (%),24.1
Germany,1997,Respiratory diseases (%),4.5
Germany,1997,Diabetes (%),4.5
Germany,1997,Dementia (%),6.7
Germany,1997,Lower respiratory infections (%),1.8
Germany,1997,Neonatal deaths (%),0.2
Germany,1997,Diarrheal diseases (%),0.1
Germany,1997,Road incidents (%),1.1
Germany,1997,Liver disease (%),2.6
Ghana,1997,Cardiovascular diseases (%),13
Ghana,1997,Cancers (%),5.7
Ghana,1997,Respiratory diseases (%),1.5
Ghana,1997,Diabetes (%),3.6
Ghana,1997,Dementia (%),0.5
Ghana,1997,Lower respiratory infections (%),8.8
Ghana,1997,Neonatal deaths (%),9.9
Ghana,1997,Diarrheal diseases (%),5.7
Ghana,1997,Road incidents (%),1.5
Ghana,1997,Liver disease (%),2
Greece,1997,Cardiovascular diseases (%),49.2
Greece,1997,Cancers (%),24.8
Greece,1997,Respiratory diseases (%),3.2
Greece,1997,Diabetes (%),4.4
Greece,1997,Dementia (%),6.7
Greece,1997,Lower respiratory infections (%),1.9
Greece,1997,Neonatal deaths (%),0.3
Greece,1997,Diarrheal diseases (%),0
Greece,1997,Road incidents (%),2.3
